drug_key,drug,ae_score_x,total_prob,total_weighted_prob,n_ae,safety_drug,P_drug_gt_placebo,safety_score,efficacy_score,ae_score_y,safety_norm,efficacy_norm,ae_inverse_norm,composite_score,safety_used,efficacy_used,ae_used,ae_units,composite_used,avoid_rank_ae,avoid_rank_safety,avoid_rank_efficacy,avoid_rank_composite,delta_safety_vs_real,delta_efficacy_vs_real,delta_ae_vs_real,flag_delta_ae_worse,flag_delta_safety_worse,flag_delta_efficacy_worse,n_delta_flags
rotigotine,Rotigotine,7.10648098932579,16.01824244111776,7.10648098932579,100,0.554184,0.308848,0.554184,0.308848,7.10648098932579,0.6535345268938983,0.4790565296415669,0.0604162384238138,0.4651196702989489,0.554184,0.308848,16.01824244111776,unweighted_total_prob,0.4651196702989489,125.0,1521.0,996.0,1307.0,-0.054122288719177236,-0.17022266345214837,5.216240342706442,True,False,False,1
penfluridol,Penfluridol,6.669024166651068,15.981543414294716,6.669024166651068,100,0.526989,0.28471,0.526989,0.28471,6.669024166651068,0.6007958794234918,0.4405044448774504,0.0691579946198021,0.4303517286443373,0.526989,0.28471,15.981543414294716,unweighted_total_prob,0.4303517286443373,126.0,1422.0,881.0,1095.0,-0.0813172887191772,-0.19436066345214836,5.179541315883398,True,False,False,1
ibudilast,Ibudilast,6.49774780217558,15.978882424533364,6.49774780217558,100,0.462008,0.202558,0.462008,0.202558,6.49774780217558,0.4747796980933025,0.3092951123916731,0.0729012777698781,0.3282101797479659,0.462008,0.202558,15.978882424533364,unweighted_total_prob,0.3282101797479659,127.0,872.0,444.0,379.0,-0.14629828871917727,-0.2765126634521484,5.1768803261220455,True,False,False,1
amlexanox,Amlexanox,7.218336953409015,15.943902902305124,7.218336953409015,100,0.547265,0.339587,0.547265,0.339587,7.218336953409015,0.640116666925237,0.5281514229038163,0.0583511065910939,0.4789774572498401,0.547265,0.339587,15.943902902305124,unweighted_total_prob,0.4789774572498401,128.0,1500.0,1154.0,1370.0,-0.061041288719177245,-0.13948366345214835,5.141900803893806,True,False,False,1
sulfamethoxypyridazi,Sulfamethoxypyridazi,6.861809702590106,15.937101580202576,6.861809702590106,100,0.500595,0.308938,0.500595,0.308938,6.861809702590106,0.5496105931085841,0.4792002734326336,0.0651681693946307,0.4245579804954132,0.500595,0.308938,15.937101580202576,unweighted_total_prob,0.4245579804954132,129.0,1268.0,997.0,1057.0,-0.10771128871917723,-0.1701326634521484,5.135099481791258,True,False,False,1
veralipride,Veralipride,6.76162713114172,15.886725924909111,6.76162713114172,100,0.496185,0.269863,0.496185,0.269863,6.76162713114172,0.5410583800052748,0.4167915108111302,0.0672131192952494,0.3965825801856119,0.496185,0.269863,15.886725924909111,unweighted_total_prob,0.3965825801856119,130.0,1232.0,791.0,845.0,-0.11212128871917726,-0.20920766345214836,5.084723826497793,True,False,False,1
fostamatinib,Fostamatinib,6.676158111542462,15.831463336944577,6.676158111542462,100,0.450844,0.327476,0.450844,0.327476,6.676158111542462,0.4531296057837008,0.5088083000859268,0.0690062472295024,0.3985764117937516,0.450844,0.327476,15.831463336944577,unweighted_total_prob,0.3985764117937516,131.0,770.0,1093.0,860.0,-0.15746228871917722,-0.1515946634521484,5.029461238533258,True,False,False,1
astemizole,Astemizole,6.527601280808447,15.818018108606337,6.527601280808447,100,0.47201,0.326983,0.47201,0.326983,6.527601280808447,0.4941763501248894,0.5080209035415276,0.0722346876696974,0.4153258390005063,0.47201,0.326983,15.818018108606337,unweighted_total_prob,0.4153258390005063,132.0,972.0,1088.0,985.0,-0.13629628871917726,-0.15208766345214836,5.016016010195019,True,False,False,1
clothiapine,Clothiapine,6.690423439256845,15.758161239325997,6.690423439256845,100,0.54795,0.282757,0.54795,0.282757,6.690423439256845,0.6414450719084042,0.4373852046113007,0.0687037774987306,0.4452728661076281,0.54795,0.282757,15.758161239325997,unweighted_total_prob,0.4452728661076281,133.0,1505.0,867.0,1190.0,-0.0603562887191772,-0.1963136634521484,4.956159140914679,True,False,False,1
lofepramine,Lofepramine,6.444587904028593,15.711500555276867,6.444587904028593,100,0.510928,0.258104,0.510928,0.258104,6.444587904028593,0.5696491459422562,0.3980105859316355,0.0741035602619111,0.4018846048019389,0.510928,0.258104,15.711500555276867,unweighted_total_prob,0.4018846048019389,134.0,1325.0,729.0,888.0,-0.0973782887191772,-0.22096666345214838,4.909498456865549,True,False,False,1
talampicillin,Talampicillin,6.888717614859341,15.70497007668018,6.888717614859341,100,0.470348,0.364488,0.470348,0.364488,6.888717614859341,0.4909532711730301,0.5679221355855323,0.0646290520099654,0.4364759731054181,0.470348,0.364488,15.70497007668018,unweighted_total_prob,0.4364759731054181,135.0,952.0,1265.0,1134.0,-0.13795828871917726,-0.1145826634521484,4.902967978268862,True,False,False,1
bosutinib,Bosutinib,6.225452658720314,15.671862527728075,6.225452658720314,100,0.519164,0.173085,0.519164,0.173085,6.225452658720314,0.585621034177824,0.2622222151237634,0.0792763703363255,0.3549925737879,0.519164,0.173085,15.671862527728075,unweighted_total_prob,0.3549925737879,136.0,1377.0,317.0,554.0,-0.08914228871917729,-0.3059856634521484,4.869860429316757,True,False,False,1
lidoflazine,Lidoflazine,6.357914558611808,15.595377571880814,6.357914558611808,100,0.494626,0.275517,0.494626,0.275517,6.357914558611808,0.5380350466202275,0.4258218151965936,0.076106906921162,0.4007641261109608,0.494626,0.275517,15.595377571880814,unweighted_total_prob,0.4007641261109608,138.0,1216.0,831.0,881.0,-0.11368028871917724,-0.20355366345214837,4.793375473469496,True,False,False,1
tripelennamine,Tripelennamine,6.916142397001384,15.570482335984703,6.916142397001384,100,0.46423,0.506812,0.46423,0.506812,6.916142397001384,0.4790887723598678,0.7952353724721059,0.0640838954240605,0.5225464370176016,0.46423,0.506812,15.570482335984703,unweighted_total_prob,0.5225464370176016,139.0,903.0,1597.0,1533.0,-0.14407628871917727,0.027741336547851658,4.768480237573385,True,False,False,1
cefotiam,Cefotiam,6.923221533372996,15.506554670631882,6.923221533372996,100,0.45536,0.40312,0.45536,0.40312,6.923221533372996,0.461887382285865,0.6296233593243403,0.063943875928388,0.4493930718297598,0.45536,0.40312,15.506554670631882,unweighted_total_prob,0.4493930718297598,142.0,809.0,1409.0,1206.0,-0.15294628871917726,-0.0759506634521484,4.704552572220564,True,False,False,1
nimorazole,Nimorazole,6.346573683433233,15.464083351194857,6.346573683433233,100,0.460636,0.285289,0.460636,0.285289,6.346573683433233,0.472119009572273,0.4414291965999802,0.0763730854020234,0.380693899549306,0.460636,0.285289,15.464083351194857,unweighted_total_prob,0.380693899549306,143.0,863.0,886.0,726.0,-0.14767028871917726,-0.19378166345214837,4.662081252783539,True,False,False,1
lomefloxacin,Lomefloxacin,6.505036852322517,15.440045475959774,6.505036852322517,100,0.432393,0.271548,0.432393,0.271548,6.505036852322517,0.4173479994414882,0.4194827140105476,0.0727379580180539,0.3492798769844251,0.432393,0.271548,15.440045475959774,unweighted_total_prob,0.3492798769844251,144.0,602.0,799.0,512.0,-0.17591328871917722,-0.20752266345214837,4.638043377548456,True,False,False,1
sitaxentan,Sitaxentan,7.033732582628725,15.398561090230938,7.033732582628725,100,0.515984,0.274376,0.515984,0.274376,7.033732582628725,0.5794541322121726,0.4239994633565133,0.0617946008322215,0.4137403583939187,0.515984,0.274376,15.398561090230938,unweighted_total_prob,0.4137403583939187,146.0,1357.0,820.0,975.0,-0.09232228871917725,-0.20469466345214837,4.59655899181962,True,False,False,1
flucytosine,Flucytosine,6.890145322680472,15.293765395879742,6.890145322680472,100,0.521435,0.155833,0.521435,0.155833,6.890145322680472,0.590025133034426,0.2346681275294914,0.0646005646003713,0.3427974171456413,0.521435,0.155833,15.293765395879742,unweighted_total_prob,0.3427974171456413,148.0,1395.0,267.0,468.0,-0.08687128871917726,-0.3232376634521484,4.491763297468424,True,False,False,1
dasatinib,Dasatinib,6.538487282581626,15.285999752581116,6.538487282581626,100,0.63356,0.14009,0.63356,0.14009,6.538487282581626,0.8074666056440729,0.2095241441654395,0.0719931316393713,0.4211949262516792,0.63356,0.14009,15.285999752581116,unweighted_total_prob,0.4211949262516792,149.0,1609.0,232.0,1030.0,0.025253711280822766,-0.3389806634521484,4.483997654169798,True,False,False,1
proglumide,Proglumide,6.829139216989278,15.274458192288872,6.829139216989278,100,0.507351,0.297468,0.507351,0.297468,6.829139216989278,0.562712350869572,0.4608809258377867,0.0658284542547767,0.4226030015338989,0.507351,0.297468,15.274458192288872,unweighted_total_prob,0.4226030015338989,150.0,1304.0,942.0,1039.0,-0.10095528871917725,-0.18160266345214837,4.472456093877554,True,False,False,1
terfenadine,Terfenadine,6.3752074081450685,15.245987623929974,6.3752074081450685,100,0.484484,0.373998,0.484484,0.373998,6.3752074081450685,0.5183668957599641,0.5831110628415912,0.0757028542870535,0.4557317542980328,0.484484,0.373998,15.245987623929974,unweighted_total_prob,0.4557317542980328,151.0,1116.0,1298.0,1244.0,-0.12382228871917722,-0.10507266345214838,4.443985525518656,True,False,False,1
feprazone,Feprazone,6.572566335648297,15.233806177973744,6.572566335648297,100,0.54747,0.285229,0.54747,0.285229,6.572566335648297,0.6405142187815134,0.4413333674059356,0.0712421044796152,0.4469874553709027,0.54747,0.285229,15.233806177973744,unweighted_total_prob,0.4469874553709027,152.0,1503.0,885.0,1196.0,-0.060836288719177234,-0.19384166345214837,4.431804079562426,True,False,False,1
cefsulodin,Cefsulodin,6.481120254658161,15.132802084088322,6.481120254658161,100,0.463669,0.318695,0.463669,0.318695,6.481120254658161,0.4780008377678142,0.4947836975375091,0.0732752123701645,0.4037688565961623,0.463669,0.318695,15.132802084088322,unweighted_total_prob,0.4037688565961623,155.0,894.0,1051.0,904.0,-0.14463728871917725,-0.16037566345214838,4.330799985677004,True,False,False,1
dyphylline,Dyphylline,6.85497210472822,15.124735727906224,6.85497210472822,100,0.511994,0.326506,0.511994,0.326506,6.85497210472822,0.5717164155948927,0.5072590614488736,0.0653058394791888,0.4446513587133443,0.511994,0.326506,15.124735727906224,unweighted_total_prob,0.4446513587133443,156.0,1335.0,1084.0,1185.0,-0.0963122887191773,-0.15256466345214836,4.3227336294949055,True,False,False,1
cefmenoxime,Cefmenoxime,6.894651924073695,15.12124756723642,6.894651924073695,100,0.453228,0.384967,0.453228,0.384967,6.894651924073695,0.4577528429805917,0.6006302366661662,0.0645107206571887,0.4362553759901409,0.453228,0.384967,15.12124756723642,unweighted_total_prob,0.4362553759901409,157.0,792.0,1346.0,1132.0,-0.15507828871917723,-0.09410366345214838,4.319245468825102,True,False,False,1
ceftizoxime,Ceftizoxime,6.782371605932711,15.106991082429882,6.782371605932711,100,0.473991,0.38194,0.473991,0.38194,6.782371605932711,0.4980180585506616,0.5957956538266195,0.0667847187348387,0.4508824286978802,0.473991,0.38194,15.106991082429882,unweighted_total_prob,0.4508824286978802,158.0,999.0,1330.0,1217.0,-0.13431528871917725,-0.09713066345214838,4.304988984018564,True,False,False,1
grepafloxacin,Grepafloxacin,6.278607426211236,15.051986739039418,6.278607426211236,100,0.425632,0.362538,0.425632,0.362538,6.278607426211236,0.4042365452937618,0.564807686779085,0.0779884519475962,0.4032153832186579,0.425632,0.362538,15.051986739039418,unweighted_total_prob,0.4032153832186579,160.0,551.0,1257.0,900.0,-0.18267428871917724,-0.11653266345214836,4.249984640628099,True,False,False,1
benoxaprofen,Benoxaprofen,6.54277201220393,15.04477789998054,6.54277201220393,100,0.503892,0.390476,0.503892,0.390476,6.54277201220393,0.5560043905239153,0.6094289538326886,0.0718982756546508,0.4805529928735718,0.503892,0.390476,15.04477789998054,unweighted_total_prob,0.4805529928735718,161.0,1284.0,1364.0,1378.0,-0.10441428871917724,-0.08859466345214839,4.242775801569222,True,False,False,1
lasmiditan,Lasmiditan,6.212799116037784,14.964273236691948,6.212799116037784,100,0.4427,0.200507,0.4427,0.200507,6.212799116037784,0.4373361310641202,0.3060193511085841,0.0795862080459282,0.3132594344782674,0.4427,0.200507,14.964273236691948,unweighted_total_prob,0.3132594344782674,162.0,680.0,434.0,302.0,-0.16560628871917726,-0.2785636634521484,4.16227113828063,True,False,False,1
imidapril,Imidapril,6.882773000746964,14.910221047699448,6.882773000746964,100,0.594995,0.320266,0.594995,0.320266,6.882773000746964,0.7326783747304406,0.4972928252682418,0.064747793426322,0.5049380386847374,0.594995,0.320266,14.910221047699448,unweighted_total_prob,0.5049380386847374,163.0,1582.0,1057.0,1482.0,-0.013311288719177194,-0.1588046634521484,4.10821894928813,True,False,False,1
posaconazole,Posaconazole,6.088514500297604,14.645175635814663,6.088514500297604,100,0.582547,0.075748,0.582547,0.075748,6.088514500297604,0.7085382503064059,0.1067601107785483,0.0826979179583823,0.3426589280256581,0.582547,0.075748,14.645175635814663,unweighted_total_prob,0.3426589280256581,176.0,1568.0,92.0,466.0,-0.02575928871917721,-0.4033226634521484,3.843173537403345,False,False,True,1
lenalidomide,Lenalidomide,6.346297965943812,14.472071371972556,6.346297965943812,100,0.514848,0.0691,0.514848,0.0691,6.346297965943812,0.5772511131451976,0.0961422360784138,0.0763795685347884,0.2846332533964023,0.514848,0.0691,14.472071371972556,unweighted_total_prob,0.2846332533964023,188.0,1351.0,80.0,177.0,-0.09345828871917727,-0.4099706634521484,3.6700692735612375,False,False,True,1
bortezomib,Bortezomib,6.037719451636074,14.463033005595204,6.037719451636074,100,0.482484,0.093842,0.482484,0.093842,6.037719451636074,0.5144883410645859,0.1356590013959119,0.0840065498269483,0.2768602469495888,0.482484,0.093842,14.463033005595204,unweighted_total_prob,0.2768602469495888,189.0,1096.0,115.0,152.0,-0.12582228871917722,-0.3852286634521484,3.6610309071838856,False,False,True,1
boceprevir,Boceprevir,5.859131250996141,14.39355010539293,5.859131250996141,100,0.601312,0.112825,0.601312,0.112825,5.859131250996141,0.7449287897357928,0.1659777612383687,0.0887876406199067,0.382120148513646,0.601312,0.112825,14.39355010539293,unweighted_total_prob,0.382120148513646,193.0,1589.0,163.0,736.0,-0.0069942887191772884,-0.3662456634521484,3.5915480069816113,False,False,True,1
degarelix,Degarelix,7.382968805637208,14.08918638527393,7.382968805637208,100,0.611681,0.05235,0.611681,0.05235,7.382968805637208,0.7650371565539819,0.0693899194076478,0.0554254316947936,0.3448559167236106,0.611681,0.05235,14.08918638527393,unweighted_total_prob,0.3448559167236106,209.0,1597.0,55.0,484.0,0.003374711280822784,-0.4267206634521484,3.2871842868626118,False,False,True,1
afatinib,Afatinib,5.404279693029819,13.98989281058311,5.404279693029819,100,0.44265,0.048149,0.44265,0.048149,5.404279693029819,0.4372391671967358,0.0626802786712962,0.102392029192938,0.2204461841858004,0.44265,0.048149,13.98989281058311,unweighted_total_prob,0.2204461841858004,213.0,679.0,52.0,38.0,-0.16565628871917726,-0.4309216634521484,3.187890712171791,False,False,True,1
vandetanib,Vandetanib,5.601083800196646,13.781725689768788,5.601083800196646,100,0.508873,0.073689,0.508873,0.073689,5.601083800196646,0.5656639309927549,0.1034715722695867,0.0962345258637616,0.286901106477689,0.508873,0.073689,13.781725689768788,unweighted_total_prob,0.286901106477689,220.0,1312.0,90.0,184.0,-0.09943328871917723,-0.4053816634521484,2.9797235913574696,False,False,True,1
apixaban,Apixaban,6.144801724236457,13.749711506068705,6.144801724236457,100,0.465809,0.080208,0.465809,0.080208,6.144801724236457,0.4821508912918689,0.1138834142025254,0.0812730618884861,0.254668334575455,0.465809,0.080208,13.749711506068705,unweighted_total_prob,0.254668334575455,221.0,919.0,97.0,101.0,-0.14249728871917727,-0.3988626634521484,2.9477094076573866,False,False,True,1
staurosporine,Staurosporine,5.618161411024629,13.367820769548413,5.618161411024629,100,0.420365,0.10044,0.420365,0.10044,5.618161411024629,0.3940223715034829,0.1461970184343426,0.0957205517869623,0.2352318663325227,0.420365,0.10044,13.367820769548413,unweighted_total_prob,0.2352318663325227,249.0,505.0,131.0,59.0,-0.18794128871917726,-0.37863066345214835,2.5658186711370945,False,False,True,1
irinotecan,Irinotecan,5.560655696317552,13.29698850959539,5.560655696317552,100,0.472611,0.044482,0.472611,0.044482,5.560655696317552,0.4953418558108507,0.0568235177619411,0.097463847945462,0.2403589190182091,0.472611,0.044482,13.29698850959539,unweighted_total_prob,0.2403589190182091,258.0,984.0,42.0,76.0,-0.13569528871917724,-0.43458866345214836,2.4949864111840725,False,False,True,1
sirolimus,Sirolimus,6.039714642148463,13.27623691409826,6.039714642148463,100,0.420471,0.059529,0.420471,0.059529,6.039714642148463,0.394227934902338,0.0808558824750764,0.083954732452096,0.206824473441385,0.420471,0.059529,13.27623691409826,unweighted_total_prob,0.206824473441385,262.0,506.0,63.0,30.0,-0.18783528871917726,-0.4195416634521484,2.474234815686941,False,False,True,1
abiraterone,Abiraterone,6.228195695113389,13.163962893187996,6.228195695113389,100,0.630364,0.033638,0.630364,0.033638,6.228195695113389,0.8012686752408584,0.0395039880916254,0.0792093697242392,0.3521509392778414,0.630364,0.033638,13.163962893187996,unweighted_total_prob,0.3521509392778414,275.0,1607.0,30.0,530.0,0.02205771128082279,-0.4454326634521484,2.361960794776678,False,False,True,1
neratinib,Neratinib,5.207252202089874,13.047516990453,5.207252202089874,100,0.516205,0.043151,0.516205,0.043151,5.207252202089874,0.5798827125060119,0.0546977068073865,0.1090227506212544,0.2756367178496102,0.516205,0.043151,13.047516990453,unweighted_total_prob,0.2756367178496102,291.0,1358.0,41.0,149.0,-0.09210128871917722,-0.4359196634521484,2.2455148920416814,False,False,True,1
avibactam,Avibactam,5.789375804923473,12.237954933196304,5.789375804923473,100,0.528231,0.107888,0.528231,0.107888,5.789375804923473,0.6032044618893216,0.1580926157217375,0.0907352126876056,0.3226658735819448,0.528231,0.107888,12.237954933196304,unweighted_total_prob,0.3226658735819448,344.0,1426.0,147.0,353.0,-0.08007528871917724,-0.3711826634521484,1.4359528347849864,False,False,True,1
topotecan,Topotecan,5.292472619563339,11.939752392470831,5.292472619563339,100,0.464381,0.071512,0.464381,0.071512,5.292472619563339,0.4793816032393689,0.0999945696790041,0.1060941725194319,0.2529693036712356,0.464381,0.071512,11.939752392470831,unweighted_total_prob,0.2529693036712356,371.0,904.0,84.0,97.0,-0.14392528871917726,-0.40755866345214836,1.1377502940595132,False,False,True,1
carboplatin,Carboplatin,4.729540380649267,11.685762662440537,4.729540380649267,100,0.370506,0.041891,0.370506,0.041891,4.729540380649267,0.2973319422250493,0.0526852937324512,0.1273931595464765,0.1654855262922955,0.370506,0.041891,11.685762662440537,unweighted_total_prob,0.1654855262922955,396.0,218.0,40.0,3.0,-0.23780028871917724,-0.43717966345214837,0.8837605640292185,False,False,True,1
lomustine,Lomustine,4.928098259586839,11.497662663459774,4.928098259586839,100,0.511988,0.029225,0.511988,0.029225,4.928098259586839,0.5717047799308067,0.0324557508696499,0.1193250977856128,0.2655292318773052,0.511988,0.029225,11.497662663459774,unweighted_total_prob,0.2655292318773052,420.0,1334.0,22.0,128.0,-0.09631828871917725,-0.4498456634521484,0.6956605650484562,False,False,True,1
tavaborole,Tavaborole,5.107151411101221,11.33393175154924,5.107151411101221,100,0.3397,0.257012,0.3397,0.257012,5.107151411101221,0.2375905642521371,0.396266494600025,0.1125875126972226,0.2760603260803094,0.3397,0.257012,11.33393175154924,unweighted_total_prob,0.2760603260803094,440.0,110.0,722.0,151.0,-0.26860628871917724,-0.22205866345214836,0.5319296531379223,False,True,False,1
plerixafor,Plerixafor,5.094585062097757,11.329344902187582,5.094585062097757,100,0.529227,0.109868,0.529227,0.109868,5.094585062097757,0.60513598212762,0.1612549791252072,0.1130449187963213,0.3291653682603952,0.529227,0.109868,11.329344902187582,unweighted_total_prob,0.3291653682603952,442.0,1430.0,151.0,389.0,-0.07907928871917724,-0.36920266345214836,0.5273428037762642,False,False,True,1
pimecrolimus,Pimecrolimus,4.858145040459929,11.09186756238341,4.858145040459929,100,0.446341,0.112397,0.446341,0.112397,4.858145040459929,0.4443970398870565,0.1652941796541844,0.1220922831700748,0.2682949444505113,0.446341,0.112397,11.09186756238341,unweighted_total_prob,0.2682949444505113,474.0,722.0,162.0,135.0,-0.16196528871917726,-0.36667366345214836,0.2898654639720917,False,False,True,1
bendamustine,Bendamustine,4.904069972876457,10.94264597818255,4.904069972876457,100,0.508886,0.046365,0.508886,0.046365,4.904069972876457,0.5656891415982748,0.0598309573017054,0.1202666993560541,0.2742613794312029,0.508886,0.046365,10.94264597818255,unweighted_total_prob,0.2742613794312029,492.0,1313.0,46.0,146.0,-0.0994202887191773,-0.4327056634521484,0.1406438797712326,False,False,True,1
paclitaxel,Paclitaxel,4.399031267967073,10.833579696714873,4.399031267967073,100,0.388553,0.018833,0.388553,0.018833,4.399031267967073,0.3323300805187955,0.0158581344611364,0.1424380086745292,0.1677628877268786,0.388553,0.018833,10.833579696714873,unweighted_total_prob,0.1677628877268786,503.0,292.0,6.0,4.0,-0.21975328871917726,-0.4602376634521484,0.031577598303554666,False,False,True,1
dactinomycin,Dactinomycin,5.125986693706362,10.777832996100184,5.125986693706362,100,0.489284,0.104893,0.489284,0.104893,5.125986693706362,0.5276754270288719,0.1533091417856812,0.1119061218145268,0.2947750518887266,0.489284,0.104893,10.777832996100184,unweighted_total_prob,0.2947750518887266,509.0,1174.0,139.0,215.0,-0.11902228871917725,-0.37417766345214837,-0.02416910231113434,False,False,True,1
erlotinib,Erlotinib,4.10631992202252,10.75069054216146,4.10631992202252,100,0.319216,0.15955,0.319216,0.15955,4.10631992202252,0.1978664070620724,0.2406047461005504,0.1577845357917195,0.206945368423393,0.319216,0.15955,10.75069054216146,unweighted_total_prob,0.206945368423393,514.0,59.0,280.0,31.0,-0.28909028871917725,-0.31952066345214836,-0.051311556249858725,False,True,False,1
azilsartan_medoxomil,Azilsartan_medoxomil,5.617801693454383,10.685934878885742,5.617801693454383,100,0.479147,0.072555,0.479147,0.072555,5.617801693454383,0.5080169725553471,0.1016604005021449,0.0957313457622552,0.2630172183754479,0.479147,0.072555,10.685934878885742,unweighted_total_prob,0.2630172183754479,517.0,1048.0,86.0,125.0,-0.12915928871917726,-0.4065156634521484,-0.11606721952557564,False,False,True,1
protirelin,Protirelin,4.958825327549128,10.474670231342312,4.958825327549128,100,0.480116,0.111804,0.480116,0.111804,4.958825327549128,0.5098961323052578,0.1643470677863776,0.1181342854159964,0.2933241371198534,0.480116,0.111804,10.474670231342312,unweighted_total_prob,0.2933241371198534,536.0,1061.0,158.0,212.0,-0.12819028871917726,-0.36726666345214837,-0.32733186706900597,False,False,True,1
vardenafil,Vardenafil,4.63105209385976,10.434571836143729,4.63105209385976,100,0.391581,0.100804,0.391581,0.100804,4.63105209385976,0.3382022123275983,0.1467783822115461,0.1316517547857967,0.2203225887728171,0.391581,0.100804,10.434571836143729,unweighted_total_prob,0.2203225887728171,543.0,310.0,132.0,37.0,-0.21672528871917723,-0.3782666634521484,-0.36743026226758957,False,False,True,1
ethionamide,Ethionamide,4.0344162238761765,10.278374835848805,4.0344162238761765,100,0.356629,0.188401,0.356629,0.188401,4.0344162238761765,0.2704205904711668,0.2866842140568651,0.1618950686985096,0.2552209355509147,0.356629,0.188401,10.278374835848805,unweighted_total_prob,0.2552209355509147,563.0,158.0,379.0,103.0,-0.2516772887191773,-0.2906696634521484,-0.5236272625625134,False,True,False,1
leuprolide,Leuprolide,4.759401028556747,10.117805693298571,4.759401028556747,100,0.486279,0.082215,0.486279,0.082215,4.759401028556747,0.5218478985990661,0.1170889007433151,0.1261368161128903,0.2808020829595306,0.486279,0.082215,10.117805693298571,unweighted_total_prob,0.2808020829595306,584.0,1137.0,101.0,165.0,-0.12202728871917723,-0.3968556634521484,-0.6841964051127469,False,False,True,1
bazedoxifene,Bazedoxifene,3.727300508180632,9.82164608314633,3.727300508180632,100,0.336079,0.25007,0.336079,0.25007,3.727300508180632,0.2305684409761547,0.3851790568490723,0.1812373331148262,0.2825464657530561,0.336079,0.25007,9.82164608314633,unweighted_total_prob,0.2825464657530561,614.0,103.0,678.0,172.0,-0.27222728871917723,-0.22900066345214837,-0.980356015264988,False,True,False,1
temozolomide,Temozolomide,4.341134999366475,9.783625248819586,4.341134999366475,100,0.40076,0.013941,0.40076,0.013941,4.341134999366475,0.356002839102037,0.0080448608400387,0.145309256103895,0.1746809311976093,0.40076,0.013941,9.783625248819586,unweighted_total_prob,0.1746809311976093,618.0,364.0,2.0,7.0,-0.20754628871917724,-0.4651296634521484,-1.018376849591732,False,False,True,1
menadione,Menadione,4.291277563199399,9.782518357038494,4.291277563199399,100,0.519945,0.109974,0.519945,0.109974,4.291277563199399,0.5871356097863693,0.1614242773680192,0.1478439202977498,0.3289927389213054,0.519945,0.109974,9.782518357038494,unweighted_total_prob,0.3289927389213054,619.0,1383.0,152.0,385.0,-0.08836128871917726,-0.36909666345214837,-1.0194837413728237,False,False,True,1
dexrazoxane,Dexrazoxane,4.516620220057664,9.57359696179628,4.516620220057664,100,0.54667,0.099739,0.54667,0.099739,4.516620220057664,0.638962796903362,0.1450774140172556,0.1368330000886634,0.3409826843859797,0.54667,0.099739,9.57359696179628,unweighted_total_prob,0.3409826843859797,641.0,1499.0,129.0,458.0,-0.06163628871917726,-0.3793316634521484,-1.228405136615038,False,False,True,1
dacarbazine,Dacarbazine,4.086895136302335,9.48046405240893,4.086895136302335,100,0.416172,0.028936,0.416172,0.028936,4.086895136302335,0.3858909815846223,0.031994173585002,0.1588807371743991,0.1989302095027296,0.416172,0.028936,9.48046405240893,unweighted_total_prob,0.1989302095027296,659.0,469.0,21.0,24.0,-0.19213428871917726,-0.45013466345214836,-1.321538046002388,False,False,True,1
daunorubicin,Daunorubicin,4.133019051514564,9.449534691870207,4.133019051514564,100,0.503369,0.060011,0.503369,0.060011,4.133019051514564,0.5549901484710738,0.0816257103339008,0.1562946351821386,0.2859052705584176,0.503369,0.060011,9.449534691870207,unweighted_total_prob,0.2859052705584176,665.0,1282.0,65.0,180.0,-0.10493728871917729,-0.4190596634521484,-1.3524674065411109,False,False,True,1
vortioxetine,Vortioxetine,3.815155818499623,9.440608665347096,3.815155818499623,100,0.556858,0.089963,0.556858,0.089963,3.815155818499623,0.658720154521619,0.1294636440009327,0.1753861766202054,0.3503507547330619,0.556858,0.089963,9.440608665347096,unweighted_total_prob,0.3503507547330619,667.0,1529.0,112.0,516.0,-0.05144828871917728,-0.38910766345214837,-1.3613934330642223,False,False,True,1
idarubicin,Idarubicin,4.085693118069319,9.368586786091324,4.085693118069319,100,0.472151,0.047524,0.472151,0.047524,4.085693118069319,0.4944497882309137,0.061682057899999,0.1589489132821491,0.2542425211087949,0.472151,0.047524,9.368586786091324,unweighted_total_prob,0.2542425211087949,674.0,976.0,51.0,100.0,-0.13615528871917726,-0.43154666345214837,-1.433415312319994,False,False,True,1
isoflurophate,Isoflurophate,4.273731036577372,9.112729150801892,4.273731036577372,100,0.358851,0.094898,0.358851,0.094898,4.273731036577372,0.2747296647377321,0.1373455952110957,0.1487500236818235,0.1945801087158958,0.358851,0.094898,9.112729150801892,unweighted_total_prob,0.1945801087158958,708.0,165.0,120.0,20.0,-0.24945528871917727,-0.3841726634521484,-1.6892729476094264,False,False,True,1
brexpiprazole,Brexpiprazole,4.062120686145497,9.096351642161604,4.062120686145497,100,0.421161,0.079406,0.421161,0.079406,4.062120686145497,0.3955660362722435,0.1126024973087968,0.1602940493268329,0.2353262232977827,0.421161,0.079406,9.096351642161604,unweighted_total_prob,0.2353262232977827,712.0,512.0,95.0,60.0,-0.18714528871917724,-0.39966466345214835,-1.705650456249714,False,False,True,1
