nct_id,arm,arm_label,safety,efficacy,ae_code,ae_kg_id,ae_label,ae_prob
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,188,KG00101579,Aspartate aminotransferase increase,0.04611655
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,28,KG00099347,hypoglycaemia,0.045749433
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,200,KG00098539,"Disorders, Deglutition",0.044839304
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,2,KG00100772,thrombocytopaenia,0.044818956
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,191,KG00104055,Biliverdin increased,0.04243141
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,139,KG00098855,"Sinusitis, Ethmoid",0.042284332
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,104,KG00097963,arthralgias,0.04183827
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,243,KG00100947,Micturition frequency increased,0.040483057
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,136,KG00101582,Dry;skin,0.039788511
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,151,KG00098274,"Infarction, Cerebral",0.03901035
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,96,KG00101679,Unattended death NOS,0.038352281
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,130,KG00100683,Stomatitis NOS,0.036394201
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,121,KG00099190,haemorrhage,0.036140341
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,122,KG00099321,Hypersensitivity NOS,0.0359395
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,72,KG00103771,myalgias,0.03452839
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,36,KG00106434,"Vision, Blurring Of",0.034360096
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,77,KG00098450,Constipation NOS,0.033897713
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,101,KG00097901,Anorexia NOS,0.032721546
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,61,KG00099501,Chronic Kidney Failure,0.032670412
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,142,KG00100923,Unspecified infectious and parasitic diseases,0.032519318
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,18,KG00098307,"Pain, Chest",0.032035671
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,211,KG00100341,Pruritus NOS,0.030275844
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,131,KG00100948,Urinary tract infection (& [NOS]),0.029154766
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,356,KG00112623,Infectious Lung Disorders,0.028900333
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,76,KG00100450,"Respiratory insufficiency, NOS",0.028643958
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,154,KG00099686,Lymphopenias,0.028581575
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,180,KG00099363,Hypotension NOS,0.028560016
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,234,KG00098669,dysgeusias,0.02841787
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,194,KG00110727,Neutrophil Count Decreased,0.028068934
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,246,KG00103338,Aspartate Aminotransferase Measurement,0.02802068
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,261,KG00101559,raised alkaline phosphatase,0.028016511
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,239,KG00100128,pareses,0.027035166
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,147,KG00098000,atelectases,0.026346745
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,27,KG00099303,hyperkalaemia,0.026328405
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,116,KG00098964,Pain in foot,0.026122311
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,441,KG00098262,cellulitis nos,0.025970418
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,249,KG00104430,hypoalbuminaemia,0.025781846
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,179,KG00099342,hypocalcaemia,0.025561258
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,186,KG00101431,creatinine increased,0.025346061
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,396,KG00100373,"Embolism, Pulmonary",0.025295846
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,69,KG00100082,Palpitations NOS,0.025088629
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,38,KG00098066,Binocular vision disorders,0.024920544
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,269,KG00100399,pyaemia,0.024813086
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,138,KG00098796,epidemic vomiting syndrome,0.024175586
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,11,KG00097993,Asthma NOS,0.023751946
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,5,KG00099169,haematuria,0.023259478
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,30,KG00099500,Acute Kidney Failure,0.023048256
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,355,KG00110857,lymphocyte count decreased,0.022635529
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,132,KG00101045,"Gain, Weight",0.022523247
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,339,KG00100334,proteinurias,0.02244168
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,1,KG00099959,Neutropenia NOS,0.022403171
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,4,KG00098817,epistaxis,0.021876046
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,297,KG00099294,hypercholesterolaemia,0.021693027
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,133,KG00101370,neuropathies sensory,0.021556024
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,82,KG00097697,abdomen distended,0.021225885
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,257,KG00100922,Erythema NOS,0.020973282
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,221,KG00101207,peripheral oedema,0.020528149
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,276,KG00099127,"Arrest, Cardiac",0.020383103
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,282,KG00099309,hypernatraemia,0.020246815
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,102,KG00097916,anxieties,0.020219926
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,195,KG00097814,Atopic Rhinitis,0.019676864
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,100,KG00097815,alopecias,0.019275842
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,155,KG00099960,Neutrophile,0.019134017
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,204,KG00098849,"Esophagitis, Peptic",0.019047683
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,508,KG00108565,blood glucose increased,0.019039055
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,255,KG00099909,"Necrotic debris, NOS",0.018878179
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,288,KG00101223,hypophosphataemia,0.018820565
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,456,KG00099420,Influenzae,0.01858278
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,35,KG00101507,hypomagnesaemia,0.018408241
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,213,KG00100600,Infectious Skin Diseases,0.018136116
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,199,KG00098371,Rhinitis (chronic) NOS,0.017896129
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,92,KG00100926,"Infections, Upper Respiratory",0.017894855
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,118,KG00099011,Gastritis NOS,0.017675832
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,75,KG00100195,"Dolens, Phlegmasia Alba",0.017628189
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,87,KG00098599,diarrhoea,0.191627011
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,78,KG00099326,Hypertensive diseases,0.135795012
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,64,KG00097734,"Acrodermatitis, NOS",0.124614924
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,123,KG00099351,hypokalaemia,0.099565931
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,17,KG00097991,Asthenia NOS,0.099078901
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,21,KG00098675,dyspnoea,0.0945196
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,173,KG00098172,Bronchopneumonia NOS,0.083972163
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,9,KG00098432,Confusion NOS,0.082545295
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,20,KG00098540,dehydration,0.082035936
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,46,KG00099121,Headache NOS,0.075355425
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,189,KG00101580,Alanine aminotransferase increase,0.068707138
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,79,KG00100317,"Insomnia, Primary",0.068110287
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,177,KG00099299,hyperglycaemia,0.067486607
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,85,KG00098474,coughs,0.0654535
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,228,KG00114657,Weight below normal,0.063806467
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,67,KG00098673,"Dyspepsia, NOS",0.063774243
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,14,KG00097852,Anemia NOS,0.057454985
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,68,KG00099901,nauseas,0.056316752
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,49,KG00099902,nausea with vomiting,0.056197502
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,37,KG00097696,"Cramps, Abdominal",0.055198379
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,126,KG00100076,Pain NOS,0.053278051
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,29,KG00099354,hyponatraemia,0.052017849
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,86,KG00098565,"Depression, Mental",0.051968325
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,193,KG00108982,WHITE BLOOD CELL COUNT DECREASED,0.0491127
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,350,KG00106765,decreased platelet count,0.04838448
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,114,KG00098933,fevers,0.048054382
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,188,KG00101579,Aspartate aminotransferase increase,0.04611655
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,28,KG00099347,hypoglycaemia,0.045749433
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,200,KG00098539,"Disorders, Deglutition",0.044839304
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,2,KG00100772,thrombocytopaenia,0.044818956
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,191,KG00104055,Biliverdin increased,0.04243141
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,139,KG00098855,"Sinusitis, Ethmoid",0.042284332
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,104,KG00097963,arthralgias,0.04183827
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,243,KG00100947,Micturition frequency increased,0.040483057
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,136,KG00101582,Dry;skin,0.039788511
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,151,KG00098274,"Infarction, Cerebral",0.03901035
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,96,KG00101679,Unattended death NOS,0.038352281
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,130,KG00100683,Stomatitis NOS,0.036394201
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,121,KG00099190,haemorrhage,0.036140341
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,122,KG00099321,Hypersensitivity NOS,0.0359395
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,72,KG00103771,myalgias,0.03452839
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,36,KG00106434,"Vision, Blurring Of",0.034360096
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,77,KG00098450,Constipation NOS,0.033897713
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,101,KG00097901,Anorexia NOS,0.032721546
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,61,KG00099501,Chronic Kidney Failure,0.032670412
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,142,KG00100923,Unspecified infectious and parasitic diseases,0.032519318
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,18,KG00098307,"Pain, Chest",0.032035671
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,211,KG00100341,Pruritus NOS,0.030275844
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,131,KG00100948,Urinary tract infection (& [NOS]),0.029154766
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,356,KG00112623,Infectious Lung Disorders,0.028900333
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,76,KG00100450,"Respiratory insufficiency, NOS",0.028643958
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,154,KG00099686,Lymphopenias,0.028581575
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,180,KG00099363,Hypotension NOS,0.028560016
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,234,KG00098669,dysgeusias,0.02841787
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,194,KG00110727,Neutrophil Count Decreased,0.028068934
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,246,KG00103338,Aspartate Aminotransferase Measurement,0.02802068
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,261,KG00101559,raised alkaline phosphatase,0.028016511
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,239,KG00100128,pareses,0.027035166
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,147,KG00098000,atelectases,0.026346745
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,27,KG00099303,hyperkalaemia,0.026328405
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,116,KG00098964,Pain in foot,0.026122311
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,441,KG00098262,cellulitis nos,0.025970418
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,249,KG00104430,hypoalbuminaemia,0.025781846
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,179,KG00099342,hypocalcaemia,0.025561258
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,186,KG00101431,creatinine increased,0.025346061
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,396,KG00100373,"Embolism, Pulmonary",0.025295846
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,69,KG00100082,Palpitations NOS,0.025088629
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,38,KG00098066,Binocular vision disorders,0.024920544
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,269,KG00100399,pyaemia,0.024813086
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,138,KG00098796,epidemic vomiting syndrome,0.024175586
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,11,KG00097993,Asthma NOS,0.023751946
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,5,KG00099169,haematuria,0.023259478
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,30,KG00099500,Acute Kidney Failure,0.023048256
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,355,KG00110857,lymphocyte count decreased,0.022635529
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,132,KG00101045,"Gain, Weight",0.022523247
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,339,KG00100334,proteinurias,0.02244168
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,1,KG00099959,Neutropenia NOS,0.022403171
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,4,KG00098817,epistaxis,0.021876046
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,297,KG00099294,hypercholesterolaemia,0.021693027
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,133,KG00101370,neuropathies sensory,0.021556024
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,82,KG00097697,abdomen distended,0.021225885
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,257,KG00100922,Erythema NOS,0.020973282
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,221,KG00101207,peripheral oedema,0.020528149
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,276,KG00099127,"Arrest, Cardiac",0.020383103
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,282,KG00099309,hypernatraemia,0.020246815
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,102,KG00097916,anxieties,0.020219926
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,195,KG00097814,Atopic Rhinitis,0.019676864
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,100,KG00097815,alopecias,0.019275842
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,155,KG00099960,Neutrophile,0.019134017
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,204,KG00098849,"Esophagitis, Peptic",0.019047683
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,508,KG00108565,blood glucose increased,0.019039055
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,255,KG00099909,"Necrotic debris, NOS",0.018878179
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,288,KG00101223,hypophosphataemia,0.018820565
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,456,KG00099420,Influenzae,0.01858278
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,35,KG00101507,hypomagnesaemia,0.018408241
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,213,KG00100600,Infectious Skin Diseases,0.018136116
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,199,KG00098371,Rhinitis (chronic) NOS,0.017896129
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,92,KG00100926,"Infections, Upper Respiratory",0.017894855
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,118,KG00099011,Gastritis NOS,0.017675832
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_2,ritonavir,0.21464926,0.527458578,75,KG00100195,"Dolens, Phlegmasia Alba",0.017628189
NCT04809974_CF_Vortioxetine_NCT05047952_Predicted,trial_1,placebo,0.331969142,0.520877123,68,KG00099901,nauseas,0.234075561
NCT04809974_CF_Vortioxetine_NCT05047952_Predicted,trial_1,placebo,0.331969142,0.520877123,9,KG00098432,Confusion NOS,0.181903973
NCT04809974_CF_Vortioxetine_NCT05047952_Predicted,trial_1,placebo,0.331969142,0.520877123,87,KG00098599,diarrhoea,0.176760629
NCT04809974_CF_Vortioxetine_NCT05047952_Predicted,trial_1,placebo,0.331969142,0.520877123,49,KG00099902,nausea with vomiting,0.167669281
NCT04809974_CF_Vortioxetine_NCT05047952_Predicted,trial_1,placebo,0.331969142,0.520877123,79,KG00100317,"Insomnia, Primary",0.162482455
NCT04809974_CF_Vortioxetine_NCT05047952_Predicted,trial_1,placebo,0.331969142,0.520877123,77,KG00098450,Constipation NOS,0.155024409
NCT04809974_CF_Vortioxetine_NCT05047952_Predicted,trial_1,placebo,0.331969142,0.520877123,78,KG00099326,Hypertensive diseases,0.147925436
NCT04809974_CF_Vortioxetine_NCT05047952_Predicted,trial_1,placebo,0.331969142,0.520877123,101,KG00097901,Anorexia NOS,0.142089069
NCT04809974_CF_Vortioxetine_NCT05047952_Predicted,trial_1,placebo,0.331969142,0.520877123,17,KG00097991,Asthenia NOS,0.140787423
NCT04809974_CF_Vortioxetine_NCT05047952_Predicted,trial_1,placebo,0.331969142,0.520877123,228,KG00114657,Weight below normal,0.08920645
NCT04809974_CF_Vortioxetine_NCT05047952_Predicted,trial_1,placebo,0.331969142,0.520877123,177,KG00099299,hyperglycaemia,0.079465382
NCT04809974_CF_Vortioxetine_NCT05047952_Predicted,trial_1,placebo,0.331969142,0.520877123,20,KG00098540,dehydration,0.079433739
