rank,drug,file,safety_drug
676,Temafloxacin,result_trial_data_NCT04809974_CF_Temafloxacin.json,0.298517
677,Methoxsalen,result_trial_data_NCT04809974_CF_Methoxsalen.json,0.298516
678,Stanozolol,result_trial_data_NCT04809974_CF_Stanozolol.json,0.298430
679,Homatropine_methylbr,result_trial_data_NCT04809974_CF_Homatropine_methylbr.json,0.298424
680,Vernakalant,result_trial_data_NCT04809974_CF_Vernakalant.json,0.298332
681,Decitabine,result_trial_data_NCT04809974_CF_Decitabine.json,0.297992
682,Haloprogin,result_trial_data_NCT04809974_CF_Haloprogin.json,0.297947
683,Artemisinin,result_trial_data_NCT04809974_CF_Artemisinin.json,0.297409
684,Tolfenamic_acid,result_trial_data_NCT04809974_CF_Tolfenamic_acid.json,0.297323
685,Mestranol,result_trial_data_NCT04809974_CF_Mestranol.json,0.297260
686,Fenoprofen,result_trial_data_NCT04809974_CF_Fenoprofen.json,0.297243
687,Terguride,result_trial_data_NCT04809974_CF_Terguride.json,0.297197
688,Biotin,result_trial_data_NCT04809974_CF_Biotin.json,0.297129
689,Cefmenoxime,result_trial_data_NCT04809974_CF_Cefmenoxime.json,0.297056
690,Dextropropoxyphene,result_trial_data_NCT04809974_CF_Dextropropoxyphene.json,0.296955
691,Xipamide,result_trial_data_NCT04809974_CF_Xipamide.json,0.296809
692,Amodiaquine,result_trial_data_NCT04809974_CF_Amodiaquine.json,0.296778
693,Levobetaxolol,result_trial_data_NCT04809974_CF_Levobetaxolol.json,0.296717
694,Nafarelin,result_trial_data_NCT04809974_CF_Nafarelin.json,0.296580
695,Trimethadione,result_trial_data_NCT04809974_CF_Trimethadione.json,0.296563
696,Phenindamine,result_trial_data_NCT04809974_CF_Phenindamine.json,0.296474
697,Hydrochlorothiazide,result_trial_data_NCT04809974_CF_Hydrochlorothiazide.json,0.296173
698,Olaparib,result_trial_data_NCT04809974_CF_Olaparib.json,0.296128
699,Lumiracoxib,result_trial_data_NCT04809974_CF_Lumiracoxib.json,0.295941
700,Zimelidine,result_trial_data_NCT04809974_CF_Zimelidine.json,0.295669
701,Lomitapide,result_trial_data_NCT04809974_CF_Lomitapide.json,0.295641
702,Guanosine_5__Diphosp,result_trial_data_NCT04809974_CF_Guanosine_5__Diphosp.json,0.295124
703,Tranylcypromine,result_trial_data_NCT04809974_CF_Tranylcypromine.json,0.295031
704,Baclofen,result_trial_data_NCT04809974_CF_Baclofen.json,0.294899
705,Eprosartan,result_trial_data_NCT04809974_CF_Eprosartan.json,0.294858
706,Mitotane,result_trial_data_NCT04809974_CF_Mitotane.json,0.294783
707,Imipenem,result_trial_data_NCT04809974_CF_Imipenem.json,0.294776
708,Butylscopolamine,result_trial_data_NCT04809974_CF_Butylscopolamine.json,0.294659
709,Methylprednisolone_a,result_trial_data_NCT04809974_CF_Methylprednisolone_a.json,0.294539
710,Nimorazole,result_trial_data_NCT04809974_CF_Nimorazole.json,0.294435
711,Fursultiamine,result_trial_data_NCT04809974_CF_Fursultiamine.json,0.294361
712,Anisindione,result_trial_data_NCT04809974_CF_Anisindione.json,0.294173
713,Procaine,result_trial_data_NCT04809974_CF_Procaine.json,0.294162
714,Famotidine,result_trial_data_NCT04809974_CF_Famotidine.json,0.294154
715,Ximelagatran,result_trial_data_NCT04809974_CF_Ximelagatran.json,0.294092
716,Prednisolone_acetate,result_trial_data_NCT04809974_CF_Prednisolone_acetate.json,0.293988
717,Rasagiline,result_trial_data_NCT04809974_CF_Rasagiline.json,0.293900
718,Aprepitant,result_trial_data_NCT04809974_CF_Aprepitant.json,0.293870
719,Halazepam,result_trial_data_NCT04809974_CF_Halazepam.json,0.293770
720,Deserpidine,result_trial_data_NCT04809974_CF_Deserpidine.json,0.293695
721,Risperidone,result_trial_data_NCT04809974_CF_Risperidone.json,0.293609
722,Triamcinolone,result_trial_data_NCT04809974_CF_Triamcinolone.json,0.293566
723,Fluorometholone,result_trial_data_NCT04809974_CF_Fluorometholone.json,0.293382
724,Bupropion,result_trial_data_NCT04809974_CF_Bupropion.json,0.293264
725,Entrectinib,result_trial_data_NCT04809974_CF_Entrectinib.json,0.293142
726,Hydroquinone,result_trial_data_NCT04809974_CF_Hydroquinone.json,0.293033
727,Aurothioglucose,result_trial_data_NCT04809974_CF_Aurothioglucose.json,0.292738
728,Apixaban,result_trial_data_NCT04809974_CF_Apixaban.json,0.292677
729,Timolol,result_trial_data_NCT04809974_CF_Timolol.json,0.292650
730,Estriol,result_trial_data_NCT04809974_CF_Estriol.json,0.292268
731,Quinine,result_trial_data_NCT04809974_CF_Quinine.json,0.292170
732,Thiothixene,result_trial_data_NCT04809974_CF_Thiothixene.json,0.292120
733,Etomidate,result_trial_data_NCT04809974_CF_Etomidate.json,0.291842
734,Alprostadil,result_trial_data_NCT04809974_CF_Alprostadil.json,0.291651
735,Ceforanide,result_trial_data_NCT04809974_CF_Ceforanide.json,0.291621
736,Epinephrine,result_trial_data_NCT04809974_CF_Epinephrine.json,0.291524
737,Tioguanine,result_trial_data_NCT04809974_CF_Tioguanine.json,0.291474
738,Paliperidone,result_trial_data_NCT04809974_CF_Paliperidone.json,0.291374
739,Metixene,result_trial_data_NCT04809974_CF_Metixene.json,0.291373
740,Ciprofibrate,result_trial_data_NCT04809974_CF_Ciprofibrate.json,0.291354
741,Clonidine,result_trial_data_NCT04809974_CF_Clonidine.json,0.291287
742,Deferiprone,result_trial_data_NCT04809974_CF_Deferiprone.json,0.291132
743,Tulobuterol,result_trial_data_NCT04809974_CF_Tulobuterol.json,0.290892
744,Methantheline,result_trial_data_NCT04809974_CF_Methantheline.json,0.290599
745,Cefmetazole,result_trial_data_NCT04809974_CF_Cefmetazole.json,0.290456
746,Rimegepant,result_trial_data_NCT04809974_CF_Rimegepant.json,0.290419
747,Clozapine,result_trial_data_NCT04809974_CF_Clozapine.json,0.290403
748,Stiripentol,result_trial_data_NCT04809974_CF_Stiripentol.json,0.290039
749,Triflupromazine,result_trial_data_NCT04809974_CF_Triflupromazine.json,0.289841
750,Buclizine,result_trial_data_NCT04809974_CF_Buclizine.json,0.289580
751,Trifluridine,result_trial_data_NCT04809974_CF_Trifluridine.json,0.289575
752,Rifaximin,result_trial_data_NCT04809974_CF_Rifaximin.json,0.289368
753,Pyridostigmine,result_trial_data_NCT04809974_CF_Pyridostigmine.json,0.289280
754,Trovafloxacin,result_trial_data_NCT04809974_CF_Trovafloxacin.json,0.289277
755,Iloperidone,result_trial_data_NCT04809974_CF_Iloperidone.json,0.289012
756,Aceclofenac,result_trial_data_NCT04809974_CF_Aceclofenac.json,0.289011
757,Migalastat,result_trial_data_NCT04809974_CF_Migalastat.json,0.288955
758,Tocofersolan,result_trial_data_NCT04809974_CF_Tocofersolan.json,0.288781
759,Fexofenadine,result_trial_data_NCT04809974_CF_Fexofenadine.json,0.288648
760,Cerivastatin,result_trial_data_NCT04809974_CF_Cerivastatin.json,0.288518
761,Minoxidil,result_trial_data_NCT04809974_CF_Minoxidil.json,0.288513
762,Xylometazoline,result_trial_data_NCT04809974_CF_Xylometazoline.json,0.288420
763,Acetylcarnitine,result_trial_data_NCT04809974_CF_Acetylcarnitine.json,0.288224
764,Milnacipran,result_trial_data_NCT04809974_CF_Milnacipran.json,0.288205
765,Warfarin,result_trial_data_NCT04809974_CF_Warfarin.json,0.288100
766,Milrinone,result_trial_data_NCT04809974_CF_Milrinone.json,0.287776
767,Nialamide,result_trial_data_NCT04809974_CF_Nialamide.json,0.287611
768,Hexylresorcinol,result_trial_data_NCT04809974_CF_Hexylresorcinol.json,0.287532
769,Latanoprostene_bunod,result_trial_data_NCT04809974_CF_Latanoprostene_bunod.json,0.287350
770,Bufexamac,result_trial_data_NCT04809974_CF_Bufexamac.json,0.287215
771,Cidofovir,result_trial_data_NCT04809974_CF_Cidofovir.json,0.287096
772,Camphor,result_trial_data_NCT04809974_CF_Camphor.json,0.287046
773,Prasterone,result_trial_data_NCT04809974_CF_Prasterone.json,0.286960
774,Pheniramine,result_trial_data_NCT04809974_CF_Pheniramine.json,0.286839
775,Altretamine,result_trial_data_NCT04809974_CF_Altretamine.json,0.286769
776,Metergoline,result_trial_data_NCT04809974_CF_Metergoline.json,0.286480
777,Ibudilast,result_trial_data_NCT04809974_CF_Ibudilast.json,0.286470
778,Isocarboxazid,result_trial_data_NCT04809974_CF_Isocarboxazid.json,0.286394
779,Mitoxantrone,result_trial_data_NCT04809974_CF_Mitoxantrone.json,0.286372
780,Oxycodone,result_trial_data_NCT04809974_CF_Oxycodone.json,0.286357
781,Clofedanol,result_trial_data_NCT04809974_CF_Clofedanol.json,0.286048
782,Nebivolol,result_trial_data_NCT04809974_CF_Nebivolol.json,0.285808
783,Ziprasidone,result_trial_data_NCT04809974_CF_Ziprasidone.json,0.285311
784,Furazolidone,result_trial_data_NCT04809974_CF_Furazolidone.json,0.284989
785,Captopril,result_trial_data_NCT04809974_CF_Captopril.json,0.284976
786,Misoprostol,result_trial_data_NCT04809974_CF_Misoprostol.json,0.284806
787,Diazoxide,result_trial_data_NCT04809974_CF_Diazoxide.json,0.284733
788,Diphenylpyraline,result_trial_data_NCT04809974_CF_Diphenylpyraline.json,0.284639
789,Atosiban,result_trial_data_NCT04809974_CF_Atosiban.json,0.284598
790,Levallorphan,result_trial_data_NCT04809974_CF_Levallorphan.json,0.284431
791,Cefotetan,result_trial_data_NCT04809974_CF_Cefotetan.json,0.284385
792,Valganciclovir,result_trial_data_NCT04809974_CF_Valganciclovir.json,0.284320
793,Tripelennamine,result_trial_data_NCT04809974_CF_Tripelennamine.json,0.284204
794,Bromodiphenhydramine,result_trial_data_NCT04809974_CF_Bromodiphenhydramine.json,0.284016
795,Benperidol,result_trial_data_NCT04809974_CF_Benperidol.json,0.283980
796,Valproic_acid,result_trial_data_NCT04809974_CF_Valproic_acid.json,0.283928
797,Iproniazid,result_trial_data_NCT04809974_CF_Iproniazid.json,0.283913
798,Ioxaglic_acid,result_trial_data_NCT04809974_CF_Ioxaglic_acid.json,0.283888
799,Voriconazole,result_trial_data_NCT04809974_CF_Voriconazole.json,0.283739
800,Ritodrine,result_trial_data_NCT04809974_CF_Ritodrine.json,0.283659
801,Ambenonium,result_trial_data_NCT04809974_CF_Ambenonium.json,0.283492
802,Fumaric_Acid,result_trial_data_NCT04809974_CF_Fumaric_Acid.json,0.283471
803,Glymidine,result_trial_data_NCT04809974_CF_Glymidine.json,0.283436
804,Cinchocaine,result_trial_data_NCT04809974_CF_Cinchocaine.json,0.283365
805,Noscapine,result_trial_data_NCT04809974_CF_Noscapine.json,0.283135
806,Triamterene,result_trial_data_NCT04809974_CF_Triamterene.json,0.282899
807,Clomifene,result_trial_data_NCT04809974_CF_Clomifene.json,0.282759
808,Granisetron,result_trial_data_NCT04809974_CF_Granisetron.json,0.282645
809,Tromethamine,result_trial_data_NCT04809974_CF_Tromethamine.json,0.282587
810,Bimatoprost,result_trial_data_NCT04809974_CF_Bimatoprost.json,0.282496
811,Carbimazole,result_trial_data_NCT04809974_CF_Carbimazole.json,0.282431
812,Tamoxifen,result_trial_data_NCT04809974_CF_Tamoxifen.json,0.282286
813,Amsacrine,result_trial_data_NCT04809974_CF_Amsacrine.json,0.282171
814,Grepafloxacin,result_trial_data_NCT04809974_CF_Grepafloxacin.json,0.282138
815,Bromazepam,result_trial_data_NCT04809974_CF_Bromazepam.json,0.282124
816,Phenmetrazine,result_trial_data_NCT04809974_CF_Phenmetrazine.json,0.282082
817,Azilsartan_medoxomil,result_trial_data_NCT04809974_CF_Azilsartan_medoxomil.json,0.281999
818,Mianserin,result_trial_data_NCT04809974_CF_Mianserin.json,0.281881
819,Cyclopentolate,result_trial_data_NCT04809974_CF_Cyclopentolate.json,0.281807
820,Dalfampridine,result_trial_data_NCT04809974_CF_Dalfampridine.json,0.281807
821,Gallamine,result_trial_data_NCT04809974_CF_Gallamine.json,0.281657
822,Etidronic_acid,result_trial_data_NCT04809974_CF_Etidronic_acid.json,0.281616
823,Desogestrel,result_trial_data_NCT04809974_CF_Desogestrel.json,0.281100
824,Ketanserin,result_trial_data_NCT04809974_CF_Ketanserin.json,0.281044
825,Digoxin,result_trial_data_NCT04809974_CF_Digoxin.json,0.280843
826,Propranolol,result_trial_data_NCT04809974_CF_Propranolol.json,0.280694
827,Lurasidone,result_trial_data_NCT04809974_CF_Lurasidone.json,0.280409
828,Carteolol,result_trial_data_NCT04809974_CF_Carteolol.json,0.280350
829,Tolazoline,result_trial_data_NCT04809974_CF_Tolazoline.json,0.280208
830,Etravirine,result_trial_data_NCT04809974_CF_Etravirine.json,0.280150
831,Tafluprost,result_trial_data_NCT04809974_CF_Tafluprost.json,0.280109
832,Meprobamate,result_trial_data_NCT04809974_CF_Meprobamate.json,0.279803
833,Alfuzosin,result_trial_data_NCT04809974_CF_Alfuzosin.json,0.279792
834,Iloprost,result_trial_data_NCT04809974_CF_Iloprost.json,0.279693
835,Diphemanil,result_trial_data_NCT04809974_CF_Diphemanil.json,0.279687
836,Cloxacillin,result_trial_data_NCT04809974_CF_Cloxacillin.json,0.279589
837,Lisuride,result_trial_data_NCT04809974_CF_Lisuride.json,0.279496
838,Oxypertine,result_trial_data_NCT04809974_CF_Oxypertine.json,0.279369
839,Carprofen,result_trial_data_NCT04809974_CF_Carprofen.json,0.279145
840,Orlistat,result_trial_data_NCT04809974_CF_Orlistat.json,0.279086
841,Metharbital,result_trial_data_NCT04809974_CF_Metharbital.json,0.279021
842,beta_Sitosterol,result_trial_data_NCT04809974_CF_beta_Sitosterol.json,0.278959
843,Levorphanol,result_trial_data_NCT04809974_CF_Levorphanol.json,0.278933
844,Acipimox,result_trial_data_NCT04809974_CF_Acipimox.json,0.278933
845,Flupirtine,result_trial_data_NCT04809974_CF_Flupirtine.json,0.278851
846,Alitretinoin,result_trial_data_NCT04809974_CF_Alitretinoin.json,0.278753
847,Tenoxicam,result_trial_data_NCT04809974_CF_Tenoxicam.json,0.278432
848,Ergoloid_mesylate,result_trial_data_NCT04809974_CF_Ergoloid_mesylate.json,0.278015
849,Cefotiam,result_trial_data_NCT04809974_CF_Cefotiam.json,0.277741
850,Flutamide,result_trial_data_NCT04809974_CF_Flutamide.json,0.277576
851,Rilmenidine,result_trial_data_NCT04809974_CF_Rilmenidine.json,0.277451
852,Pancuronium,result_trial_data_NCT04809974_CF_Pancuronium.json,0.277421
853,Butamben,result_trial_data_NCT04809974_CF_Butamben.json,0.277325
854,Moxidectin,result_trial_data_NCT04809974_CF_Moxidectin.json,0.277288
855,Epinastine,result_trial_data_NCT04809974_CF_Epinastine.json,0.277265
856,Cefonicid,result_trial_data_NCT04809974_CF_Cefonicid.json,0.276982
857,Fluorouracil,result_trial_data_NCT04809974_CF_Fluorouracil.json,0.276874
858,Azacitidine,result_trial_data_NCT04809974_CF_Azacitidine.json,0.276849
859,Vinorelbine,result_trial_data_NCT04809974_CF_Vinorelbine.json,0.276648
860,Benzylpenicilloyl_po,result_trial_data_NCT04809974_CF_Benzylpenicilloyl_po.json,0.276538
861,Flecainide,result_trial_data_NCT04809974_CF_Flecainide.json,0.276334
862,Diacerein,result_trial_data_NCT04809974_CF_Diacerein.json,0.276061
863,Levodopa,result_trial_data_NCT04809974_CF_Levodopa.json,0.276055
864,Toloxatone,result_trial_data_NCT04809974_CF_Toloxatone.json,0.276042
865,Succinylcholine,result_trial_data_NCT04809974_CF_Succinylcholine.json,0.275946
866,Lapatinib,result_trial_data_NCT04809974_CF_Lapatinib.json,0.275857
867,Sulfametopyrazine,result_trial_data_NCT04809974_CF_Sulfametopyrazine.json,0.275743
868,Antazoline,result_trial_data_NCT04809974_CF_Antazoline.json,0.275669
869,Ibutilide,result_trial_data_NCT04809974_CF_Ibutilide.json,0.275627
870,Clenbuterol,result_trial_data_NCT04809974_CF_Clenbuterol.json,0.275272
871,Famciclovir,result_trial_data_NCT04809974_CF_Famciclovir.json,0.275099
872,Doxorubicin,result_trial_data_NCT04809974_CF_Doxorubicin.json,0.274936
873,Benzonatate,result_trial_data_NCT04809974_CF_Benzonatate.json,0.274931
874,Staurosporine,result_trial_data_NCT04809974_CF_Staurosporine.json,0.274904
875,Baricitinib,result_trial_data_NCT04809974_CF_Baricitinib.json,0.274903
876,Yohimbine,result_trial_data_NCT04809974_CF_Yohimbine.json,0.274899
877,Vigabatrin,result_trial_data_NCT04809974_CF_Vigabatrin.json,0.274797
878,Nomifensine,result_trial_data_NCT04809974_CF_Nomifensine.json,0.274726
879,Mizolastine,result_trial_data_NCT04809974_CF_Mizolastine.json,0.274605
880,Carboplatin,result_trial_data_NCT04809974_CF_Carboplatin.json,0.274576
881,Gestrinone,result_trial_data_NCT04809974_CF_Gestrinone.json,0.274509
882,Diethylstilbestrol,result_trial_data_NCT04809974_CF_Diethylstilbestrol.json,0.274428
883,Echothiophate,result_trial_data_NCT04809974_CF_Echothiophate.json,0.274228
884,Enoximone,result_trial_data_NCT04809974_CF_Enoximone.json,0.273994
885,Dexibuprofen,result_trial_data_NCT04809974_CF_Dexibuprofen.json,0.273952
886,Foscarnet,result_trial_data_NCT04809974_CF_Foscarnet.json,0.273883
887,Dacarbazine,result_trial_data_NCT04809974_CF_Dacarbazine.json,0.273857
888,Phenacemide,result_trial_data_NCT04809974_CF_Phenacemide.json,0.273785
889,Clofarabine,result_trial_data_NCT04809974_CF_Clofarabine.json,0.273646
890,Zomepirac,result_trial_data_NCT04809974_CF_Zomepirac.json,0.273604
891,Nitrendipine,result_trial_data_NCT04809974_CF_Nitrendipine.json,0.273432
892,Lorcaserin,result_trial_data_NCT04809974_CF_Lorcaserin.json,0.273404
893,Levamlodipine,result_trial_data_NCT04809974_CF_Levamlodipine.json,0.273161
894,Pimecrolimus,result_trial_data_NCT04809974_CF_Pimecrolimus.json,0.273025
895,Propafenone,result_trial_data_NCT04809974_CF_Propafenone.json,0.272770
896,Minocycline,result_trial_data_NCT04809974_CF_Minocycline.json,0.272661
897,Mometasone_furoate,result_trial_data_NCT04809974_CF_Mometasone_furoate.json,0.272659
898,Almotriptan,result_trial_data_NCT04809974_CF_Almotriptan.json,0.272626
899,Quinestrol,result_trial_data_NCT04809974_CF_Quinestrol.json,0.272623
900,Hydrocortisone_butyr,result_trial_data_NCT04809974_CF_Hydrocortisone_butyr.json,0.272616
901,Chloroxine,result_trial_data_NCT04809974_CF_Chloroxine.json,0.272337
902,Ceftriaxone,result_trial_data_NCT04809974_CF_Ceftriaxone.json,0.272197
903,Voglibose,result_trial_data_NCT04809974_CF_Voglibose.json,0.272044
904,Aminolevulinic_acid,result_trial_data_NCT04809974_CF_Aminolevulinic_acid.json,0.272039
905,Danazol,result_trial_data_NCT04809974_CF_Danazol.json,0.272016
906,Methoxamine,result_trial_data_NCT04809974_CF_Methoxamine.json,0.272006
907,Mannitol,result_trial_data_NCT04809974_CF_Mannitol.json,0.271980
908,Guanabenz,result_trial_data_NCT04809974_CF_Guanabenz.json,0.271966
909,Drospirenone,result_trial_data_NCT04809974_CF_Drospirenone.json,0.271931
910,Imiquimod,result_trial_data_NCT04809974_CF_Imiquimod.json,0.271917
911,Acetophenazine,result_trial_data_NCT04809974_CF_Acetophenazine.json,0.271594
912,Cystine,result_trial_data_NCT04809974_CF_Cystine.json,0.271560
913,Ramatroban,result_trial_data_NCT04809974_CF_Ramatroban.json,0.271541
914,Pitavastatin,result_trial_data_NCT04809974_CF_Pitavastatin.json,0.271538
915,Carbinoxamine,result_trial_data_NCT04809974_CF_Carbinoxamine.json,0.271442
916,Estradiol,result_trial_data_NCT04809974_CF_Estradiol.json,0.271361
917,Oxytocin,result_trial_data_NCT04809974_CF_Oxytocin.json,0.271340
918,Glycopyrronium,result_trial_data_NCT04809974_CF_Glycopyrronium.json,0.271102
919,Methionine,result_trial_data_NCT04809974_CF_Methionine.json,0.271096
920,Mirabegron,result_trial_data_NCT04809974_CF_Mirabegron.json,0.270889
921,Domiphen,result_trial_data_NCT04809974_CF_Domiphen.json,0.270885
922,Trimipramine,result_trial_data_NCT04809974_CF_Trimipramine.json,0.270716
923,Dirithromycin,result_trial_data_NCT04809974_CF_Dirithromycin.json,0.270643
924,Talbutal,result_trial_data_NCT04809974_CF_Talbutal.json,0.270559
925,Felodipine,result_trial_data_NCT04809974_CF_Felodipine.json,0.270505
926,Pralidoxime,result_trial_data_NCT04809974_CF_Pralidoxime.json,0.270486
927,Capecitabine,result_trial_data_NCT04809974_CF_Capecitabine.json,0.270441
928,Lacidipine,result_trial_data_NCT04809974_CF_Lacidipine.json,0.270382
929,Sucrose,result_trial_data_NCT04809974_CF_Sucrose.json,0.270357
930,Molindone,result_trial_data_NCT04809974_CF_Molindone.json,0.270330
931,Lornoxicam,result_trial_data_NCT04809974_CF_Lornoxicam.json,0.270327
932,Etoricoxib,result_trial_data_NCT04809974_CF_Etoricoxib.json,0.270279
933,Desoximetasone,result_trial_data_NCT04809974_CF_Desoximetasone.json,0.270265
934,Flavin_mononucleotid,result_trial_data_NCT04809974_CF_Flavin_mononucleotid.json,0.270249
935,Bepotastine,result_trial_data_NCT04809974_CF_Bepotastine.json,0.270238
936,Ozagrel,result_trial_data_NCT04809974_CF_Ozagrel.json,0.269661
937,Atenolol,result_trial_data_NCT04809974_CF_Atenolol.json,0.269497
938,Rimantadine,result_trial_data_NCT04809974_CF_Rimantadine.json,0.269474
939,Moricizine,result_trial_data_NCT04809974_CF_Moricizine.json,0.269445
940,Felbamate,result_trial_data_NCT04809974_CF_Felbamate.json,0.269402
941,Benziodarone,result_trial_data_NCT04809974_CF_Benziodarone.json,0.269239
942,Moclobemide,result_trial_data_NCT04809974_CF_Moclobemide.json,0.269077
943,Sirolimus,result_trial_data_NCT04809974_CF_Sirolimus.json,0.269061
944,Ropivacaine,result_trial_data_NCT04809974_CF_Ropivacaine.json,0.268748
945,Tetracaine,result_trial_data_NCT04809974_CF_Tetracaine.json,0.268677
946,Medroxyprogesterone_,result_trial_data_NCT04809974_CF_Medroxyprogesterone_.json,0.268653
947,Letermovir,result_trial_data_NCT04809974_CF_Letermovir.json,0.268576
948,Butorphanol,result_trial_data_NCT04809974_CF_Butorphanol.json,0.268512
949,Benzbromarone,result_trial_data_NCT04809974_CF_Benzbromarone.json,0.268434
950,Lomefloxacin,result_trial_data_NCT04809974_CF_Lomefloxacin.json,0.268258
951,Doxepin,result_trial_data_NCT04809974_CF_Doxepin.json,0.268192
952,Cefotaxime,result_trial_data_NCT04809974_CF_Cefotaxime.json,0.268187
953,Ampicillin,result_trial_data_NCT04809974_CF_Ampicillin.json,0.268186
954,Clopidogrel,result_trial_data_NCT04809974_CF_Clopidogrel.json,0.267988
955,Lamotrigine,result_trial_data_NCT04809974_CF_Lamotrigine.json,0.267857
956,Ataluren,result_trial_data_NCT04809974_CF_Ataluren.json,0.267564
957,Torasemide,result_trial_data_NCT04809974_CF_Torasemide.json,0.267529
958,Buspirone,result_trial_data_NCT04809974_CF_Buspirone.json,0.267481
959,Hexafluronium,result_trial_data_NCT04809974_CF_Hexafluronium.json,0.267381
960,Methacholine,result_trial_data_NCT04809974_CF_Methacholine.json,0.267282
961,Aminoglutethimide,result_trial_data_NCT04809974_CF_Aminoglutethimide.json,0.267259
962,Pretomanid,result_trial_data_NCT04809974_CF_Pretomanid.json,0.267135
963,Dapiprazole,result_trial_data_NCT04809974_CF_Dapiprazole.json,0.266973
964,Alfacalcidol,result_trial_data_NCT04809974_CF_Alfacalcidol.json,0.266972
965,Simvastatin,result_trial_data_NCT04809974_CF_Simvastatin.json,0.266820
966,Diosmin,result_trial_data_NCT04809974_CF_Diosmin.json,0.266782
967,Filgotinib,result_trial_data_NCT04809974_CF_Filgotinib.json,0.266530
968,Amifostine,result_trial_data_NCT04809974_CF_Amifostine.json,0.266481
969,Biperiden,result_trial_data_NCT04809974_CF_Biperiden.json,0.266292
970,Lopinavir,result_trial_data_NCT04809974_CF_Lopinavir.json,0.266191
971,Propiverine,result_trial_data_NCT04809974_CF_Propiverine.json,0.265922
972,Lumacaftor,result_trial_data_NCT04809974_CF_Lumacaftor.json,0.265808
973,Norethisterone,result_trial_data_NCT04809974_CF_Norethisterone.json,0.265726
974,Indigotindisulfonic_,result_trial_data_NCT04809974_CF_Indigotindisulfonic_.json,0.265623
975,Leflunomide,result_trial_data_NCT04809974_CF_Leflunomide.json,0.265452
976,Cyclobenzaprine,result_trial_data_NCT04809974_CF_Cyclobenzaprine.json,0.265410
977,Dextrothyroxine,result_trial_data_NCT04809974_CF_Dextrothyroxine.json,0.265369
978,Pentobarbital,result_trial_data_NCT04809974_CF_Pentobarbital.json,0.265266
979,Zanamivir,result_trial_data_NCT04809974_CF_Zanamivir.json,0.265153
980,Podofilox,result_trial_data_NCT04809974_CF_Podofilox.json,0.265110
981,Atovaquone,result_trial_data_NCT04809974_CF_Atovaquone.json,0.264639
982,Gallamine_triethiodi,result_trial_data_NCT04809974_CF_Gallamine_triethiodi.json,0.264281
983,Oxiconazole,result_trial_data_NCT04809974_CF_Oxiconazole.json,0.263897
984,Moxonidine,result_trial_data_NCT04809974_CF_Moxonidine.json,0.263865
985,Oxatomide,result_trial_data_NCT04809974_CF_Oxatomide.json,0.263781
986,Ademetionine,result_trial_data_NCT04809974_CF_Ademetionine.json,0.263754
987,Amobarbital,result_trial_data_NCT04809974_CF_Amobarbital.json,0.263635
988,Dronedarone,result_trial_data_NCT04809974_CF_Dronedarone.json,0.263598
989,Benzoic_acid,result_trial_data_NCT04809974_CF_Benzoic_acid.json,0.263524
990,Aminophylline,result_trial_data_NCT04809974_CF_Aminophylline.json,0.263334
991,Prasugrel,result_trial_data_NCT04809974_CF_Prasugrel.json,0.263067
992,Tetrabenazine,result_trial_data_NCT04809974_CF_Tetrabenazine.json,0.262914
993,Maraviroc,result_trial_data_NCT04809974_CF_Maraviroc.json,0.262823
994,Spironolactone,result_trial_data_NCT04809974_CF_Spironolactone.json,0.262651
995,Fomepizole,result_trial_data_NCT04809974_CF_Fomepizole.json,0.262486
996,Chlormezanone,result_trial_data_NCT04809974_CF_Chlormezanone.json,0.262483
997,Gabapentin,result_trial_data_NCT04809974_CF_Gabapentin.json,0.262479
998,Ethotoin,result_trial_data_NCT04809974_CF_Ethotoin.json,0.262258
999,Clofibrate,result_trial_data_NCT04809974_CF_Clofibrate.json,0.262226
1000,Tipranavir,result_trial_data_NCT04809974_CF_Tipranavir.json,0.262160
1001,Norgestrel,result_trial_data_NCT04809974_CF_Norgestrel.json,0.262083
1002,Sulfapyridine,result_trial_data_NCT04809974_CF_Sulfapyridine.json,0.261995
1003,Ticarcillin,result_trial_data_NCT04809974_CF_Ticarcillin.json,0.261937
1004,Xanomeline,result_trial_data_NCT04809974_CF_Xanomeline.json,0.261716
1005,Periciazine,result_trial_data_NCT04809974_CF_Periciazine.json,0.261704
1006,Phenelzine,result_trial_data_NCT04809974_CF_Phenelzine.json,0.261602
1007,Naftopidil,result_trial_data_NCT04809974_CF_Naftopidil.json,0.261597
1008,Prednicarbate,result_trial_data_NCT04809974_CF_Prednicarbate.json,0.261410
1009,Flufenamic_acid,result_trial_data_NCT04809974_CF_Flufenamic_acid.json,0.261072
1010,Doxapram,result_trial_data_NCT04809974_CF_Doxapram.json,0.261043
1011,Acenocoumarol,result_trial_data_NCT04809974_CF_Acenocoumarol.json,0.261018
1012,Tolnaftate,result_trial_data_NCT04809974_CF_Tolnaftate.json,0.260922
1013,Xamoterol,result_trial_data_NCT04809974_CF_Xamoterol.json,0.260550
1014,Methenamine,result_trial_data_NCT04809974_CF_Methenamine.json,0.260077
1015,Fentanyl,result_trial_data_NCT04809974_CF_Fentanyl.json,0.260034
1016,Dihydroergocristine,result_trial_data_NCT04809974_CF_Dihydroergocristine.json,0.259689
