rank,drug,file,safety_drug,trial_used
603,Dabigatran_etexilate,result_trial_data_NCT04809974_CF_Dabigatran_etexilate.json,0.308530,trial_2
604,Esmolol,result_trial_data_NCT04809974_CF_Esmolol.json,0.308225,trial_2
605,Isoconazole,result_trial_data_NCT04809974_CF_Isoconazole.json,0.307695,trial_2
606,Nalmefene,result_trial_data_NCT04809974_CF_Nalmefene.json,0.307588,trial_2
607,Arsenic_trioxide,result_trial_data_NCT04809974_CF_Arsenic_trioxide.json,0.307511,trial_2
608,Dantron,result_trial_data_NCT04809974_CF_Dantron.json,0.307298,trial_2
609,Vorinostat,result_trial_data_NCT04809974_CF_Vorinostat.json,0.307168,trial_2
610,Pargyline,result_trial_data_NCT04809974_CF_Pargyline.json,0.306879,trial_2
611,Triclocarban,result_trial_data_NCT04809974_CF_Triclocarban.json,0.306798,trial_2
612,CI_1040,result_trial_data_NCT04809974_CF_CI_1040.json,0.306777,trial_2
613,Diatrizoate,result_trial_data_NCT04809974_CF_Diatrizoate.json,0.306350,trial_2
614,Dicyclomine,result_trial_data_NCT04809974_CF_Dicyclomine.json,0.306321,trial_2
615,Phentermine,result_trial_data_NCT04809974_CF_Phentermine.json,0.306264,trial_2
616,Procyclidine,result_trial_data_NCT04809974_CF_Procyclidine.json,0.306171,trial_2
617,Chlorotrianisene,result_trial_data_NCT04809974_CF_Chlorotrianisene.json,0.306067,trial_2
618,Chlorphentermine,result_trial_data_NCT04809974_CF_Chlorphentermine.json,0.305716,trial_2
619,Crotamiton,result_trial_data_NCT04809974_CF_Crotamiton.json,0.305685,trial_2
620,Magnesium_chloride,result_trial_data_NCT04809974_CF_Magnesium_chloride.json,0.305350,trial_2
621,Clebopride,result_trial_data_NCT04809974_CF_Clebopride.json,0.304928,trial_2
622,Rufinamide,result_trial_data_NCT04809974_CF_Rufinamide.json,0.304912,trial_2
623,Estrone,result_trial_data_NCT04809974_CF_Estrone.json,0.304719,trial_2
624,Mebeverine,result_trial_data_NCT04809974_CF_Mebeverine.json,0.304700,trial_2
625,Novobiocin,result_trial_data_NCT04809974_CF_Novobiocin.json,0.304524,trial_2
626,Pyrithione,result_trial_data_NCT04809974_CF_Pyrithione.json,0.304283,trial_2
627,Nifurtimox,result_trial_data_NCT04809974_CF_Nifurtimox.json,0.304144,trial_2
628,Mepyramine,result_trial_data_NCT04809974_CF_Mepyramine.json,0.303961,trial_2
629,Cabergoline,result_trial_data_NCT04809974_CF_Cabergoline.json,0.303888,trial_2
630,Carbamoylcholine,result_trial_data_NCT04809974_CF_Carbamoylcholine.json,0.303620,trial_2
631,Cefazolin,result_trial_data_NCT04809974_CF_Cefazolin.json,0.303568,trial_2
632,Dydrogesterone,result_trial_data_NCT04809974_CF_Dydrogesterone.json,0.303317,trial_2
633,Vinpocetine,result_trial_data_NCT04809974_CF_Vinpocetine.json,0.303269,trial_2
634,Sulfabenzamide,result_trial_data_NCT04809974_CF_Sulfabenzamide.json,0.302970,trial_2
635,Clobetasol_propionat,result_trial_data_NCT04809974_CF_Clobetasol_propionat.json,0.302969,trial_2
636,Erdosteine,result_trial_data_NCT04809974_CF_Erdosteine.json,0.302862,trial_2
637,Epirubicin,result_trial_data_NCT04809974_CF_Epirubicin.json,0.302816,trial_2
638,Glutathione_disulfid,result_trial_data_NCT04809974_CF_Glutathione_disulfid.json,0.302602,trial_2
639,Methsuximide,result_trial_data_NCT04809974_CF_Methsuximide.json,0.302559,trial_2
640,Dorzolamide,result_trial_data_NCT04809974_CF_Dorzolamide.json,0.302499,trial_2
641,Thenalidine,result_trial_data_NCT04809974_CF_Thenalidine.json,0.302470,trial_2
642,Oxcarbazepine,result_trial_data_NCT04809974_CF_Oxcarbazepine.json,0.302366,trial_2
643,Fluocinolone_acetoni,result_trial_data_NCT04809974_CF_Fluocinolone_acetoni.json,0.302339,trial_2
644,Oxyphencyclimine,result_trial_data_NCT04809974_CF_Oxyphencyclimine.json,0.302208,trial_2
645,Metamizole,result_trial_data_NCT04809974_CF_Metamizole.json,0.302040,trial_2
646,Diphenidol,result_trial_data_NCT04809974_CF_Diphenidol.json,0.301915,trial_2
647,Vorapaxar,result_trial_data_NCT04809974_CF_Vorapaxar.json,0.301780,trial_2
648,Suprofen,result_trial_data_NCT04809974_CF_Suprofen.json,0.301695,trial_2
649,Tazobactam,result_trial_data_NCT04809974_CF_Tazobactam.json,0.301421,trial_2
650,Proflavine,result_trial_data_NCT04809974_CF_Proflavine.json,0.301344,trial_2
651,Amitriptyline,result_trial_data_NCT04809974_CF_Amitriptyline.json,0.301262,trial_2
652,Nisoldipine,result_trial_data_NCT04809974_CF_Nisoldipine.json,0.301253,trial_2
653,Triprolidine,result_trial_data_NCT04809974_CF_Triprolidine.json,0.301222,trial_2
654,Cefradine,result_trial_data_NCT04809974_CF_Cefradine.json,0.300901,trial_2
655,Methyl_aminolevulina,result_trial_data_NCT04809974_CF_Methyl_aminolevulina.json,0.300901,trial_2
656,Nicergoline,result_trial_data_NCT04809974_CF_Nicergoline.json,0.300890,trial_2
657,Tamibarotene,result_trial_data_NCT04809974_CF_Tamibarotene.json,0.300884,trial_2
658,Fostamatinib,result_trial_data_NCT04809974_CF_Fostamatinib.json,0.300767,trial_2
659,Pentoxifylline,result_trial_data_NCT04809974_CF_Pentoxifylline.json,0.300497,trial_2
660,Moxisylyte,result_trial_data_NCT04809974_CF_Moxisylyte.json,0.300429,trial_2
661,Telmisartan,result_trial_data_NCT04809974_CF_Telmisartan.json,0.300331,trial_2
662,Methscopolamine_brom,result_trial_data_NCT04809974_CF_Methscopolamine_brom.json,0.300017,trial_2
663,Isopropamide,result_trial_data_NCT04809974_CF_Isopropamide.json,0.299925,trial_2
664,Ketotifen,result_trial_data_NCT04809974_CF_Ketotifen.json,0.299908,trial_2
665,Etonogestrel,result_trial_data_NCT04809974_CF_Etonogestrel.json,0.299899,trial_2
666,Paroxetine,result_trial_data_NCT04809974_CF_Paroxetine.json,0.299620,trial_2
667,Formestane,result_trial_data_NCT04809974_CF_Formestane.json,0.299613,trial_2
668,Carbidopa,result_trial_data_NCT04809974_CF_Carbidopa.json,0.299580,trial_2
669,Cyproheptadine,result_trial_data_NCT04809974_CF_Cyproheptadine.json,0.299484,trial_2
670,Cefoxitin,result_trial_data_NCT04809974_CF_Cefoxitin.json,0.299293,trial_2
671,Bithionol,result_trial_data_NCT04809974_CF_Bithionol.json,0.299059,trial_2
672,Gentamicin,result_trial_data_NCT04809974_CF_Gentamicin.json,0.299050,trial_2
673,Succimer,result_trial_data_NCT04809974_CF_Succimer.json,0.298908,trial_2
674,Triethylenetetramine,result_trial_data_NCT04809974_CF_Triethylenetetramine.json,0.298901,trial_2
675,Cefixime,result_trial_data_NCT04809974_CF_Cefixime.json,0.298848,trial_2
676,Temafloxacin,result_trial_data_NCT04809974_CF_Temafloxacin.json,0.298517,trial_2
677,Methoxsalen,result_trial_data_NCT04809974_CF_Methoxsalen.json,0.298516,trial_2
678,Stanozolol,result_trial_data_NCT04809974_CF_Stanozolol.json,0.298430,trial_2
679,Homatropine_methylbr,result_trial_data_NCT04809974_CF_Homatropine_methylbr.json,0.298424,trial_2
680,Vernakalant,result_trial_data_NCT04809974_CF_Vernakalant.json,0.298332,trial_2
681,Decitabine,result_trial_data_NCT04809974_CF_Decitabine.json,0.297992,trial_2
682,Haloprogin,result_trial_data_NCT04809974_CF_Haloprogin.json,0.297947,trial_2
683,Artemisinin,result_trial_data_NCT04809974_CF_Artemisinin.json,0.297409,trial_2
684,Tolfenamic_acid,result_trial_data_NCT04809974_CF_Tolfenamic_acid.json,0.297323,trial_2
685,Mestranol,result_trial_data_NCT04809974_CF_Mestranol.json,0.297260,trial_2
686,Fenoprofen,result_trial_data_NCT04809974_CF_Fenoprofen.json,0.297243,trial_2
687,Terguride,result_trial_data_NCT04809974_CF_Terguride.json,0.297197,trial_2
688,Biotin,result_trial_data_NCT04809974_CF_Biotin.json,0.297129,trial_2
689,Cefmenoxime,result_trial_data_NCT04809974_CF_Cefmenoxime.json,0.297056,trial_2
690,Dextropropoxyphene,result_trial_data_NCT04809974_CF_Dextropropoxyphene.json,0.296955,trial_2
691,Xipamide,result_trial_data_NCT04809974_CF_Xipamide.json,0.296809,trial_2
692,Amodiaquine,result_trial_data_NCT04809974_CF_Amodiaquine.json,0.296778,trial_2
693,Levobetaxolol,result_trial_data_NCT04809974_CF_Levobetaxolol.json,0.296717,trial_2
694,Nafarelin,result_trial_data_NCT04809974_CF_Nafarelin.json,0.296580,trial_2
695,Trimethadione,result_trial_data_NCT04809974_CF_Trimethadione.json,0.296563,trial_2
696,Phenindamine,result_trial_data_NCT04809974_CF_Phenindamine.json,0.296474,trial_2
697,Hydrochlorothiazide,result_trial_data_NCT04809974_CF_Hydrochlorothiazide.json,0.296173,trial_2
698,Olaparib,result_trial_data_NCT04809974_CF_Olaparib.json,0.296128,trial_2
699,Lumiracoxib,result_trial_data_NCT04809974_CF_Lumiracoxib.json,0.295941,trial_2
700,Zimelidine,result_trial_data_NCT04809974_CF_Zimelidine.json,0.295669,trial_2
701,Lomitapide,result_trial_data_NCT04809974_CF_Lomitapide.json,0.295641,trial_2
702,Guanosine_5__Diphosp,result_trial_data_NCT04809974_CF_Guanosine_5__Diphosp.json,0.295124,trial_2
703,Tranylcypromine,result_trial_data_NCT04809974_CF_Tranylcypromine.json,0.295031,trial_2
704,Baclofen,result_trial_data_NCT04809974_CF_Baclofen.json,0.294899,trial_2
705,Eprosartan,result_trial_data_NCT04809974_CF_Eprosartan.json,0.294858,trial_2
706,Mitotane,result_trial_data_NCT04809974_CF_Mitotane.json,0.294783,trial_2
707,Imipenem,result_trial_data_NCT04809974_CF_Imipenem.json,0.294776,trial_2
708,Butylscopolamine,result_trial_data_NCT04809974_CF_Butylscopolamine.json,0.294659,trial_2
709,Methylprednisolone_a,result_trial_data_NCT04809974_CF_Methylprednisolone_a.json,0.294539,trial_2
710,Nimorazole,result_trial_data_NCT04809974_CF_Nimorazole.json,0.294435,trial_2
711,Fursultiamine,result_trial_data_NCT04809974_CF_Fursultiamine.json,0.294361,trial_2
712,Anisindione,result_trial_data_NCT04809974_CF_Anisindione.json,0.294173,trial_2
713,Procaine,result_trial_data_NCT04809974_CF_Procaine.json,0.294162,trial_2
714,Famotidine,result_trial_data_NCT04809974_CF_Famotidine.json,0.294154,trial_2
715,Ximelagatran,result_trial_data_NCT04809974_CF_Ximelagatran.json,0.294092,trial_2
716,Prednisolone_acetate,result_trial_data_NCT04809974_CF_Prednisolone_acetate.json,0.293988,trial_2
717,Rasagiline,result_trial_data_NCT04809974_CF_Rasagiline.json,0.293900,trial_2
718,Aprepitant,result_trial_data_NCT04809974_CF_Aprepitant.json,0.293870,trial_2
719,Halazepam,result_trial_data_NCT04809974_CF_Halazepam.json,0.293770,trial_2
720,Deserpidine,result_trial_data_NCT04809974_CF_Deserpidine.json,0.293695,trial_2
721,Risperidone,result_trial_data_NCT04809974_CF_Risperidone.json,0.293609,trial_2
722,Triamcinolone,result_trial_data_NCT04809974_CF_Triamcinolone.json,0.293566,trial_2
723,Fluorometholone,result_trial_data_NCT04809974_CF_Fluorometholone.json,0.293382,trial_2
724,Bupropion,result_trial_data_NCT04809974_CF_Bupropion.json,0.293264,trial_2
725,Entrectinib,result_trial_data_NCT04809974_CF_Entrectinib.json,0.293142,trial_2
726,Hydroquinone,result_trial_data_NCT04809974_CF_Hydroquinone.json,0.293033,trial_2
727,Aurothioglucose,result_trial_data_NCT04809974_CF_Aurothioglucose.json,0.292738,trial_2
728,Apixaban,result_trial_data_NCT04809974_CF_Apixaban.json,0.292677,trial_2
729,Timolol,result_trial_data_NCT04809974_CF_Timolol.json,0.292650,trial_2
730,Estriol,result_trial_data_NCT04809974_CF_Estriol.json,0.292268,trial_2
731,Quinine,result_trial_data_NCT04809974_CF_Quinine.json,0.292170,trial_2
732,Thiothixene,result_trial_data_NCT04809974_CF_Thiothixene.json,0.292120,trial_2
733,Etomidate,result_trial_data_NCT04809974_CF_Etomidate.json,0.291842,trial_2
734,Alprostadil,result_trial_data_NCT04809974_CF_Alprostadil.json,0.291651,trial_2
735,Ceforanide,result_trial_data_NCT04809974_CF_Ceforanide.json,0.291621,trial_2
736,Epinephrine,result_trial_data_NCT04809974_CF_Epinephrine.json,0.291524,trial_2
737,Tioguanine,result_trial_data_NCT04809974_CF_Tioguanine.json,0.291474,trial_2
738,Paliperidone,result_trial_data_NCT04809974_CF_Paliperidone.json,0.291374,trial_2
739,Metixene,result_trial_data_NCT04809974_CF_Metixene.json,0.291373,trial_2
740,Ciprofibrate,result_trial_data_NCT04809974_CF_Ciprofibrate.json,0.291354,trial_2
741,Clonidine,result_trial_data_NCT04809974_CF_Clonidine.json,0.291287,trial_2
742,Deferiprone,result_trial_data_NCT04809974_CF_Deferiprone.json,0.291132,trial_2
743,Tulobuterol,result_trial_data_NCT04809974_CF_Tulobuterol.json,0.290892,trial_2
744,Methantheline,result_trial_data_NCT04809974_CF_Methantheline.json,0.290599,trial_2
745,Cefmetazole,result_trial_data_NCT04809974_CF_Cefmetazole.json,0.290456,trial_2
746,Rimegepant,result_trial_data_NCT04809974_CF_Rimegepant.json,0.290419,trial_2
747,Clozapine,result_trial_data_NCT04809974_CF_Clozapine.json,0.290403,trial_2
748,Stiripentol,result_trial_data_NCT04809974_CF_Stiripentol.json,0.290039,trial_2
749,Triflupromazine,result_trial_data_NCT04809974_CF_Triflupromazine.json,0.289841,trial_2
750,Buclizine,result_trial_data_NCT04809974_CF_Buclizine.json,0.289580,trial_2
751,Trifluridine,result_trial_data_NCT04809974_CF_Trifluridine.json,0.289575,trial_2
752,Rifaximin,result_trial_data_NCT04809974_CF_Rifaximin.json,0.289368,trial_2
753,Pyridostigmine,result_trial_data_NCT04809974_CF_Pyridostigmine.json,0.289280,trial_2
754,Trovafloxacin,result_trial_data_NCT04809974_CF_Trovafloxacin.json,0.289277,trial_2
755,Iloperidone,result_trial_data_NCT04809974_CF_Iloperidone.json,0.289012,trial_2
756,Aceclofenac,result_trial_data_NCT04809974_CF_Aceclofenac.json,0.289011,trial_2
757,Migalastat,result_trial_data_NCT04809974_CF_Migalastat.json,0.288955,trial_2
758,Tocofersolan,result_trial_data_NCT04809974_CF_Tocofersolan.json,0.288781,trial_2
759,Fexofenadine,result_trial_data_NCT04809974_CF_Fexofenadine.json,0.288648,trial_2
760,Cerivastatin,result_trial_data_NCT04809974_CF_Cerivastatin.json,0.288518,trial_2
761,Minoxidil,result_trial_data_NCT04809974_CF_Minoxidil.json,0.288513,trial_2
762,Xylometazoline,result_trial_data_NCT04809974_CF_Xylometazoline.json,0.288420,trial_2
763,Acetylcarnitine,result_trial_data_NCT04809974_CF_Acetylcarnitine.json,0.288224,trial_2
764,Milnacipran,result_trial_data_NCT04809974_CF_Milnacipran.json,0.288205,trial_2
765,Warfarin,result_trial_data_NCT04809974_CF_Warfarin.json,0.288100,trial_2
766,Milrinone,result_trial_data_NCT04809974_CF_Milrinone.json,0.287776,trial_2
767,Nialamide,result_trial_data_NCT04809974_CF_Nialamide.json,0.287611,trial_2
768,Hexylresorcinol,result_trial_data_NCT04809974_CF_Hexylresorcinol.json,0.287532,trial_2
769,Latanoprostene_bunod,result_trial_data_NCT04809974_CF_Latanoprostene_bunod.json,0.287350,trial_2
770,Bufexamac,result_trial_data_NCT04809974_CF_Bufexamac.json,0.287215,trial_2
771,Cidofovir,result_trial_data_NCT04809974_CF_Cidofovir.json,0.287096,trial_2
772,Camphor,result_trial_data_NCT04809974_CF_Camphor.json,0.287046,trial_2
773,Prasterone,result_trial_data_NCT04809974_CF_Prasterone.json,0.286960,trial_2
774,Pheniramine,result_trial_data_NCT04809974_CF_Pheniramine.json,0.286839,trial_2
775,Altretamine,result_trial_data_NCT04809974_CF_Altretamine.json,0.286769,trial_2
776,Metergoline,result_trial_data_NCT04809974_CF_Metergoline.json,0.286480,trial_2
777,Ibudilast,result_trial_data_NCT04809974_CF_Ibudilast.json,0.286470,trial_2
778,Isocarboxazid,result_trial_data_NCT04809974_CF_Isocarboxazid.json,0.286394,trial_2
779,Mitoxantrone,result_trial_data_NCT04809974_CF_Mitoxantrone.json,0.286372,trial_2
780,Oxycodone,result_trial_data_NCT04809974_CF_Oxycodone.json,0.286357,trial_2
781,Clofedanol,result_trial_data_NCT04809974_CF_Clofedanol.json,0.286048,trial_2
782,Nebivolol,result_trial_data_NCT04809974_CF_Nebivolol.json,0.285808,trial_2
783,Ziprasidone,result_trial_data_NCT04809974_CF_Ziprasidone.json,0.285311,trial_2
784,Furazolidone,result_trial_data_NCT04809974_CF_Furazolidone.json,0.284989,trial_2
785,Captopril,result_trial_data_NCT04809974_CF_Captopril.json,0.284976,trial_2
786,Misoprostol,result_trial_data_NCT04809974_CF_Misoprostol.json,0.284806,trial_2
787,Diazoxide,result_trial_data_NCT04809974_CF_Diazoxide.json,0.284733,trial_2
788,Diphenylpyraline,result_trial_data_NCT04809974_CF_Diphenylpyraline.json,0.284639,trial_2
789,Atosiban,result_trial_data_NCT04809974_CF_Atosiban.json,0.284598,trial_2
790,Levallorphan,result_trial_data_NCT04809974_CF_Levallorphan.json,0.284431,trial_2
791,Cefotetan,result_trial_data_NCT04809974_CF_Cefotetan.json,0.284385,trial_2
792,Valganciclovir,result_trial_data_NCT04809974_CF_Valganciclovir.json,0.284320,trial_2
793,Tripelennamine,result_trial_data_NCT04809974_CF_Tripelennamine.json,0.284204,trial_2
794,Bromodiphenhydramine,result_trial_data_NCT04809974_CF_Bromodiphenhydramine.json,0.284016,trial_2
795,Benperidol,result_trial_data_NCT04809974_CF_Benperidol.json,0.283980,trial_2
796,Valproic_acid,result_trial_data_NCT04809974_CF_Valproic_acid.json,0.283928,trial_2
797,Iproniazid,result_trial_data_NCT04809974_CF_Iproniazid.json,0.283913,trial_2
798,Ioxaglic_acid,result_trial_data_NCT04809974_CF_Ioxaglic_acid.json,0.283888,trial_2
799,Voriconazole,result_trial_data_NCT04809974_CF_Voriconazole.json,0.283739,trial_2
800,Ritodrine,result_trial_data_NCT04809974_CF_Ritodrine.json,0.283659,trial_2
801,Ambenonium,result_trial_data_NCT04809974_CF_Ambenonium.json,0.283492,trial_2
802,Fumaric_Acid,result_trial_data_NCT04809974_CF_Fumaric_Acid.json,0.283471,trial_2
803,Glymidine,result_trial_data_NCT04809974_CF_Glymidine.json,0.283436,trial_2
804,Cinchocaine,result_trial_data_NCT04809974_CF_Cinchocaine.json,0.283365,trial_2
805,Noscapine,result_trial_data_NCT04809974_CF_Noscapine.json,0.283135,trial_2
806,Triamterene,result_trial_data_NCT04809974_CF_Triamterene.json,0.282899,trial_2
807,Clomifene,result_trial_data_NCT04809974_CF_Clomifene.json,0.282759,trial_2
808,Granisetron,result_trial_data_NCT04809974_CF_Granisetron.json,0.282645,trial_2
809,Tromethamine,result_trial_data_NCT04809974_CF_Tromethamine.json,0.282587,trial_2
810,Bimatoprost,result_trial_data_NCT04809974_CF_Bimatoprost.json,0.282496,trial_2
811,Carbimazole,result_trial_data_NCT04809974_CF_Carbimazole.json,0.282431,trial_2
812,Tamoxifen,result_trial_data_NCT04809974_CF_Tamoxifen.json,0.282286,trial_2
813,Amsacrine,result_trial_data_NCT04809974_CF_Amsacrine.json,0.282171,trial_2
814,Grepafloxacin,result_trial_data_NCT04809974_CF_Grepafloxacin.json,0.282138,trial_2
815,Bromazepam,result_trial_data_NCT04809974_CF_Bromazepam.json,0.282124,trial_2
816,Phenmetrazine,result_trial_data_NCT04809974_CF_Phenmetrazine.json,0.282082,trial_2
817,Azilsartan_medoxomil,result_trial_data_NCT04809974_CF_Azilsartan_medoxomil.json,0.281999,trial_2
818,Mianserin,result_trial_data_NCT04809974_CF_Mianserin.json,0.281881,trial_2
819,Cyclopentolate,result_trial_data_NCT04809974_CF_Cyclopentolate.json,0.281807,trial_2
820,Dalfampridine,result_trial_data_NCT04809974_CF_Dalfampridine.json,0.281807,trial_2
821,Gallamine,result_trial_data_NCT04809974_CF_Gallamine.json,0.281657,trial_2
822,Etidronic_acid,result_trial_data_NCT04809974_CF_Etidronic_acid.json,0.281616,trial_2
823,Desogestrel,result_trial_data_NCT04809974_CF_Desogestrel.json,0.281100,trial_2
824,Ketanserin,result_trial_data_NCT04809974_CF_Ketanserin.json,0.281044,trial_2
825,Digoxin,result_trial_data_NCT04809974_CF_Digoxin.json,0.280843,trial_2
826,Propranolol,result_trial_data_NCT04809974_CF_Propranolol.json,0.280694,trial_2
827,Lurasidone,result_trial_data_NCT04809974_CF_Lurasidone.json,0.280409,trial_2
828,Carteolol,result_trial_data_NCT04809974_CF_Carteolol.json,0.280350,trial_2
829,Tolazoline,result_trial_data_NCT04809974_CF_Tolazoline.json,0.280208,trial_2
830,Etravirine,result_trial_data_NCT04809974_CF_Etravirine.json,0.280150,trial_2
831,Tafluprost,result_trial_data_NCT04809974_CF_Tafluprost.json,0.280109,trial_2
832,Meprobamate,result_trial_data_NCT04809974_CF_Meprobamate.json,0.279803,trial_2
833,Alfuzosin,result_trial_data_NCT04809974_CF_Alfuzosin.json,0.279792,trial_2
834,Iloprost,result_trial_data_NCT04809974_CF_Iloprost.json,0.279693,trial_2
835,Diphemanil,result_trial_data_NCT04809974_CF_Diphemanil.json,0.279687,trial_2
836,Cloxacillin,result_trial_data_NCT04809974_CF_Cloxacillin.json,0.279589,trial_2
837,Lisuride,result_trial_data_NCT04809974_CF_Lisuride.json,0.279496,trial_2
838,Oxypertine,result_trial_data_NCT04809974_CF_Oxypertine.json,0.279369,trial_2
839,Carprofen,result_trial_data_NCT04809974_CF_Carprofen.json,0.279145,trial_2
840,Orlistat,result_trial_data_NCT04809974_CF_Orlistat.json,0.279086,trial_2
841,Metharbital,result_trial_data_NCT04809974_CF_Metharbital.json,0.279021,trial_2
842,beta_Sitosterol,result_trial_data_NCT04809974_CF_beta_Sitosterol.json,0.278959,trial_2
843,Levorphanol,result_trial_data_NCT04809974_CF_Levorphanol.json,0.278933,trial_2
844,Acipimox,result_trial_data_NCT04809974_CF_Acipimox.json,0.278933,trial_2
845,Flupirtine,result_trial_data_NCT04809974_CF_Flupirtine.json,0.278851,trial_2
846,Alitretinoin,result_trial_data_NCT04809974_CF_Alitretinoin.json,0.278753,trial_2
847,Tenoxicam,result_trial_data_NCT04809974_CF_Tenoxicam.json,0.278432,trial_2
848,Ergoloid_mesylate,result_trial_data_NCT04809974_CF_Ergoloid_mesylate.json,0.278015,trial_2
849,Cefotiam,result_trial_data_NCT04809974_CF_Cefotiam.json,0.277741,trial_2
850,Flutamide,result_trial_data_NCT04809974_CF_Flutamide.json,0.277576,trial_2
851,Rilmenidine,result_trial_data_NCT04809974_CF_Rilmenidine.json,0.277451,trial_2
852,Pancuronium,result_trial_data_NCT04809974_CF_Pancuronium.json,0.277421,trial_2
853,Butamben,result_trial_data_NCT04809974_CF_Butamben.json,0.277325,trial_2
854,Moxidectin,result_trial_data_NCT04809974_CF_Moxidectin.json,0.277288,trial_2
855,Epinastine,result_trial_data_NCT04809974_CF_Epinastine.json,0.277265,trial_2
856,Cefonicid,result_trial_data_NCT04809974_CF_Cefonicid.json,0.276982,trial_2
857,Fluorouracil,result_trial_data_NCT04809974_CF_Fluorouracil.json,0.276874,trial_2
858,Azacitidine,result_trial_data_NCT04809974_CF_Azacitidine.json,0.276849,trial_2
859,Vinorelbine,result_trial_data_NCT04809974_CF_Vinorelbine.json,0.276648,trial_2
860,Benzylpenicilloyl_po,result_trial_data_NCT04809974_CF_Benzylpenicilloyl_po.json,0.276538,trial_2
861,Flecainide,result_trial_data_NCT04809974_CF_Flecainide.json,0.276334,trial_2
862,Diacerein,result_trial_data_NCT04809974_CF_Diacerein.json,0.276061,trial_2
863,Levodopa,result_trial_data_NCT04809974_CF_Levodopa.json,0.276055,trial_2
864,Toloxatone,result_trial_data_NCT04809974_CF_Toloxatone.json,0.276042,trial_2
865,Succinylcholine,result_trial_data_NCT04809974_CF_Succinylcholine.json,0.275946,trial_2
866,Lapatinib,result_trial_data_NCT04809974_CF_Lapatinib.json,0.275857,trial_2
867,Sulfametopyrazine,result_trial_data_NCT04809974_CF_Sulfametopyrazine.json,0.275743,trial_2
868,Antazoline,result_trial_data_NCT04809974_CF_Antazoline.json,0.275669,trial_2
869,Ibutilide,result_trial_data_NCT04809974_CF_Ibutilide.json,0.275627,trial_2
870,Clenbuterol,result_trial_data_NCT04809974_CF_Clenbuterol.json,0.275272,trial_2
871,Famciclovir,result_trial_data_NCT04809974_CF_Famciclovir.json,0.275099,trial_2
872,Doxorubicin,result_trial_data_NCT04809974_CF_Doxorubicin.json,0.274936,trial_2
873,Benzonatate,result_trial_data_NCT04809974_CF_Benzonatate.json,0.274931,trial_2
874,Staurosporine,result_trial_data_NCT04809974_CF_Staurosporine.json,0.274904,trial_2
875,Baricitinib,result_trial_data_NCT04809974_CF_Baricitinib.json,0.274903,trial_2
876,Yohimbine,result_trial_data_NCT04809974_CF_Yohimbine.json,0.274899,trial_2
877,Vigabatrin,result_trial_data_NCT04809974_CF_Vigabatrin.json,0.274797,trial_2
878,Nomifensine,result_trial_data_NCT04809974_CF_Nomifensine.json,0.274726,trial_2
879,Mizolastine,result_trial_data_NCT04809974_CF_Mizolastine.json,0.274605,trial_2
880,Carboplatin,result_trial_data_NCT04809974_CF_Carboplatin.json,0.274576,trial_2
881,Gestrinone,result_trial_data_NCT04809974_CF_Gestrinone.json,0.274509,trial_2
882,Diethylstilbestrol,result_trial_data_NCT04809974_CF_Diethylstilbestrol.json,0.274428,trial_2
883,Echothiophate,result_trial_data_NCT04809974_CF_Echothiophate.json,0.274228,trial_2
884,Enoximone,result_trial_data_NCT04809974_CF_Enoximone.json,0.273994,trial_2
885,Dexibuprofen,result_trial_data_NCT04809974_CF_Dexibuprofen.json,0.273952,trial_2
886,Foscarnet,result_trial_data_NCT04809974_CF_Foscarnet.json,0.273883,trial_2
887,Dacarbazine,result_trial_data_NCT04809974_CF_Dacarbazine.json,0.273857,trial_2
888,Phenacemide,result_trial_data_NCT04809974_CF_Phenacemide.json,0.273785,trial_2
889,Clofarabine,result_trial_data_NCT04809974_CF_Clofarabine.json,0.273646,trial_2
890,Zomepirac,result_trial_data_NCT04809974_CF_Zomepirac.json,0.273604,trial_2
891,Nitrendipine,result_trial_data_NCT04809974_CF_Nitrendipine.json,0.273432,trial_2
892,Lorcaserin,result_trial_data_NCT04809974_CF_Lorcaserin.json,0.273404,trial_2
893,Levamlodipine,result_trial_data_NCT04809974_CF_Levamlodipine.json,0.273161,trial_2
894,Pimecrolimus,result_trial_data_NCT04809974_CF_Pimecrolimus.json,0.273025,trial_2
895,Propafenone,result_trial_data_NCT04809974_CF_Propafenone.json,0.272770,trial_2
896,Minocycline,result_trial_data_NCT04809974_CF_Minocycline.json,0.272661,trial_2
897,Mometasone_furoate,result_trial_data_NCT04809974_CF_Mometasone_furoate.json,0.272659,trial_2
898,Almotriptan,result_trial_data_NCT04809974_CF_Almotriptan.json,0.272626,trial_2
899,Quinestrol,result_trial_data_NCT04809974_CF_Quinestrol.json,0.272623,trial_2
900,Hydrocortisone_butyr,result_trial_data_NCT04809974_CF_Hydrocortisone_butyr.json,0.272616,trial_2
901,Chloroxine,result_trial_data_NCT04809974_CF_Chloroxine.json,0.272337,trial_2
902,Ceftriaxone,result_trial_data_NCT04809974_CF_Ceftriaxone.json,0.272197,trial_2
903,Voglibose,result_trial_data_NCT04809974_CF_Voglibose.json,0.272044,trial_2
904,Aminolevulinic_acid,result_trial_data_NCT04809974_CF_Aminolevulinic_acid.json,0.272039,trial_2
905,Danazol,result_trial_data_NCT04809974_CF_Danazol.json,0.272016,trial_2
