rank,drug,file,P_drug_gt_placebo,P_placebo_gt_drug
609,Terconazole,result_trial_data_NCT04880161_CF_Terconazole.json,0.764494,0.235506
610,Molindone,result_trial_data_NCT04880161_CF_Molindone.json,0.764419,0.235581
611,Linagliptin,result_trial_data_NCT04880161_CF_Linagliptin.json,0.763902,0.236098
612,Nalmefene,result_trial_data_NCT04880161_CF_Nalmefene.json,0.763739,0.236261
613,Fosfomycin,result_trial_data_NCT04880161_CF_Fosfomycin.json,0.763712,0.236288
614,Sotalol,result_trial_data_NCT04880161_CF_Sotalol.json,0.763359,0.236641
615,Bosentan,result_trial_data_NCT04880161_CF_Bosentan.json,0.763255,0.236745
616,Myristic_acid,result_trial_data_NCT04880161_CF_Myristic_acid.json,0.762811,0.237189
617,Sulfaguanidine,result_trial_data_NCT04880161_CF_Sulfaguanidine.json,0.762706,0.237294
618,Carvedilol,result_trial_data_NCT04880161_CF_Carvedilol.json,0.762196,0.237804
619,Oxybuprocaine,result_trial_data_NCT04880161_CF_Oxybuprocaine.json,0.761899,0.238101
620,Ergometrine,result_trial_data_NCT04880161_CF_Ergometrine.json,0.761780,0.238220
621,Gefitinib,result_trial_data_NCT04880161_CF_Gefitinib.json,0.761769,0.238231
622,Prazosin,result_trial_data_NCT04880161_CF_Prazosin.json,0.761764,0.238236
623,Chromic_chloride,result_trial_data_NCT04880161_CF_Chromic_chloride.json,0.761440,0.238560
624,Letermovir,result_trial_data_NCT04880161_CF_Letermovir.json,0.761407,0.238593
625,Loperamide,result_trial_data_NCT04880161_CF_Loperamide.json,0.760729,0.239271
626,Flecainide,result_trial_data_NCT04880161_CF_Flecainide.json,0.760701,0.239299
627,Meprobamate,result_trial_data_NCT04880161_CF_Meprobamate.json,0.760438,0.239562
628,Coumarin,result_trial_data_NCT04880161_CF_Coumarin.json,0.760436,0.239564
629,Tolbutamide,result_trial_data_NCT04880161_CF_Tolbutamide.json,0.760326,0.239674
630,Betahistine,result_trial_data_NCT04880161_CF_Betahistine.json,0.760147,0.239853
631,Anagrelide,result_trial_data_NCT04880161_CF_Anagrelide.json,0.760098,0.239902
632,Fenticonazole,result_trial_data_NCT04880161_CF_Fenticonazole.json,0.759919,0.240081
633,Camphor,result_trial_data_NCT04880161_CF_Camphor.json,0.759850,0.240150
634,Dexamethasone,result_trial_data_NCT04880161_CF_Dexamethasone.json,0.759627,0.240373
635,Pramipexole,result_trial_data_NCT04880161_CF_Pramipexole.json,0.759389,0.240611
636,Ofloxacin,result_trial_data_NCT04880161_CF_Ofloxacin.json,0.758762,0.241238
637,Insulin_human,result_trial_data_NCT04880161_CF_Insulin_human.json,0.758434,0.241566
638,Ethambutol,result_trial_data_NCT04880161_CF_Ethambutol.json,0.758242,0.241758
639,Imatinib,result_trial_data_NCT04880161_CF_Imatinib.json,0.757687,0.242313
640,Methylene_blue,result_trial_data_NCT04880161_CF_Methylene_blue.json,0.757538,0.242462
641,Miglustat,result_trial_data_NCT04880161_CF_Miglustat.json,0.757534,0.242466
642,Moclobemide,result_trial_data_NCT04880161_CF_Moclobemide.json,0.757368,0.242632
643,Ambrisentan,result_trial_data_NCT04880161_CF_Ambrisentan.json,0.757332,0.242668
644,Tocainide,result_trial_data_NCT04880161_CF_Tocainide.json,0.756655,0.243345
645,Tafluprost,result_trial_data_NCT04880161_CF_Tafluprost.json,0.756600,0.243400
646,Ketamine,result_trial_data_NCT04880161_CF_Ketamine.json,0.756184,0.243816
647,Chloroxine,result_trial_data_NCT04880161_CF_Chloroxine.json,0.756131,0.243869
648,Isometheptene,result_trial_data_NCT04880161_CF_Isometheptene.json,0.756051,0.243949
649,Pipamperone,result_trial_data_NCT04880161_CF_Pipamperone.json,0.755752,0.244248
650,Ciprofloxacin,result_trial_data_NCT04880161_CF_Ciprofloxacin.json,0.755457,0.244543
651,Quetiapine,result_trial_data_NCT04880161_CF_Quetiapine.json,0.755053,0.244947
652,Primidone,result_trial_data_NCT04880161_CF_Primidone.json,0.754859,0.245141
653,Clomifene,result_trial_data_NCT04880161_CF_Clomifene.json,0.754829,0.245171
654,Cilazapril,result_trial_data_NCT04880161_CF_Cilazapril.json,0.754809,0.245191
655,Meclizine,result_trial_data_NCT04880161_CF_Meclizine.json,0.754803,0.245197
656,Mannitol,result_trial_data_NCT04880161_CF_Mannitol.json,0.754419,0.245581
657,Prasterone,result_trial_data_NCT04880161_CF_Prasterone.json,0.754391,0.245609
658,Pimozide,result_trial_data_NCT04880161_CF_Pimozide.json,0.754335,0.245665
659,Estrone,result_trial_data_NCT04880161_CF_Estrone.json,0.754282,0.245718
660,Glycine_betaine,result_trial_data_NCT04880161_CF_Glycine_betaine.json,0.753747,0.246253
661,Phenobarbital,result_trial_data_NCT04880161_CF_Phenobarbital.json,0.753628,0.246372
662,Loxapine,result_trial_data_NCT04880161_CF_Loxapine.json,0.753442,0.246558
663,Propranolol,result_trial_data_NCT04880161_CF_Propranolol.json,0.753426,0.246574
664,Metergoline,result_trial_data_NCT04880161_CF_Metergoline.json,0.753416,0.246584
665,Levallorphan,result_trial_data_NCT04880161_CF_Levallorphan.json,0.752911,0.247089
666,Pirfenidone,result_trial_data_NCT04880161_CF_Pirfenidone.json,0.752760,0.247240
667,Benperidol,result_trial_data_NCT04880161_CF_Benperidol.json,0.752424,0.247576
668,Desipramine,result_trial_data_NCT04880161_CF_Desipramine.json,0.752003,0.247997
669,Ethotoin,result_trial_data_NCT04880161_CF_Ethotoin.json,0.751691,0.248309
670,Cefpiramide,result_trial_data_NCT04880161_CF_Cefpiramide.json,0.751672,0.248328
671,Etidronic_acid,result_trial_data_NCT04880161_CF_Etidronic_acid.json,0.751308,0.248692
672,Ethoxzolamide,result_trial_data_NCT04880161_CF_Ethoxzolamide.json,0.751304,0.248696
673,Cefazolin,result_trial_data_NCT04880161_CF_Cefazolin.json,0.751278,0.248722
674,Estradiol_valerate,result_trial_data_NCT04880161_CF_Estradiol_valerate.json,0.751147,0.248853
675,Amiodarone,result_trial_data_NCT04880161_CF_Amiodarone.json,0.750700,0.249300
676,Lusutrombopag,result_trial_data_NCT04880161_CF_Lusutrombopag.json,0.750509,0.249491
677,Nystatin,result_trial_data_NCT04880161_CF_Nystatin.json,0.750101,0.249899
678,Bazedoxifene,result_trial_data_NCT04880161_CF_Bazedoxifene.json,0.749930,0.250070
679,Baricitinib,result_trial_data_NCT04880161_CF_Baricitinib.json,0.749467,0.250533
680,Lercanidipine,result_trial_data_NCT04880161_CF_Lercanidipine.json,0.749408,0.250592
681,Vincamine,result_trial_data_NCT04880161_CF_Vincamine.json,0.749397,0.250603
682,Artemisinin,result_trial_data_NCT04880161_CF_Artemisinin.json,0.749276,0.250724
683,Cefpodoxime,result_trial_data_NCT04880161_CF_Cefpodoxime.json,0.749261,0.250739
684,Anisindione,result_trial_data_NCT04880161_CF_Anisindione.json,0.749124,0.250876
685,Metformin,result_trial_data_NCT04880161_CF_Metformin.json,0.749065,0.250935
686,Cefalotin,result_trial_data_NCT04880161_CF_Cefalotin.json,0.748705,0.251295
687,Midodrine,result_trial_data_NCT04880161_CF_Midodrine.json,0.748690,0.251310
688,Tinidazole,result_trial_data_NCT04880161_CF_Tinidazole.json,0.748648,0.251352
689,Tropisetron,result_trial_data_NCT04880161_CF_Tropisetron.json,0.748154,0.251846
690,Halazepam,result_trial_data_NCT04880161_CF_Halazepam.json,0.747954,0.252046
691,Taurolidine,result_trial_data_NCT04880161_CF_Taurolidine.json,0.747922,0.252078
692,Muzolimine,result_trial_data_NCT04880161_CF_Muzolimine.json,0.747893,0.252107
693,Fenofibric_acid,result_trial_data_NCT04880161_CF_Fenofibric_acid.json,0.747372,0.252628
694,Clozapine,result_trial_data_NCT04880161_CF_Clozapine.json,0.747243,0.252757
695,Estradiol_acetate,result_trial_data_NCT04880161_CF_Estradiol_acetate.json,0.747099,0.252901
696,Idoxuridine,result_trial_data_NCT04880161_CF_Idoxuridine.json,0.747089,0.252911
697,Milnacipran,result_trial_data_NCT04880161_CF_Milnacipran.json,0.747023,0.252977
698,Proxyphylline,result_trial_data_NCT04880161_CF_Proxyphylline.json,0.747021,0.252979
699,Artesunate,result_trial_data_NCT04880161_CF_Artesunate.json,0.746775,0.253225
700,Valaciclovir,result_trial_data_NCT04880161_CF_Valaciclovir.json,0.746733,0.253267
701,Dyclonine,result_trial_data_NCT04880161_CF_Dyclonine.json,0.746588,0.253412
702,Triclosan,result_trial_data_NCT04880161_CF_Triclosan.json,0.746265,0.253735
703,Treprostinil,result_trial_data_NCT04880161_CF_Treprostinil.json,0.745953,0.254047
704,Dantrolene,result_trial_data_NCT04880161_CF_Dantrolene.json,0.745902,0.254098
705,Doripenem,result_trial_data_NCT04880161_CF_Doripenem.json,0.745825,0.254175
706,Acarbose,result_trial_data_NCT04880161_CF_Acarbose.json,0.745454,0.254546
707,Naftopidil,result_trial_data_NCT04880161_CF_Naftopidil.json,0.745358,0.254642
708,Butalbital,result_trial_data_NCT04880161_CF_Butalbital.json,0.745353,0.254647
709,Duloxetine,result_trial_data_NCT04880161_CF_Duloxetine.json,0.745229,0.254771
710,Doxazosin,result_trial_data_NCT04880161_CF_Doxazosin.json,0.745191,0.254809
711,Deslanoside,result_trial_data_NCT04880161_CF_Deslanoside.json,0.745147,0.254853
712,Norepinephrine,result_trial_data_NCT04880161_CF_Norepinephrine.json,0.744988,0.255012
713,Gliquidone,result_trial_data_NCT04880161_CF_Gliquidone.json,0.744932,0.255068
714,Levocarnitine,result_trial_data_NCT04880161_CF_Levocarnitine.json,0.744820,0.255180
715,Lamotrigine,result_trial_data_NCT04880161_CF_Lamotrigine.json,0.744118,0.255882
716,Methoxamine,result_trial_data_NCT04880161_CF_Methoxamine.json,0.743570,0.256430
717,Alendronic_acid,result_trial_data_NCT04880161_CF_Alendronic_acid.json,0.743422,0.256578
718,Urethane,result_trial_data_NCT04880161_CF_Urethane.json,0.743336,0.256664
719,Acetylsalicylic_acid,result_trial_data_NCT04880161_CF_Acetylsalicylic_acid.json,0.743269,0.256731
720,Dicloxacillin,result_trial_data_NCT04880161_CF_Dicloxacillin.json,0.743207,0.256793
721,Ticlopidine,result_trial_data_NCT04880161_CF_Ticlopidine.json,0.743039,0.256961
722,Tavaborole,result_trial_data_NCT04880161_CF_Tavaborole.json,0.742988,0.257012
723,Mafenide,result_trial_data_NCT04880161_CF_Mafenide.json,0.742655,0.257345
724,beta_Sitosterol,result_trial_data_NCT04880161_CF_beta_Sitosterol.json,0.742568,0.257432
725,Tamibarotene,result_trial_data_NCT04880161_CF_Tamibarotene.json,0.742459,0.257541
726,Apremilast,result_trial_data_NCT04880161_CF_Apremilast.json,0.742080,0.257920
727,Cefepime,result_trial_data_NCT04880161_CF_Cefepime.json,0.742014,0.257986
728,Ivacaftor,result_trial_data_NCT04880161_CF_Ivacaftor.json,0.741931,0.258069
729,Lofepramine,result_trial_data_NCT04880161_CF_Lofepramine.json,0.741896,0.258104
730,Picotamide,result_trial_data_NCT04880161_CF_Picotamide.json,0.741805,0.258195
731,Halofantrine,result_trial_data_NCT04880161_CF_Halofantrine.json,0.741780,0.258220
732,Acebutolol,result_trial_data_NCT04880161_CF_Acebutolol.json,0.741654,0.258346
733,Masoprocol,result_trial_data_NCT04880161_CF_Masoprocol.json,0.741063,0.258937
734,Pentetic_acid,result_trial_data_NCT04880161_CF_Pentetic_acid.json,0.740886,0.259114
735,Ribavirin,result_trial_data_NCT04880161_CF_Ribavirin.json,0.740817,0.259183
736,Aminosalicylic_acid,result_trial_data_NCT04880161_CF_Aminosalicylic_acid.json,0.740800,0.259200
737,Nefazodone,result_trial_data_NCT04880161_CF_Nefazodone.json,0.740436,0.259564
738,Telotristat_ethyl,result_trial_data_NCT04880161_CF_Telotristat_ethyl.json,0.740396,0.259604
739,Scopolamine,result_trial_data_NCT04880161_CF_Scopolamine.json,0.740375,0.259625
740,Butenafine,result_trial_data_NCT04880161_CF_Butenafine.json,0.740227,0.259773
741,Darifenacin,result_trial_data_NCT04880161_CF_Darifenacin.json,0.740155,0.259845
742,Tacrine,result_trial_data_NCT04880161_CF_Tacrine.json,0.740098,0.259902
743,Sitagliptin,result_trial_data_NCT04880161_CF_Sitagliptin.json,0.739786,0.260214
744,Trazodone,result_trial_data_NCT04880161_CF_Trazodone.json,0.739611,0.260389
745,Atropine,result_trial_data_NCT04880161_CF_Atropine.json,0.739436,0.260564
746,Eflornithine,result_trial_data_NCT04880161_CF_Eflornithine.json,0.739303,0.260697
747,Rocuronium,result_trial_data_NCT04880161_CF_Rocuronium.json,0.739103,0.260897
748,Disopyramide,result_trial_data_NCT04880161_CF_Disopyramide.json,0.739054,0.260946
749,Macimorelin,result_trial_data_NCT04880161_CF_Macimorelin.json,0.739040,0.260960
750,Oxazepam,result_trial_data_NCT04880161_CF_Oxazepam.json,0.738894,0.261106
751,Terazosin,result_trial_data_NCT04880161_CF_Terazosin.json,0.738670,0.261330
752,Pentamidine,result_trial_data_NCT04880161_CF_Pentamidine.json,0.738653,0.261347
753,Atovaquone,result_trial_data_NCT04880161_CF_Atovaquone.json,0.738557,0.261443
754,Zimelidine,result_trial_data_NCT04880161_CF_Zimelidine.json,0.738520,0.261480
755,Sparfloxacin,result_trial_data_NCT04880161_CF_Sparfloxacin.json,0.738477,0.261523
756,Dolasetron,result_trial_data_NCT04880161_CF_Dolasetron.json,0.737629,0.262371
757,Imipenem,result_trial_data_NCT04880161_CF_Imipenem.json,0.737325,0.262675
758,Benazepril,result_trial_data_NCT04880161_CF_Benazepril.json,0.737298,0.262702
759,Moexipril,result_trial_data_NCT04880161_CF_Moexipril.json,0.736819,0.263181
760,Dihydroergotamine,result_trial_data_NCT04880161_CF_Dihydroergotamine.json,0.736722,0.263278
761,Tolrestat,result_trial_data_NCT04880161_CF_Tolrestat.json,0.736504,0.263496
762,Latamoxef,result_trial_data_NCT04880161_CF_Latamoxef.json,0.735993,0.264007
763,Crisaborole,result_trial_data_NCT04880161_CF_Crisaborole.json,0.735935,0.264065
764,Triazolam,result_trial_data_NCT04880161_CF_Triazolam.json,0.735916,0.264084
765,Nitrofurantoin,result_trial_data_NCT04880161_CF_Nitrofurantoin.json,0.735598,0.264402
766,Azelaic_acid,result_trial_data_NCT04880161_CF_Azelaic_acid.json,0.735297,0.264703
767,Kanamycin,result_trial_data_NCT04880161_CF_Kanamycin.json,0.735252,0.264748
768,Lopinavir,result_trial_data_NCT04880161_CF_Lopinavir.json,0.734994,0.265006
769,Rasagiline,result_trial_data_NCT04880161_CF_Rasagiline.json,0.734779,0.265221
770,Alfacalcidol,result_trial_data_NCT04880161_CF_Alfacalcidol.json,0.734435,0.265565
771,Tolvaptan,result_trial_data_NCT04880161_CF_Tolvaptan.json,0.734322,0.265678
772,Viloxazine,result_trial_data_NCT04880161_CF_Viloxazine.json,0.734178,0.265822
773,Pramocaine,result_trial_data_NCT04880161_CF_Pramocaine.json,0.734021,0.265979
774,Risperidone,result_trial_data_NCT04880161_CF_Risperidone.json,0.733935,0.266065
775,Dobutamine,result_trial_data_NCT04880161_CF_Dobutamine.json,0.733111,0.266889
776,Propiverine,result_trial_data_NCT04880161_CF_Propiverine.json,0.732721,0.267279
777,Ozanimod,result_trial_data_NCT04880161_CF_Ozanimod.json,0.732533,0.267467
778,Dextromethorphan,result_trial_data_NCT04880161_CF_Dextromethorphan.json,0.732283,0.267717
779,Amikacin,result_trial_data_NCT04880161_CF_Amikacin.json,0.732127,0.267873
780,Carbenicillin,result_trial_data_NCT04880161_CF_Carbenicillin.json,0.731990,0.268010
781,Flupirtine,result_trial_data_NCT04880161_CF_Flupirtine.json,0.731954,0.268046
782,Propylthiouracil,result_trial_data_NCT04880161_CF_Propylthiouracil.json,0.731901,0.268099
783,Raltitrexed,result_trial_data_NCT04880161_CF_Raltitrexed.json,0.731600,0.268400
784,Oxyphenisatin,result_trial_data_NCT04880161_CF_Oxyphenisatin.json,0.731464,0.268536
785,Fomepizole,result_trial_data_NCT04880161_CF_Fomepizole.json,0.731427,0.268573
786,Tioconazole,result_trial_data_NCT04880161_CF_Tioconazole.json,0.731389,0.268611
787,Quinapril,result_trial_data_NCT04880161_CF_Quinapril.json,0.731321,0.268679
788,Teniposide,result_trial_data_NCT04880161_CF_Teniposide.json,0.731223,0.268777
789,Chloramphenicol,result_trial_data_NCT04880161_CF_Chloramphenicol.json,0.730624,0.269376
790,Apomorphine,result_trial_data_NCT04880161_CF_Apomorphine.json,0.730138,0.269862
791,Veralipride,result_trial_data_NCT04880161_CF_Veralipride.json,0.730137,0.269863
792,Nebivolol,result_trial_data_NCT04880161_CF_Nebivolol.json,0.729806,0.270194
793,Netupitant,result_trial_data_NCT04880161_CF_Netupitant.json,0.729525,0.270475
794,Umeclidinium,result_trial_data_NCT04880161_CF_Umeclidinium.json,0.729390,0.270610
795,Fenoprofen,result_trial_data_NCT04880161_CF_Fenoprofen.json,0.728787,0.271213
796,Nifurtimox,result_trial_data_NCT04880161_CF_Nifurtimox.json,0.728718,0.271282
797,Dinoprost,result_trial_data_NCT04880161_CF_Dinoprost.json,0.728697,0.271303
798,Methazolamide,result_trial_data_NCT04880161_CF_Methazolamide.json,0.728654,0.271346
799,Lomefloxacin,result_trial_data_NCT04880161_CF_Lomefloxacin.json,0.728452,0.271548
800,Mifepristone,result_trial_data_NCT04880161_CF_Mifepristone.json,0.728340,0.271660
801,Carglumic_acid,result_trial_data_NCT04880161_CF_Carglumic_acid.json,0.728233,0.271767
802,Terguride,result_trial_data_NCT04880161_CF_Terguride.json,0.728230,0.271770
803,Ropinirole,result_trial_data_NCT04880161_CF_Ropinirole.json,0.727938,0.272062
804,Danazol,result_trial_data_NCT04880161_CF_Danazol.json,0.727927,0.272073
805,Chlorambucil,result_trial_data_NCT04880161_CF_Chlorambucil.json,0.727866,0.272134
806,Emtricitabine,result_trial_data_NCT04880161_CF_Emtricitabine.json,0.727861,0.272139
807,Hydrocortisone_succi,result_trial_data_NCT04880161_CF_Hydrocortisone_succi.json,0.727539,0.272461
808,Norgestimate,result_trial_data_NCT04880161_CF_Norgestimate.json,0.727471,0.272529
809,Praziquantel,result_trial_data_NCT04880161_CF_Praziquantel.json,0.727385,0.272615
810,Spirapril,result_trial_data_NCT04880161_CF_Spirapril.json,0.727106,0.272894
811,Ticarcillin,result_trial_data_NCT04880161_CF_Ticarcillin.json,0.727035,0.272965
812,Rabeprazole,result_trial_data_NCT04880161_CF_Rabeprazole.json,0.726736,0.273264
813,Fingolimod,result_trial_data_NCT04880161_CF_Fingolimod.json,0.726649,0.273351
814,Alprostadil,result_trial_data_NCT04880161_CF_Alprostadil.json,0.726461,0.273539
815,Dequalinium,result_trial_data_NCT04880161_CF_Dequalinium.json,0.726380,0.273620
816,Hydrocortisone_butyr,result_trial_data_NCT04880161_CF_Hydrocortisone_butyr.json,0.726289,0.273711
817,Flurazepam,result_trial_data_NCT04880161_CF_Flurazepam.json,0.726273,0.273727
818,Melatonin,result_trial_data_NCT04880161_CF_Melatonin.json,0.726114,0.273886
819,Lacidipine,result_trial_data_NCT04880161_CF_Lacidipine.json,0.725890,0.274110
820,Sitaxentan,result_trial_data_NCT04880161_CF_Sitaxentan.json,0.725624,0.274376
821,Tranylcypromine,result_trial_data_NCT04880161_CF_Tranylcypromine.json,0.725391,0.274609
822,Penciclovir,result_trial_data_NCT04880161_CF_Penciclovir.json,0.725380,0.274620
823,Empagliflozin,result_trial_data_NCT04880161_CF_Empagliflozin.json,0.725117,0.274883
824,Maprotiline,result_trial_data_NCT04880161_CF_Maprotiline.json,0.725116,0.274884
825,Levothyroxine,result_trial_data_NCT04880161_CF_Levothyroxine.json,0.725015,0.274985
826,Tetrabenazine,result_trial_data_NCT04880161_CF_Tetrabenazine.json,0.724829,0.275171
827,Saxagliptin,result_trial_data_NCT04880161_CF_Saxagliptin.json,0.724794,0.275206
828,Cyclandelate,result_trial_data_NCT04880161_CF_Cyclandelate.json,0.724748,0.275252
829,Echothiophate,result_trial_data_NCT04880161_CF_Echothiophate.json,0.724720,0.275280
830,Cerivastatin,result_trial_data_NCT04880161_CF_Cerivastatin.json,0.724626,0.275374
831,Lidoflazine,result_trial_data_NCT04880161_CF_Lidoflazine.json,0.724483,0.275517
832,Carbocisteine,result_trial_data_NCT04880161_CF_Carbocisteine.json,0.724143,0.275857
833,Sulfathiazole,result_trial_data_NCT04880161_CF_Sulfathiazole.json,0.724081,0.275919
834,Diethylstilbestrol,result_trial_data_NCT04880161_CF_Diethylstilbestrol.json,0.723743,0.276257
835,Benzyl_alcohol,result_trial_data_NCT04880161_CF_Benzyl_alcohol.json,0.723601,0.276399
836,Gemifloxacin,result_trial_data_NCT04880161_CF_Gemifloxacin.json,0.723081,0.276919
837,Quinethazone,result_trial_data_NCT04880161_CF_Quinethazone.json,0.722692,0.277308
838,Eprosartan,result_trial_data_NCT04880161_CF_Eprosartan.json,0.722672,0.277328
839,Ephedrine,result_trial_data_NCT04880161_CF_Ephedrine.json,0.722601,0.277399
840,Benzoic_acid,result_trial_data_NCT04880161_CF_Benzoic_acid.json,0.722356,0.277644
841,Pregabalin,result_trial_data_NCT04880161_CF_Pregabalin.json,0.721976,0.278024
842,Bisacodyl,result_trial_data_NCT04880161_CF_Bisacodyl.json,0.721517,0.278483
843,Eliglustat,result_trial_data_NCT04880161_CF_Eliglustat.json,0.721488,0.278512
844,Norfloxacin,result_trial_data_NCT04880161_CF_Norfloxacin.json,0.721234,0.278766
845,Cefotetan,result_trial_data_NCT04880161_CF_Cefotetan.json,0.721137,0.278863
846,Quinacrine,result_trial_data_NCT04880161_CF_Quinacrine.json,0.721016,0.278984
847,Citric_acid,result_trial_data_NCT04880161_CF_Citric_acid.json,0.720480,0.279520
848,Cinnarizine,result_trial_data_NCT04880161_CF_Cinnarizine.json,0.720269,0.279731
849,Diazoxide,result_trial_data_NCT04880161_CF_Diazoxide.json,0.720220,0.279780
850,Primaquine,result_trial_data_NCT04880161_CF_Primaquine.json,0.720165,0.279835
851,Bisoprolol,result_trial_data_NCT04880161_CF_Bisoprolol.json,0.719994,0.280006
852,Artenimol,result_trial_data_NCT04880161_CF_Artenimol.json,0.719983,0.280017
853,Cyclosporine,result_trial_data_NCT04880161_CF_Cyclosporine.json,0.719517,0.280483
854,Acyclovir,result_trial_data_NCT04880161_CF_Acyclovir.json,0.719140,0.280860
855,Nitrazepam,result_trial_data_NCT04880161_CF_Nitrazepam.json,0.718962,0.281038
856,Mefruside,result_trial_data_NCT04880161_CF_Mefruside.json,0.718893,0.281107
857,Eslicarbazepine_acet,result_trial_data_NCT04880161_CF_Eslicarbazepine_acet.json,0.718655,0.281345
858,Azlocillin,result_trial_data_NCT04880161_CF_Azlocillin.json,0.718529,0.281471
859,Valsartan,result_trial_data_NCT04880161_CF_Valsartan.json,0.718420,0.281580
860,Clenbuterol,result_trial_data_NCT04880161_CF_Clenbuterol.json,0.717981,0.282019
861,Cefotaxime,result_trial_data_NCT04880161_CF_Cefotaxime.json,0.717894,0.282106
862,Amifampridine,result_trial_data_NCT04880161_CF_Amifampridine.json,0.717807,0.282193
863,Hexafluronium,result_trial_data_NCT04880161_CF_Hexafluronium.json,0.717668,0.282332
864,Bromazepam,result_trial_data_NCT04880161_CF_Bromazepam.json,0.717652,0.282348
865,Metaraminol,result_trial_data_NCT04880161_CF_Metaraminol.json,0.717603,0.282397
866,Methysergide,result_trial_data_NCT04880161_CF_Methysergide.json,0.717303,0.282697
867,Clothiapine,result_trial_data_NCT04880161_CF_Clothiapine.json,0.717243,0.282757
868,Vindesine,result_trial_data_NCT04880161_CF_Vindesine.json,0.717189,0.282811
869,Eplerenone,result_trial_data_NCT04880161_CF_Eplerenone.json,0.716819,0.283181
870,Tiopronin,result_trial_data_NCT04880161_CF_Tiopronin.json,0.716751,0.283249
871,Succinylcholine,result_trial_data_NCT04880161_CF_Succinylcholine.json,0.716515,0.283485
872,Lasofoxifene,result_trial_data_NCT04880161_CF_Lasofoxifene.json,0.716016,0.283984
873,Pyridostigmine,result_trial_data_NCT04880161_CF_Pyridostigmine.json,0.716015,0.283985
874,Tertatolol,result_trial_data_NCT04880161_CF_Tertatolol.json,0.716002,0.283998
875,Fenfluramine,result_trial_data_NCT04880161_CF_Fenfluramine.json,0.715972,0.284028
876,Yohimbine,result_trial_data_NCT04880161_CF_Yohimbine.json,0.715815,0.284185
877,Delamanid,result_trial_data_NCT04880161_CF_Delamanid.json,0.715626,0.284374
878,Repaglinide,result_trial_data_NCT04880161_CF_Repaglinide.json,0.715537,0.284463
879,Levobetaxolol,result_trial_data_NCT04880161_CF_Levobetaxolol.json,0.715428,0.284572
880,Articaine,result_trial_data_NCT04880161_CF_Articaine.json,0.715377,0.284623
881,Penfluridol,result_trial_data_NCT04880161_CF_Penfluridol.json,0.715290,0.284710
882,Norethynodrel,result_trial_data_NCT04880161_CF_Norethynodrel.json,0.715043,0.284957
883,Debrisoquine,result_trial_data_NCT04880161_CF_Debrisoquine.json,0.714884,0.285116
884,Phenylbutyric_acid,result_trial_data_NCT04880161_CF_Phenylbutyric_acid.json,0.714860,0.285140
885,Feprazone,result_trial_data_NCT04880161_CF_Feprazone.json,0.714771,0.285229
886,Nimorazole,result_trial_data_NCT04880161_CF_Nimorazole.json,0.714711,0.285289
887,Almitrine,result_trial_data_NCT04880161_CF_Almitrine.json,0.714325,0.285675
888,Terodiline,result_trial_data_NCT04880161_CF_Terodiline.json,0.713975,0.286025
889,Isoniazid,result_trial_data_NCT04880161_CF_Isoniazid.json,0.713848,0.286152
890,Tioguanine,result_trial_data_NCT04880161_CF_Tioguanine.json,0.713702,0.286298
891,Terbinafine,result_trial_data_NCT04880161_CF_Terbinafine.json,0.713663,0.286337
892,Acetophenazine,result_trial_data_NCT04880161_CF_Acetophenazine.json,0.713489,0.286511
893,Digoxin,result_trial_data_NCT04880161_CF_Digoxin.json,0.713456,0.286544
894,Glipizide,result_trial_data_NCT04880161_CF_Glipizide.json,0.713329,0.286671
895,Estradiol_benzoate,result_trial_data_NCT04880161_CF_Estradiol_benzoate.json,0.713288,0.286712
896,Monobenzone,result_trial_data_NCT04880161_CF_Monobenzone.json,0.713073,0.286927
897,Gabapentin,result_trial_data_NCT04880161_CF_Gabapentin.json,0.712985,0.287015
898,Medazepam,result_trial_data_NCT04880161_CF_Medazepam.json,0.712523,0.287477
899,Brompheniramine,result_trial_data_NCT04880161_CF_Brompheniramine.json,0.712243,0.287757
900,Dexbrompheniramine,result_trial_data_NCT04880161_CF_Dexbrompheniramine.json,0.712243,0.287757
901,Azapropazone,result_trial_data_NCT04880161_CF_Azapropazone.json,0.712065,0.287935
902,Darunavir,result_trial_data_NCT04880161_CF_Darunavir.json,0.712016,0.287984
903,Carbimazole,result_trial_data_NCT04880161_CF_Carbimazole.json,0.711834,0.288166
904,Agomelatine,result_trial_data_NCT04880161_CF_Agomelatine.json,0.711730,0.288270
905,Atosiban,result_trial_data_NCT04880161_CF_Atosiban.json,0.711690,0.288310
906,Phenacetin,result_trial_data_NCT04880161_CF_Phenacetin.json,0.711547,0.288453
907,Fenspiride,result_trial_data_NCT04880161_CF_Fenspiride.json,0.711430,0.288570
908,Beta_carotene,result_trial_data_NCT04880161_CF_Beta_carotene.json,0.711414,0.288586
909,Aurothioglucose,result_trial_data_NCT04880161_CF_Aurothioglucose.json,0.711382,0.288618
910,Levamisole,result_trial_data_NCT04880161_CF_Levamisole.json,0.711297,0.288703
911,Estazolam,result_trial_data_NCT04880161_CF_Estazolam.json,0.710951,0.289049
912,Nateglinide,result_trial_data_NCT04880161_CF_Nateglinide.json,0.710338,0.289662
913,Tiaprofenic_acid,result_trial_data_NCT04880161_CF_Tiaprofenic_acid.json,0.709912,0.290088
