rank	drug	file_base	safety_score	efficacy_score	ae_score	safety_norm	efficacy_norm	ae_inverse_norm	composite_score
822	Penciclovir	NCT04880161_CF_Penciclovir	0.608306	0.72538	5.176423520129172	0.0	0.5756108312543722	0.0	0.2302443325017489
823	Empagliflozin	NCT04880161_CF_Empagliflozin	0.608306	0.725117	5.176423520129172	0.0	0.5751907799538103	0.0	0.23007631198152412
824	Maprotiline	NCT04880161_CF_Maprotiline	0.608306	0.725116	5.176423520129172	0.0	0.5751891828005762	0.0	0.23007567312023047
825	Levothyroxine	NCT04880161_CF_Levothyroxine	0.608306	0.725015	5.176423520129172	0.0	0.5750278703239345	0.0	0.23001114812957382
826	Tetrabenazine	NCT04880161_CF_Tetrabenazine	0.608306	0.724829	5.176423520129172	0.0	0.5747307998223965	0.0	0.22989231992895862
827	Saxagliptin	NCT04880161_CF_Saxagliptin	0.608306	0.724794	5.176423520129172	0.0	0.574674899459204	0.0	0.22986995978368163
828	Cyclandelate	NCT04880161_CF_Cyclandelate	0.608306	0.724748	5.176423520129172	0.0	0.5746014304104363	0.0	0.22984057216417453
829	Echothiophate	NCT04880161_CF_Echothiophate	0.608306	0.72472	5.176423520129172	0.0	0.5745567101198824	0.0	0.22982268404795297
830	Cerivastatin	NCT04880161_CF_Cerivastatin	0.608306	0.724626	5.176423520129172	0.0	0.5744065777158792	0.0	0.2297626310863517
831	Lidoflazine	NCT04880161_CF_Lidoflazine	0.608306	0.724483	5.176423520129172	0.0	0.5741781848034064	0.0	0.22967127392136258
832	Carbocisteine	NCT04880161_CF_Carbocisteine	0.608306	0.724143	5.176423520129172	0.0	0.5736351527038207	0.0	0.2294540610815283
833	Sulfathiazole	NCT04880161_CF_Sulfathiazole	0.608306	0.724081	5.176423520129172	0.0	0.573536129203308	0.0	0.2294144516813232
834	Diethylstilbestrol	NCT04880161_CF_Diethylstilbestrol	0.608306	0.723743	5.176423520129172	0.0	0.5729962914101905	0.0	0.2291985165640762
835	Benzyl_alcohol	NCT04880161_CF_Benzyl_alcohol	0.608306	0.723601	5.176423520129172	0.0	0.5727694956509518	0.0	0.22910779826038075
836	Gemifloxacin	NCT04880161_CF_Gemifloxacin	0.608306	0.723081	5.176423520129172	0.0	0.5719389759692324	0.0	0.22877559038769296
837	Quinethazone	NCT04880161_CF_Quinethazone	0.608306	0.722692	5.176423520129172	0.0	0.571317683361177	0.0	0.22852707334447084
838	Eprosartan	NCT04880161_CF_Eprosartan	0.608306	0.722672	5.176423520129172	0.0	0.5712857402964955	0.0	0.2285142961185982
839	Ephedrine	NCT04880161_CF_Ephedrine	0.608306	0.722601	5.176423520129172	0.0	0.5711723424168762	0.0	0.2284689369667505
840	Benzoic_acid	NCT04880161_CF_Benzoic_acid	0.608306	0.722356	5.176423520129172	0.0	0.5707810398745277	0.0	0.22831241594981108
841	Pregabalin	NCT04880161_CF_Pregabalin	0.608306	0.721976	5.176423520129172	0.0	0.5701741216455788	0.0	0.22806964865823154
842	Bisacodyl	NCT04880161_CF_Bisacodyl	0.608306	0.721517	5.176423520129172	0.0	0.5694410283111382	0.0	0.22777641132445528
843	Eliglustat	NCT04880161_CF_Eliglustat	0.608306	0.721488	5.176423520129172	0.0	0.56939471086735	0.0	0.22775788434694003
844	Norfloxacin	NCT04880161_CF_Norfloxacin	0.608306	0.721234	5.176423520129172	0.0	0.5689890339458948	0.0	0.22759561357835795
845	Cefotetan	NCT04880161_CF_Cefotetan	0.608306	0.721137	5.176423520129172	0.0	0.5688341100821895	0.0	0.22753364403287582
846	Quinacrine	NCT04880161_CF_Quinacrine	0.608306	0.721016	5.176423520129172	0.0	0.5686408545408663	0.0	0.22745634181634655
847	Citric_acid	NCT04880161_CF_Citric_acid	0.608306	0.72048	5.176423520129172	0.0	0.5677847804074019	0.0	0.22711391216296076
848	Cinnarizine	NCT04880161_CF_Cinnarizine	0.608306	0.720269	5.176423520129172	0.0	0.5674477810750119	0.0	0.2269791124300048
849	Diazoxide	NCT04880161_CF_Diazoxide	0.608306	0.72022	5.176423520129172	0.0	0.5673695205665421	0.0	0.22694780822661687
850	Primaquine	NCT04880161_CF_Primaquine	0.608306	0.720165	5.176423520129172	0.0	0.5672816771386681	0.0	0.22691267085546724
851	Bisoprolol	NCT04880161_CF_Bisoprolol	0.608306	0.719994	5.176423520129172	0.0	0.5670085639356411	0.0	0.22680342557425648
852	Artenimol	NCT04880161_CF_Artenimol	0.608306	0.719983	5.176423520129172	0.0	0.5669909952500664	0.0	0.22679639810002655
853	Cyclosporine	NCT04880161_CF_Cyclosporine	0.608306	0.719517	5.176423520129172	0.0	0.566246721842987	0.0	0.2264986887371948
854	Acyclovir	NCT04880161_CF_Acyclovir	0.608306	0.71914	5.176423520129172	0.0	0.5656445950737405	0.0	0.22625783802949623
855	Nitrazepam	NCT04880161_CF_Nitrazepam	0.608306	0.718962	5.176423520129172	0.0	0.5653603017980751	0.0	0.22614412071923004
856	Mefruside	NCT04880161_CF_Mefruside	0.608306	0.718893	5.176423520129172	0.0	0.5652500982249239	0.0	0.22610003928996958
857	Eslicarbazepine_acet	NCT04880161_CF_Eslicarbazepine_acet	0.608306	0.718655	5.176423520129172	0.0	0.5648699757552139	0.0	0.22594799030208557
858	Azlocillin	NCT04880161_CF_Azlocillin	0.608306	0.718529	5.176423520129172	0.0	0.5646687344477204	0.0	0.22586749377908816
859	Valsartan	NCT04880161_CF_Valsartan	0.608306	0.71842	5.176423520129172	0.0	0.564494644745206	0.0	0.22579785789808243
860	Clenbuterol	NCT04880161_CF_Clenbuterol	0.608306	0.717981	5.176423520129172	0.0	0.5637934944754469	0.0	0.22551739779017876
861	Cefotaxime	NCT04880161_CF_Cefotaxime	0.608306	0.717894	5.176423520129172	0.0	0.5636545421440824	0.0	0.22546181685763297
862	Amifampridine	NCT04880161_CF_Amifampridine	0.608306	0.717807	5.176423520129172	0.0	0.5635155898127178	0.0	0.22540623592508713
863	Hexafluronium	NCT04880161_CF_Hexafluronium	0.608306	0.717668	5.176423520129172	0.0	0.5632935855131812	0.0	0.2253174342052725
864	Bromazepam	NCT04880161_CF_Bromazepam	0.608306	0.717652	5.176423520129172	0.0	0.563268031061436	0.0	0.2253072124245744
865	Metaraminol	NCT04880161_CF_Metaraminol	0.608306	0.717603	5.176423520129172	0.0	0.5631897705529664	0.0	0.22527590822118657
866	Methysergide	NCT04880161_CF_Methysergide	0.608306	0.717303	5.176423520129172	0.0	0.5627106245827438	0.0	0.22508424983309752
867	Clothiapine	NCT04880161_CF_Clothiapine	0.608306	0.717243	5.176423520129172	0.0	0.5626147953886991	0.0	0.22504591815547964
868	Vindesine	NCT04880161_CF_Vindesine	0.608306	0.717189	5.176423520129172	0.0	0.562528549114059	0.0	0.22501141964562363
869	Eplerenone	NCT04880161_CF_Eplerenone	0.608306	0.716819	5.176423520129172	0.0	0.561937602417451	0.0	0.22477504096698042
870	Tiopronin	NCT04880161_CF_Tiopronin	0.608306	0.716751	5.176423520129172	0.0	0.561828995997534	0.0	0.2247315983990136
871	Succinylcholine	NCT04880161_CF_Succinylcholine	0.608306	0.716515	5.176423520129172	0.0	0.5614520678342921	0.0	0.22458082713371685
872	Lasofoxifene	NCT04880161_CF_Lasofoxifene	0.608306	0.716016	5.176423520129172	0.0	0.5606550883704884	0.0	0.22426203534819536
873	Pyridostigmine	NCT04880161_CF_Pyridostigmine	0.608306	0.716015	5.176423520129172	0.0	0.5606534912172543	0.0	0.22426139648690172
874	Tertatolol	NCT04880161_CF_Tertatolol	0.608306	0.716002	5.176423520129172	0.0	0.5606327282252114	0.0	0.22425309129008456
875	Fenfluramine	NCT04880161_CF_Fenfluramine	0.608306	0.715972	5.176423520129172	0.0	0.5605848136281892	0.0	0.2242339254512757
876	Yohimbine	NCT04880161_CF_Yohimbine	0.608306	0.715815	5.176423520129172	0.0	0.5603340605704392	0.0	0.2241336242281757
877	Delamanid	NCT04880161_CF_Delamanid	0.608306	0.715626	5.176423520129172	0.0	0.560032198609199	0.0	0.2240128794436796
878	Repaglinide	NCT04880161_CF_Repaglinide	0.608306	0.715537	5.176423520129172	0.0	0.5598900519713662	0.0	0.22395602078854648
879	Levobetaxolol	NCT04880161_CF_Levobetaxolol	0.608306	0.715428	5.176423520129172	0.0	0.5597159622688519	0.0	0.22388638490754076
880	Articaine	NCT04880161_CF_Articaine	0.608306	0.715377	5.176423520129172	0.0	0.5596345074539142	0.0	0.22385380298156568
881	Penfluridol	NCT04880161_CF_Penfluridol	0.608306	0.71529	5.176423520129172	0.0	0.5594955551225496	0.0	0.22379822204901983
882	Norethynodrel	NCT04880161_CF_Norethynodrel	0.608306	0.715043	5.176423520129172	0.0	0.5591010582737329	0.0	0.22364042330949319
883	Debrisoquine	NCT04880161_CF_Debrisoquine	0.608306	0.714884	5.176423520129172	0.0	0.5588471109095148	0.0	0.22353884436380592
884	Phenylbutyric_acid	NCT04880161_CF_Phenylbutyric_acid	0.608306	0.71486	5.176423520129172	0.0	0.5588087792318971	0.0	0.22352351169275886
885	Feprazone	NCT04880161_CF_Feprazone	0.608306	0.714771	5.176423520129172	0.0	0.5586666325940643	0.0	0.22346665303762575
886	Nimorazole	NCT04880161_CF_Nimorazole	0.608306	0.714711	5.176423520129172	0.0	0.5585708034000197	0.0	0.2234283213600079
887	Almitrine	NCT04880161_CF_Almitrine	0.608306	0.714325	5.176423520129172	0.0	0.5579543022516666	0.0	0.22318172090066668
888	Terodiline	NCT04880161_CF_Terodiline	0.608306	0.713975	5.176423520129172	0.0	0.5573952986197402	0.0	0.22295811944789612
889	Isoniazid	NCT04880161_CF_Isoniazid	0.608306	0.713848	5.176423520129172	0.0	0.5571924601590126	0.0	0.22287698406360504
890	Tioguanine	NCT04880161_CF_Tioguanine	0.608306	0.713702	5.176423520129172	0.0	0.5569592757868375	0.0	0.22278371031473498
891	Terbinafine	NCT04880161_CF_Terbinafine	0.608306	0.713663	5.176423520129172	0.0	0.5568969868107086	0.0	0.22275879472428348
892	Acetophenazine	NCT04880161_CF_Acetophenazine	0.608306	0.713489	5.176423520129172	0.0	0.5566190821479795	0.0	0.2226476328591918
893	Digoxin	NCT04880161_CF_Digoxin	0.608306	0.713456	5.176423520129172	0.0	0.5565663760912549	0.0	0.22262655043650198
894	Glipizide	NCT04880161_CF_Glipizide	0.608306	0.713329	5.176423520129172	0.0	0.5563635376305274	0.0	0.22254541505221095
895	Estradiol_benzoate	NCT04880161_CF_Estradiol_benzoate	0.608306	0.713288	5.176423520129172	0.0	0.5562980543479303	0.0	0.22251922173917216
896	Monobenzone	NCT04880161_CF_Monobenzone	0.608306	0.713073	5.176423520129172	0.0	0.5559546664026039	0.0	0.22238186656104159
897	Gabapentin	NCT04880161_CF_Gabapentin	0.608306	0.712985	5.176423520129172	0.0	0.5558141169180053	0.0	0.22232564676720212
898	Medazepam	NCT04880161_CF_Medazepam	0.608306	0.712523	5.176423520129172	0.0	0.5550762321238625	0.0	0.222030492849545
899	Brompheniramine	NCT04880161_CF_Brompheniramine	0.608306	0.712243	5.176423520129172	0.0	0.5546290292183211	0.0	0.22185161168732848
900	Dexbrompheniramine	NCT04880161_CF_Dexbrompheniramine	0.608306	0.712243	5.176423520129172	0.0	0.5546290292183211	0.0	0.22185161168732848
901	Azapropazone	NCT04880161_CF_Azapropazone	0.608306	0.712065	5.176423520129172	0.0	0.5543447359426558	0.0	0.22173789437706232
902	Darunavir	NCT04880161_CF_Darunavir	0.608306	0.712016	5.176423520129172	0.0	0.5542664754341861	0.0	0.22170659017367444
903	Carbimazole	NCT04880161_CF_Carbimazole	0.608306	0.711834	5.176423520129172	0.0	0.5539757935455842	0.0	0.2215903174182337
904	Agomelatine	NCT04880161_CF_Agomelatine	0.608306	0.71173	5.176423520129172	0.0	0.5538096896092405	0.0	0.2215238758436962
905	Atosiban	NCT04880161_CF_Atosiban	0.608306	0.71169	5.176423520129172	0.0	0.5537458034798776	0.0	0.22149832139195103
906	Phenacetin	NCT04880161_CF_Phenacetin	0.608306	0.711547	5.176423520129172	0.0	0.5535174105674047	0.0	0.22140696422696188
907	Fenspiride	NCT04880161_CF_Fenspiride	0.608306	0.71143	5.176423520129172	0.0	0.5533305436390178	0.0	0.22133221745560713
908	Beta_carotene	NCT04880161_CF_Beta_carotene	0.608306	0.711414	5.176423520129172	0.0	0.5533049891872726	0.0	0.22132199567490904
909	Aurothioglucose	NCT04880161_CF_Aurothioglucose	0.608306	0.711382	5.176423520129172	0.0	0.5532538802837821	0.0	0.22130155211351285
910	Levamisole	NCT04880161_CF_Levamisole	0.608306	0.711297	5.176423520129172	0.0	0.5531181222588857	0.0	0.2212472489035543
911	Estazolam	NCT04880161_CF_Estazolam	0.608306	0.710951	5.176423520129172	0.0	0.5525655072398956	0.0	0.22102620289595826
912	Nateglinide	NCT04880161_CF_Nateglinide	0.608306	0.710338	5.176423520129172	0.0	0.5515864523074073	0.0	0.22063458092296295
913	Tiaprofenic_acid	NCT04880161_CF_Tiaprofenic_acid	0.608306	0.709912	5.176423520129172	0.0	0.5509060650296911	0.0	0.22036242601187644
914	Clioquinol	NCT04880161_CF_Clioquinol	0.608306	0.709794	5.176423520129172	0.0	0.5507176009480702	0.0	0.22028704037922808
915	Captopril	NCT04880161_CF_Captopril	0.608306	0.709727	5.176423520129172	0.0	0.550610591681387	0.0	0.22024423667255483
916	Digitoxin	NCT04880161_CF_Digitoxin	0.608306	0.708512	5.176423520129172	0.0	0.5486700505019853	0.0	0.21946802020079412
917	Doxycycline	NCT04880161_CF_Doxycycline	0.608306	0.708343	5.176423520129172	0.0	0.5484001316054264	0.0	0.2193600526421706
918	Oxymetazoline	NCT04880161_CF_Oxymetazoline	0.608306	0.707146	5.176423520129172	0.0	0.5464883391842381	0.0	0.21859533567369527
919	Procaine	NCT04880161_CF_Procaine	0.608306	0.706724	5.176423520129172	0.0	0.5458143405194581	0.0	0.21832573620778326
920	Deserpidine	NCT04880161_CF_Deserpidine	0.608306	0.706561	5.176423520129172	0.0	0.5455540045423037	0.0	0.21822160181692152
921	Iprindole	NCT04880161_CF_Iprindole	0.608306	0.706183	5.176423520129172	0.0	0.5449502806198232	0.0	0.2179801122479293
922	Alvimopan	NCT04880161_CF_Alvimopan	0.608306	0.706112	5.176423520129172	0.0	0.5448368827402038	0.0	0.21793475309608154
923	Trandolapril	NCT04880161_CF_Trandolapril	0.608306	0.706052	5.176423520129172	0.0	0.5447410535461593	0.0	0.21789642141846374
924	Reserpine	NCT04880161_CF_Reserpine	0.608306	0.705895	5.176423520129172	0.0	0.5444903004884095	0.0	0.21779612019536382
925	Colfosceril_palmitat	NCT04880161_CF_Colfosceril_palmitat	0.608306	0.705744	5.176423520129172	0.0	0.5442491303500641	0.0	0.21769965214002562
926	Cephaloglycin	NCT04880161_CF_Cephaloglycin	0.608306	0.70552	5.176423520129172	0.0	0.5438913680256312	0.0	0.2175565472102525
927	Pefloxacin	NCT04880161_CF_Pefloxacin	0.608306	0.705499	5.176423520129172	0.0	0.5438578278077155	0.0	0.2175431311230862
928	Rimonabant	NCT04880161_CF_Rimonabant	0.608306	0.705479	5.176423520129172	0.0	0.543825884743034	0.0	0.2175303538972136
929	Dexamethasone_acetat	NCT04880161_CF_Dexamethasone_acetat	0.608306	0.705359	5.176423520129172	0.0	0.5436342263549448	0.0	0.21745369054197794
930	Roflumilast	NCT04880161_CF_Roflumilast	0.608306	0.705314	5.176423520129172	0.0	0.5435623544594115	0.0	0.2174249417837646
931	Vasopressin	NCT04880161_CF_Vasopressin	0.608306	0.705196	5.176423520129172	0.0	0.5433738903777907	0.0	0.21734955615111629
932	Pyrvinium	NCT04880161_CF_Pyrvinium	0.608306	0.704786	5.176423520129172	0.0	0.5427190575518197	0.0	0.2170876230207279
933	Buflomedil	NCT04880161_CF_Buflomedil	0.608306	0.704767	5.176423520129172	0.0	0.5426887116403722	0.0	0.2170754846561489
934	Sofosbuvir	NCT04880161_CF_Sofosbuvir	0.608306	0.704733	5.176423520129172	0.0	0.5426344084304137	0.0	0.21705376337216548
935	Thimerosal	NCT04880161_CF_Thimerosal	0.608306	0.704574	5.176423520129172	0.0	0.5423804610661956	0.0	0.21695218442647826
936	Entecavir	NCT04880161_CF_Entecavir	0.608306	0.704198	5.176423520129172	0.0	0.5417799314501832	0.0	0.2167119725800733
937	Lidocaine	NCT04880161_CF_Lidocaine	0.608306	0.703308	5.176423520129172	0.0	0.540358465071856	0.0	0.21614338602874242
938	Lamivudine	NCT04880161_CF_Lamivudine	0.608306	0.703248	5.176423520129172	0.0	0.5402626358778113	0.0	0.21610505435112454
939	Hydroxyprogesterone_	NCT04880161_CF_Hydroxyprogesterone_	0.608306	0.703182	5.176423520129172	0.0	0.5401572237643624	0.0	0.21606288950574495
940	Bergapten	NCT04880161_CF_Bergapten	0.608306	0.702635	5.176423520129172	0.0	0.539283580945323	0.0	0.21571343237812923
941	Cefuroxime	NCT04880161_CF_Cefuroxime	0.608306	0.702566	5.176423520129172	0.0	0.5391733773721719	0.0	0.21566935094886874
942	Proglumide	NCT04880161_CF_Proglumide	0.608306	0.702532	5.176423520129172	0.0	0.5391190741622134	0.0	0.21564762966488538
943	Tofacitinib	NCT04880161_CF_Tofacitinib	0.608306	0.70243	5.176423520129172	0.0	0.5389561645323375	0.0	0.21558246581293503
944	Xipamide	NCT04880161_CF_Xipamide	0.608306	0.702069	5.176423520129172	0.0	0.5383795922148363	0.0	0.21535183688593454
945	Phenoxymethylpenicil	NCT04880161_CF_Phenoxymethylpenicil	0.608306	0.7019	5.176423520129172	0.0	0.5381096733182774	0.0	0.215243869327311
946	Gemfibrozil	NCT04880161_CF_Gemfibrozil	0.608306	0.701746	5.176423520129172	0.0	0.5378637117202298	0.0	0.21514548468809194
947	Ambenonium	NCT04880161_CF_Ambenonium	0.608306	0.701064	5.176423520129172	0.0	0.5367744532145904	0.0	0.21470978128583618
948	Piretanide	NCT04880161_CF_Piretanide	0.608306	0.701044	5.176423520129172	0.0	0.5367425101499088	0.0	0.21469700405996353
949	Mefenamic_acid	NCT04880161_CF_Mefenamic_acid	0.608306	0.700931	5.176423520129172	0.0	0.5365620318344582	0.0	0.21462481273378328
950	Sumatriptan	NCT04880161_CF_Sumatriptan	0.608306	0.700782	5.176423520129172	0.0	0.536324056002581	0.0	0.21452962240103243
951	Tegaserod	NCT04880161_CF_Tegaserod	0.608306	0.700505	5.176423520129172	0.0	0.5358816445567421	0.0	0.21435265782269686
952	Oxypertine	NCT04880161_CF_Oxypertine	0.608306	0.700364	5.176423520129172	0.0	0.5356564459507374	0.0	0.21426257838029494
953	Phenoxybenzamine	NCT04880161_CF_Phenoxybenzamine	0.608306	0.700349	5.176423520129172	0.0	0.5356324886522262	0.0	0.2142529954608905
954	Rilmenidine	NCT04880161_CF_Rilmenidine	0.608306	0.700255	5.176423520129172	0.0	0.535482356248223	0.0	0.21419294249928922
955	Mezlocillin	NCT04880161_CF_Mezlocillin	0.608306	0.699795	5.176423520129172	0.0	0.5347476657605483	0.0	0.21389906630421934
956	Trovafloxacin	NCT04880161_CF_Trovafloxacin	0.608306	0.699375	5.176423520129172	0.0	0.5340768614022366	0.0	0.21363074456089468
957	Meptazinol	NCT04880161_CF_Meptazinol	0.608306	0.698896	5.176423520129172	0.0	0.5333118250031144	0.0	0.21332473000124574
958	Selenomethionine	NCT04880161_CF_Selenomethionine	0.608306	0.698486	5.176423520129172	0.0	0.5326569921771436	0.0	0.21306279687085744
959	Phenylbutazone	NCT04880161_CF_Phenylbutazone	0.608306	0.698385	5.176423520129172	0.0	0.5324956797005018	0.0	0.21299827188020073
960	Amrinone	NCT04880161_CF_Amrinone	0.608306	0.698299	5.176423520129172	0.0	0.5323583245223713	0.0	0.21294332980894853
961	Cyclacillin	NCT04880161_CF_Cyclacillin	0.608306	0.698208	5.176423520129172	0.0	0.5322129835780706	0.0	0.21288519343122825
962	Pentostatin	NCT04880161_CF_Pentostatin	0.608306	0.698158	5.176423520129172	0.0	0.5321331259163665	0.0	0.21285325036654662
963	Sulfamethazine	NCT04880161_CF_Sulfamethazine	0.608306	0.697652	5.176423520129172	0.0	0.5313249663799245	0.0	0.21252998655196984
964	Glycerin	NCT04880161_CF_Glycerin	0.608306	0.697606	5.176423520129172	0.0	0.5312514973311568	0.0	0.21250059893246276
965	Albendazole	NCT04880161_CF_Albendazole	0.608306	0.696368	5.176423520129172	0.0	0.5292742216273714	0.0	0.21170968865094855
966	Adapalene	NCT04880161_CF_Adapalene	0.608306	0.696232	5.176423520129172	0.0	0.529057008787537	0.0	0.21162280351501483
967	Masitinib	NCT04880161_CF_Masitinib	0.608306	0.69612	5.176423520129172	0.0	0.5288781276253206	0.0	0.21155125105012826
968	Tetracycline	NCT04880161_CF_Tetracycline	0.608306	0.695689	5.176423520129172	0.0	0.528189754581434	0.0	0.2112759018325736
969	Sulfamethizole	NCT04880161_CF_Sulfamethizole	0.608306	0.695575	5.176423520129172	0.0	0.5280076791127495	0.0	0.2112030716450998
970	Dihydrostreptomycin	NCT04880161_CF_Dihydrostreptomycin	0.608306	0.695505	5.176423520129172	0.0	0.5278958783863642	0.0	0.2111583513545457
971	Aminophenazone	NCT04880161_CF_Aminophenazone	0.608306	0.694798	5.176423520129172	0.0	0.5267666910498727	0.0	0.2107066764199491
972	Carprofen	NCT04880161_CF_Carprofen	0.608306	0.694738	5.176423520129172	0.0	0.5266708618558281	0.0	0.21066834474233126
973	Hydroquinone	NCT04880161_CF_Hydroquinone	0.608306	0.69463	5.176423520129172	0.0	0.5264983693065479	0.0	0.21059934772261918
974	Nalidixic_acid	NCT04880161_CF_Nalidixic_acid	0.608306	0.694572	5.176423520129172	0.0	0.5264057344189715	0.0	0.21056229376758862
975	Amineptine	NCT04880161_CF_Amineptine	0.608306	0.69438	5.176423520129172	0.0	0.5260990809980292	0.0	0.21043963239921168
976	Methylprednisolone_h	NCT04880161_CF_Methylprednisolone_h	0.608306	0.694035	5.176423520129172	0.0	0.525548063132273	0.0	0.2102192252529092
977	Ceftazidime	NCT04880161_CF_Ceftazidime	0.608306	0.694011	5.176423520129172	0.0	0.5255097314546553	0.0	0.21020389258186212
978	Amodiaquine	NCT04880161_CF_Amodiaquine	0.608306	0.693696	5.176423520129172	0.0	0.5250066281859214	0.0	0.21000265127436857
979	Loracarbef	NCT04880161_CF_Loracarbef	0.608306	0.693691	5.176423520129172	0.0	0.5249986424197509	0.0	0.20999945696790037
980	Gallamine_triethiodi	NCT04880161_CF_Gallamine_triethiodi	0.608306	0.693609	5.176423520129172	0.0	0.5248676758545568	0.0	0.20994707034182275
981	Pargyline	NCT04880161_CF_Pargyline	0.608306	0.693286	5.176423520129172	0.0	0.5243517953599504	0.0	0.20974071814398015
982	Mizolastine	NCT04880161_CF_Mizolastine	0.608306	0.693214	5.176423520129172	0.0	0.524236800327097	0.0	0.20969472013083879
983	Quinagolide	NCT04880161_CF_Quinagolide	0.608306	0.692949	5.176423520129172	0.0	0.523813554720067	0.0	0.2095254218880268
984	Dienestrol	NCT04880161_CF_Dienestrol	0.608306	0.692826	5.176423520129172	0.0	0.5236171048722758	0.0	0.2094468419489103
985	Meclofenamic_acid	NCT04880161_CF_Meclofenamic_acid	0.608306	0.692774	5.176423520129172	0.0	0.5235340529041037	0.0	0.2094136211616415
986	Ritodrine	NCT04880161_CF_Ritodrine	0.608306	0.692679	5.176423520129172	0.0	0.5233823233468666	0.0	0.20935292933874666
987	Cystine	NCT04880161_CF_Cystine	0.608306	0.692433	5.176423520129172	0.0	0.5229894236512839	0.0	0.20919576946051355
988	Phthalylsulfathiazol	NCT04880161_CF_Phthalylsulfathiazol	0.608306	0.692359	5.176423520129172	0.0	0.5228712343119623	0.0	0.20914849372478492
989	Rifamycin	NCT04880161_CF_Rifamycin	0.608306	0.692318	5.176423520129172	0.0	0.5228057510293652	0.0	0.2091223004117461
990	Pheniramine	NCT04880161_CF_Pheniramine	0.608306	0.692261	5.176423520129172	0.0	0.522714713295023	0.0	0.2090858853180092
991	Benserazide	NCT04880161_CF_Benserazide	0.608306	0.692246	5.176423520129172	0.0	0.5226907559965118	0.0	0.20907630239860475
992	Metrizamide	NCT04880161_CF_Metrizamide	0.608306	0.691986	5.176423520129172	0.0	0.5222754961556522	0.0	0.2089101984622609
993	Hexachlorophene	NCT04880161_CF_Hexachlorophene	0.608306	0.691776	5.176423520129172	0.0	0.5219400939764962	0.0	0.20877603759059848
994	Dinoprostone	NCT04880161_CF_Dinoprostone	0.608306	0.691713	5.176423520129172	0.0	0.5218394733227496	0.0	0.20873578932909986
995	Acamprosate	NCT04880161_CF_Acamprosate	0.608306	0.69138	5.176423520129172	0.0	0.5213076212958023	0.0	0.20852304851832093
996	Rotigotine	NCT04880161_CF_Rotigotine	0.608306	0.691152	5.176423520129172	0.0	0.5209434703584331	0.0	0.20837738814337325
997	Sulfamethoxypyridazi	NCT04880161_CF_Sulfamethoxypyridazi	0.608306	0.691062	5.176423520129172	0.0	0.5207997265673663	0.0	0.20831989062694653
998	Lisinopril	NCT04880161_CF_Lisinopril	0.608306	0.69064	5.176423520129172	0.0	0.5201257279025865	0.0	0.2080502911610346
999	Glimepiride	NCT04880161_CF_Glimepiride	0.608306	0.690405	5.176423520129172	0.0	0.5197503968925787	0.0	0.2079001587570315
1000	Cetylpyridinium	NCT04880161_CF_Cetylpyridinium	0.608306	0.690103	5.176423520129172	0.0	0.5192680566158878	0.0	0.20770722264635513
1001	Mupirocin	NCT04880161_CF_Mupirocin	0.608306	0.689931	5.176423520129172	0.0	0.5189933462596268	0.0	0.20759733850385073
1002	Obeticholic_acid	NCT04880161_CF_Obeticholic_acid	0.608306	0.689912	5.176423520129172	0.0	0.5189630003481793	0.0	0.20758520013927173
1003	Azelastine	NCT04880161_CF_Azelastine	0.608306	0.689615	5.176423520129172	0.0	0.518488645837659	0.0	0.2073954583350636
1004	Periciazine	NCT04880161_CF_Periciazine	0.608306	0.689564	5.176423520129172	0.0	0.518407191022721	0.0	0.20736287640908843
1005	Metronidazole	NCT04880161_CF_Metronidazole	0.608306	0.689284	5.176423520129172	0.0	0.5179599881171799	0.0	0.20718399524687198
1006	Protriptyline	NCT04880161_CF_Protriptyline	0.608306	0.68888	5.176423520129172	0.0	0.5173147382106135	0.0	0.2069258952842454
1007	Benzylpenicillin	NCT04880161_CF_Benzylpenicillin	0.608306	0.688863	5.176423520129172	0.0	0.5172875866056341	0.0	0.20691503464225366
1008	Diethylpropion	NCT04880161_CF_Diethylpropion	0.608306	0.688676	5.176423520129172	0.0	0.5169889189508619	0.0	0.20679556758034476
1009	Diacerein	NCT04880161_CF_Diacerein	0.608306	0.68853	5.176423520129172	0.0	0.516755734578687	0.0	0.2067022938314748
1010	Mebhydrolin	NCT04880161_CF_Mebhydrolin	0.608306	0.688348	5.176423520129172	0.0	0.5164650526900851	0.0	0.20658602107603408
1011	Tamsulosin	NCT04880161_CF_Tamsulosin	0.608306	0.688211	5.176423520129172	0.0	0.5162462426970169	0.0	0.20649849707880677
1012	Fluocinolone_acetoni	NCT04880161_CF_Fluocinolone_acetoni	0.608306	0.688132	5.176423520129172	0.0	0.5161200675915248	0.0	0.20644802703660994
1013	Oxybutynin	NCT04880161_CF_Oxybutynin	0.608306	0.687645	5.176423520129172	0.0	0.51534225396653	0.0	0.20613690158661202
1014	Cyclopentolate	NCT04880161_CF_Cyclopentolate	0.608306	0.687588	5.176423520129172	0.0	0.5152512162321877	0.0	0.2061004864928751
1015	Medroxyprogesterone_	NCT04880161_CF_Medroxyprogesterone_	0.608306	0.68754	5.176423520129172	0.0	0.5151745528769521	0.0	0.20606982115078087
1016	Bromperidol	NCT04880161_CF_Bromperidol	0.608306	0.68732	5.176423520129172	0.0	0.5148231791654555	0.0	0.20592927166618222
