rank,drug,file,safety_drug
677,Gefitinib,result_trial_data_NCT04880161_CF_Gefitinib.json,0.608306
678,Gemcitabine,result_trial_data_NCT04880161_CF_Gemcitabine.json,0.608306
679,Gemfibrozil,result_trial_data_NCT04880161_CF_Gemfibrozil.json,0.608306
680,Gemifloxacin,result_trial_data_NCT04880161_CF_Gemifloxacin.json,0.608306
681,Gentamicin,result_trial_data_NCT04880161_CF_Gentamicin.json,0.608306
682,Gentian_violet_catio,result_trial_data_NCT04880161_CF_Gentian_violet_catio.json,0.608306
683,Gestrinone,result_trial_data_NCT04880161_CF_Gestrinone.json,0.608306
684,Gilteritinib,result_trial_data_NCT04880161_CF_Gilteritinib.json,0.608306
685,Glibornuride,result_trial_data_NCT04880161_CF_Glibornuride.json,0.608306
686,Gliclazide,result_trial_data_NCT04880161_CF_Gliclazide.json,0.608306
687,Glimepiride,result_trial_data_NCT04880161_CF_Glimepiride.json,0.608306
688,Glipizide,result_trial_data_NCT04880161_CF_Glipizide.json,0.608306
689,Gliquidone,result_trial_data_NCT04880161_CF_Gliquidone.json,0.608306
690,Glucosamine,result_trial_data_NCT04880161_CF_Glucosamine.json,0.608306
691,Glutathione_disulfid,result_trial_data_NCT04880161_CF_Glutathione_disulfid.json,0.608306
692,Glutethimide,result_trial_data_NCT04880161_CF_Glutethimide.json,0.608306
693,Glyburide,result_trial_data_NCT04880161_CF_Glyburide.json,0.608306
694,Glycerin,result_trial_data_NCT04880161_CF_Glycerin.json,0.608306
695,Glycine,result_trial_data_NCT04880161_CF_Glycine.json,0.608306
696,Glycine_betaine,result_trial_data_NCT04880161_CF_Glycine_betaine.json,0.608306
697,Glycopyrronium,result_trial_data_NCT04880161_CF_Glycopyrronium.json,0.608306
698,Glymidine,result_trial_data_NCT04880161_CF_Glymidine.json,0.608306
699,Goserelin,result_trial_data_NCT04880161_CF_Goserelin.json,0.608306
700,Gramicidin_D,result_trial_data_NCT04880161_CF_Gramicidin_D.json,0.608306
701,Granisetron,result_trial_data_NCT04880161_CF_Granisetron.json,0.608306
702,Grepafloxacin,result_trial_data_NCT04880161_CF_Grepafloxacin.json,0.608306
703,Griseofulvin,result_trial_data_NCT04880161_CF_Griseofulvin.json,0.608306
704,Guaifenesin,result_trial_data_NCT04880161_CF_Guaifenesin.json,0.608306
705,Guanabenz,result_trial_data_NCT04880161_CF_Guanabenz.json,0.608306
706,Guanethidine,result_trial_data_NCT04880161_CF_Guanethidine.json,0.608306
707,Guanfacine,result_trial_data_NCT04880161_CF_Guanfacine.json,0.608306
708,Guanosine_5__Diphosp,result_trial_data_NCT04880161_CF_Guanosine_5__Diphosp.json,0.608306
709,Halazepam,result_trial_data_NCT04880161_CF_Halazepam.json,0.608306
710,Halcinonide,result_trial_data_NCT04880161_CF_Halcinonide.json,0.608306
711,Halofantrine,result_trial_data_NCT04880161_CF_Halofantrine.json,0.608306
712,Haloperidol,result_trial_data_NCT04880161_CF_Haloperidol.json,0.608306
713,Haloprogin,result_trial_data_NCT04880161_CF_Haloprogin.json,0.608306
714,Hexachlorophene,result_trial_data_NCT04880161_CF_Hexachlorophene.json,0.608306
715,Hexafluronium,result_trial_data_NCT04880161_CF_Hexafluronium.json,0.608306
716,Hexaminolevulinate,result_trial_data_NCT04880161_CF_Hexaminolevulinate.json,0.608306
717,Hexetidine,result_trial_data_NCT04880161_CF_Hexetidine.json,0.608306
718,Hexocyclium,result_trial_data_NCT04880161_CF_Hexocyclium.json,0.608306
719,Hexylresorcinol,result_trial_data_NCT04880161_CF_Hexylresorcinol.json,0.608306
720,Histamine,result_trial_data_NCT04880161_CF_Histamine.json,0.608306
721,Homatropine_methylbr,result_trial_data_NCT04880161_CF_Homatropine_methylbr.json,0.608306
722,Hydralazine,result_trial_data_NCT04880161_CF_Hydralazine.json,0.608306
723,Hydrochlorothiazide,result_trial_data_NCT04880161_CF_Hydrochlorothiazide.json,0.608306
724,Hydrocodone,result_trial_data_NCT04880161_CF_Hydrocodone.json,0.608306
725,Hydrocortisone,result_trial_data_NCT04880161_CF_Hydrocortisone.json,0.608306
726,Hydrocortisone_aceta,result_trial_data_NCT04880161_CF_Hydrocortisone_aceta.json,0.608306
727,Hydrocortisone_butyr,result_trial_data_NCT04880161_CF_Hydrocortisone_butyr.json,0.608306
728,Hydrocortisone_succi,result_trial_data_NCT04880161_CF_Hydrocortisone_succi.json,0.608306
729,Hydroflumethiazide,result_trial_data_NCT04880161_CF_Hydroflumethiazide.json,0.608306
730,Hydroquinone,result_trial_data_NCT04880161_CF_Hydroquinone.json,0.608306
731,Hydroxocobalamin,result_trial_data_NCT04880161_CF_Hydroxocobalamin.json,0.608306
732,Hydroxyamphetamine,result_trial_data_NCT04880161_CF_Hydroxyamphetamine.json,0.608306
733,Hydroxychloroquine,result_trial_data_NCT04880161_CF_Hydroxychloroquine.json,0.608306
734,Hydroxyprogesterone_,result_trial_data_NCT04880161_CF_Hydroxyprogesterone_.json,0.608306
735,Hydroxyurea,result_trial_data_NCT04880161_CF_Hydroxyurea.json,0.608306
736,Hydroxyzine,result_trial_data_NCT04880161_CF_Hydroxyzine.json,0.608306
737,Hyoscyamine,result_trial_data_NCT04880161_CF_Hyoscyamine.json,0.608306
738,Ibandronate,result_trial_data_NCT04880161_CF_Ibandronate.json,0.608306
739,Ibrutinib,result_trial_data_NCT04880161_CF_Ibrutinib.json,0.608306
740,Ibudilast,result_trial_data_NCT04880161_CF_Ibudilast.json,0.608306
741,Ibuprofen,result_trial_data_NCT04880161_CF_Ibuprofen.json,0.608306
742,Ibutilide,result_trial_data_NCT04880161_CF_Ibutilide.json,0.608306
743,Icosapent_ethyl,result_trial_data_NCT04880161_CF_Icosapent_ethyl.json,0.608306
744,Idarubicin,result_trial_data_NCT04880161_CF_Idarubicin.json,0.608306
745,Idebenone,result_trial_data_NCT04880161_CF_Idebenone.json,0.608306
746,Idelalisib,result_trial_data_NCT04880161_CF_Idelalisib.json,0.608306
747,Idoxuridine,result_trial_data_NCT04880161_CF_Idoxuridine.json,0.608306
748,Ifenprodil,result_trial_data_NCT04880161_CF_Ifenprodil.json,0.608306
749,Ifosfamide,result_trial_data_NCT04880161_CF_Ifosfamide.json,0.608306
750,Iloperidone,result_trial_data_NCT04880161_CF_Iloperidone.json,0.608306
751,Iloprost,result_trial_data_NCT04880161_CF_Iloprost.json,0.608306
752,Imatinib,result_trial_data_NCT04880161_CF_Imatinib.json,0.608306
753,Imidapril,result_trial_data_NCT04880161_CF_Imidapril.json,0.608306
754,Imipenem,result_trial_data_NCT04880161_CF_Imipenem.json,0.608306
755,Imipramine,result_trial_data_NCT04880161_CF_Imipramine.json,0.608306
756,Imiquimod,result_trial_data_NCT04880161_CF_Imiquimod.json,0.608306
757,Indacaterol,result_trial_data_NCT04880161_CF_Indacaterol.json,0.608306
758,Indapamide,result_trial_data_NCT04880161_CF_Indapamide.json,0.608306
759,Indigotindisulfonic_,result_trial_data_NCT04880161_CF_Indigotindisulfonic_.json,0.608306
760,Indocyanine_green_ac,result_trial_data_NCT04880161_CF_Indocyanine_green_ac.json,0.608306
761,Indomethacin,result_trial_data_NCT04880161_CF_Indomethacin.json,0.608306
762,Indoprofen,result_trial_data_NCT04880161_CF_Indoprofen.json,0.608306
763,Infigratinib,result_trial_data_NCT04880161_CF_Infigratinib.json,0.608306
764,Insulin_human,result_trial_data_NCT04880161_CF_Insulin_human.json,0.608306
765,Iodipamide,result_trial_data_NCT04880161_CF_Iodipamide.json,0.608306
766,Iohexol,result_trial_data_NCT04880161_CF_Iohexol.json,0.608306
767,Iopanoic_acid,result_trial_data_NCT04880161_CF_Iopanoic_acid.json,0.608306
768,Ioxaglic_acid,result_trial_data_NCT04880161_CF_Ioxaglic_acid.json,0.608306
769,Ipragliflozin,result_trial_data_NCT04880161_CF_Ipragliflozin.json,0.608306
770,Ipratropium,result_trial_data_NCT04880161_CF_Ipratropium.json,0.608306
771,Iprindole,result_trial_data_NCT04880161_CF_Iprindole.json,0.608306
772,Iproniazid,result_trial_data_NCT04880161_CF_Iproniazid.json,0.608306
773,Irbesartan,result_trial_data_NCT04880161_CF_Irbesartan.json,0.608306
774,Irinotecan,result_trial_data_NCT04880161_CF_Irinotecan.json,0.608306
775,Isocarboxazid,result_trial_data_NCT04880161_CF_Isocarboxazid.json,0.608306
776,Isoconazole,result_trial_data_NCT04880161_CF_Isoconazole.json,0.608306
777,Isoetharine,result_trial_data_NCT04880161_CF_Isoetharine.json,0.608306
778,Isoflurophate,result_trial_data_NCT04880161_CF_Isoflurophate.json,0.608306
779,Isometheptene,result_trial_data_NCT04880161_CF_Isometheptene.json,0.608306
780,Isoniazid,result_trial_data_NCT04880161_CF_Isoniazid.json,0.608306
781,Isoprenaline,result_trial_data_NCT04880161_CF_Isoprenaline.json,0.608306
782,Isopropamide,result_trial_data_NCT04880161_CF_Isopropamide.json,0.608306
783,Isosorbide_dinitrate,result_trial_data_NCT04880161_CF_Isosorbide_dinitrate.json,0.608306
784,Isosorbide_mononitra,result_trial_data_NCT04880161_CF_Isosorbide_mononitra.json,0.608306
785,Isotretinoin,result_trial_data_NCT04880161_CF_Isotretinoin.json,0.608306
786,Isoxicam,result_trial_data_NCT04880161_CF_Isoxicam.json,0.608306
787,Isoxsuprine,result_trial_data_NCT04880161_CF_Isoxsuprine.json,0.608306
788,Isradipine,result_trial_data_NCT04880161_CF_Isradipine.json,0.608306
789,Istradefylline,result_trial_data_NCT04880161_CF_Istradefylline.json,0.608306
790,Itraconazole,result_trial_data_NCT04880161_CF_Itraconazole.json,0.608306
791,Ivabradine,result_trial_data_NCT04880161_CF_Ivabradine.json,0.608306
792,Ivacaftor,result_trial_data_NCT04880161_CF_Ivacaftor.json,0.608306
793,Ivermectin,result_trial_data_NCT04880161_CF_Ivermectin.json,0.608306
794,Ivosidenib,result_trial_data_NCT04880161_CF_Ivosidenib.json,0.608306
795,Ixazomib,result_trial_data_NCT04880161_CF_Ixazomib.json,0.608306
796,Kanamycin,result_trial_data_NCT04880161_CF_Kanamycin.json,0.608306
797,Kappadione,result_trial_data_NCT04880161_CF_Kappadione.json,0.608306
798,Ketamine,result_trial_data_NCT04880161_CF_Ketamine.json,0.608306
799,Ketanserin,result_trial_data_NCT04880161_CF_Ketanserin.json,0.608306
800,Ketoconazole,result_trial_data_NCT04880161_CF_Ketoconazole.json,0.608306
801,Ketoprofen,result_trial_data_NCT04880161_CF_Ketoprofen.json,0.608306
802,Ketorolac,result_trial_data_NCT04880161_CF_Ketorolac.json,0.608306
803,Ketotifen,result_trial_data_NCT04880161_CF_Ketotifen.json,0.608306
804,Labetalol,result_trial_data_NCT04880161_CF_Labetalol.json,0.608306
805,Lacidipine,result_trial_data_NCT04880161_CF_Lacidipine.json,0.608306
806,Lactic_acid,result_trial_data_NCT04880161_CF_Lactic_acid.json,0.608306
807,Lactitol,result_trial_data_NCT04880161_CF_Lactitol.json,0.608306
808,Lactulose,result_trial_data_NCT04880161_CF_Lactulose.json,0.608306
809,Lamivudine,result_trial_data_NCT04880161_CF_Lamivudine.json,0.608306
810,Lamotrigine,result_trial_data_NCT04880161_CF_Lamotrigine.json,0.608306
811,Lanatoside_C,result_trial_data_NCT04880161_CF_Lanatoside_C.json,0.608306
812,Lansoprazole,result_trial_data_NCT04880161_CF_Lansoprazole.json,0.608306
813,Lapatinib,result_trial_data_NCT04880161_CF_Lapatinib.json,0.608306
814,Laropiprant,result_trial_data_NCT04880161_CF_Laropiprant.json,0.608306
815,Lasmiditan,result_trial_data_NCT04880161_CF_Lasmiditan.json,0.608306
816,Lasofoxifene,result_trial_data_NCT04880161_CF_Lasofoxifene.json,0.608306
817,Latamoxef,result_trial_data_NCT04880161_CF_Latamoxef.json,0.608306
818,Latanoprost,result_trial_data_NCT04880161_CF_Latanoprost.json,0.608306
819,Latanoprostene_bunod,result_trial_data_NCT04880161_CF_Latanoprostene_bunod.json,0.608306
820,Ledipasvir,result_trial_data_NCT04880161_CF_Ledipasvir.json,0.608306
821,Leflunomide,result_trial_data_NCT04880161_CF_Leflunomide.json,0.608306
822,Lenalidomide,result_trial_data_NCT04880161_CF_Lenalidomide.json,0.608306
823,Leniolisib,result_trial_data_NCT04880161_CF_Leniolisib.json,0.608306
824,Lenvatinib,result_trial_data_NCT04880161_CF_Lenvatinib.json,0.608306
825,Lercanidipine,result_trial_data_NCT04880161_CF_Lercanidipine.json,0.608306
826,Letermovir,result_trial_data_NCT04880161_CF_Letermovir.json,0.608306
827,Letrozole,result_trial_data_NCT04880161_CF_Letrozole.json,0.608306
828,Leucovorin,result_trial_data_NCT04880161_CF_Leucovorin.json,0.608306
829,Leuprolide,result_trial_data_NCT04880161_CF_Leuprolide.json,0.608306
830,Levallorphan,result_trial_data_NCT04880161_CF_Levallorphan.json,0.608306
831,Levamisole,result_trial_data_NCT04880161_CF_Levamisole.json,0.608306
832,Levamlodipine,result_trial_data_NCT04880161_CF_Levamlodipine.json,0.608306
833,Levetiracetam,result_trial_data_NCT04880161_CF_Levetiracetam.json,0.608306
834,Levobetaxolol,result_trial_data_NCT04880161_CF_Levobetaxolol.json,0.608306
835,Levobunolol,result_trial_data_NCT04880161_CF_Levobunolol.json,0.608306
836,Levobupivacaine,result_trial_data_NCT04880161_CF_Levobupivacaine.json,0.608306
837,Levocarnitine,result_trial_data_NCT04880161_CF_Levocarnitine.json,0.608306
838,Levodopa,result_trial_data_NCT04880161_CF_Levodopa.json,0.608306
839,Levofloxacin,result_trial_data_NCT04880161_CF_Levofloxacin.json,0.608306
840,Levonorgestrel,result_trial_data_NCT04880161_CF_Levonorgestrel.json,0.608306
841,Levorphanol,result_trial_data_NCT04880161_CF_Levorphanol.json,0.608306
842,Levothyroxine,result_trial_data_NCT04880161_CF_Levothyroxine.json,0.608306
843,Lidocaine,result_trial_data_NCT04880161_CF_Lidocaine.json,0.608306
844,Lidoflazine,result_trial_data_NCT04880161_CF_Lidoflazine.json,0.608306
845,Linagliptin,result_trial_data_NCT04880161_CF_Linagliptin.json,0.608306
846,Lincomycin,result_trial_data_NCT04880161_CF_Lincomycin.json,0.608306
847,Linezolid,result_trial_data_NCT04880161_CF_Linezolid.json,0.608306
848,Liothyronine,result_trial_data_NCT04880161_CF_Liothyronine.json,0.608306
849,Lisinopril,result_trial_data_NCT04880161_CF_Lisinopril.json,0.608306
850,Lisuride,result_trial_data_NCT04880161_CF_Lisuride.json,0.608306
851,Lofepramine,result_trial_data_NCT04880161_CF_Lofepramine.json,0.608306
852,Lofexidine,result_trial_data_NCT04880161_CF_Lofexidine.json,0.608306
853,Lomefloxacin,result_trial_data_NCT04880161_CF_Lomefloxacin.json,0.608306
854,Lomitapide,result_trial_data_NCT04880161_CF_Lomitapide.json,0.608306
855,Lomustine,result_trial_data_NCT04880161_CF_Lomustine.json,0.608306
856,Loperamide,result_trial_data_NCT04880161_CF_Loperamide.json,0.608306
857,Lopinavir,result_trial_data_NCT04880161_CF_Lopinavir.json,0.608306
858,Loracarbef,result_trial_data_NCT04880161_CF_Loracarbef.json,0.608306
859,Loratadine,result_trial_data_NCT04880161_CF_Loratadine.json,0.608306
860,Lorazepam,result_trial_data_NCT04880161_CF_Lorazepam.json,0.608306
861,Lorcaserin,result_trial_data_NCT04880161_CF_Lorcaserin.json,0.608306
862,Lorlatinib,result_trial_data_NCT04880161_CF_Lorlatinib.json,0.608306
863,Lormetazepam,result_trial_data_NCT04880161_CF_Lormetazepam.json,0.608306
864,Lornoxicam,result_trial_data_NCT04880161_CF_Lornoxicam.json,0.608306
865,Losartan,result_trial_data_NCT04880161_CF_Losartan.json,0.608306
866,Loteprednol_etabonat,result_trial_data_NCT04880161_CF_Loteprednol_etabonat.json,0.608306
867,Lovastatin,result_trial_data_NCT04880161_CF_Lovastatin.json,0.608306
868,Loxapine,result_trial_data_NCT04880161_CF_Loxapine.json,0.608306
869,Loxoprofen,result_trial_data_NCT04880161_CF_Loxoprofen.json,0.608306
870,Lumacaftor,result_trial_data_NCT04880161_CF_Lumacaftor.json,0.608306
871,Lumiracoxib,result_trial_data_NCT04880161_CF_Lumiracoxib.json,0.608306
872,Lurasidone,result_trial_data_NCT04880161_CF_Lurasidone.json,0.608306
873,Lusutrombopag,result_trial_data_NCT04880161_CF_Lusutrombopag.json,0.608306
874,Lymecycline,result_trial_data_NCT04880161_CF_Lymecycline.json,0.608306
875,Lypressin,result_trial_data_NCT04880161_CF_Lypressin.json,0.608306
876,Lysergic_acid_diethy,result_trial_data_NCT04880161_CF_Lysergic_acid_diethy.json,0.608306
877,Macimorelin,result_trial_data_NCT04880161_CF_Macimorelin.json,0.608306
878,Macitentan,result_trial_data_NCT04880161_CF_Macitentan.json,0.608306
879,Mafenide,result_trial_data_NCT04880161_CF_Mafenide.json,0.608306
880,Magnesium_chloride,result_trial_data_NCT04880161_CF_Magnesium_chloride.json,0.608306
881,Malathion,result_trial_data_NCT04880161_CF_Malathion.json,0.608306
882,Mannitol,result_trial_data_NCT04880161_CF_Mannitol.json,0.608306
883,Maprotiline,result_trial_data_NCT04880161_CF_Maprotiline.json,0.608306
884,Maraviroc,result_trial_data_NCT04880161_CF_Maraviroc.json,0.608306
885,Masitinib,result_trial_data_NCT04880161_CF_Masitinib.json,0.608306
886,Masoprocol,result_trial_data_NCT04880161_CF_Masoprocol.json,0.608306
887,Mazindol,result_trial_data_NCT04880161_CF_Mazindol.json,0.608306
888,Mebendazole,result_trial_data_NCT04880161_CF_Mebendazole.json,0.608306
889,Mebeverine,result_trial_data_NCT04880161_CF_Mebeverine.json,0.608306
890,Mebhydrolin,result_trial_data_NCT04880161_CF_Mebhydrolin.json,0.608306
891,Mecamylamine,result_trial_data_NCT04880161_CF_Mecamylamine.json,0.608306
892,Meclizine,result_trial_data_NCT04880161_CF_Meclizine.json,0.608306
893,Meclofenamic_acid,result_trial_data_NCT04880161_CF_Meclofenamic_acid.json,0.608306
894,Medazepam,result_trial_data_NCT04880161_CF_Medazepam.json,0.608306
895,Medroxyprogesterone_,result_trial_data_NCT04880161_CF_Medroxyprogesterone_.json,0.608306
896,Medrysone,result_trial_data_NCT04880161_CF_Medrysone.json,0.608306
897,Mefenamic_acid,result_trial_data_NCT04880161_CF_Mefenamic_acid.json,0.608306
898,Mefloquine,result_trial_data_NCT04880161_CF_Mefloquine.json,0.608306
899,Mefruside,result_trial_data_NCT04880161_CF_Mefruside.json,0.608306
900,Megestrol_acetate,result_trial_data_NCT04880161_CF_Megestrol_acetate.json,0.608306
901,Melatonin,result_trial_data_NCT04880161_CF_Melatonin.json,0.608306
902,Meloxicam,result_trial_data_NCT04880161_CF_Meloxicam.json,0.608306
903,Melphalan,result_trial_data_NCT04880161_CF_Melphalan.json,0.608306
904,Memantine,result_trial_data_NCT04880161_CF_Memantine.json,0.608306
905,Menadione,result_trial_data_NCT04880161_CF_Menadione.json,0.608306
906,Mepenzolate,result_trial_data_NCT04880161_CF_Mepenzolate.json,0.608306
907,Meperidine,result_trial_data_NCT04880161_CF_Meperidine.json,0.608306
908,Mephenesin,result_trial_data_NCT04880161_CF_Mephenesin.json,0.608306
909,Mephenytoin,result_trial_data_NCT04880161_CF_Mephenytoin.json,0.608306
910,Mepivacaine,result_trial_data_NCT04880161_CF_Mepivacaine.json,0.608306
911,Meprobamate,result_trial_data_NCT04880161_CF_Meprobamate.json,0.608306
912,Meptazinol,result_trial_data_NCT04880161_CF_Meptazinol.json,0.608306
913,Mepyramine,result_trial_data_NCT04880161_CF_Mepyramine.json,0.608306
914,Mequitazine,result_trial_data_NCT04880161_CF_Mequitazine.json,0.608306
915,Mercaptopurine,result_trial_data_NCT04880161_CF_Mercaptopurine.json,0.608306
916,Meropenem,result_trial_data_NCT04880161_CF_Meropenem.json,0.608306
917,Mesalazine,result_trial_data_NCT04880161_CF_Mesalazine.json,0.608306
918,Mesoridazine,result_trial_data_NCT04880161_CF_Mesoridazine.json,0.608306
919,Mestranol,result_trial_data_NCT04880161_CF_Mestranol.json,0.608306
920,Metacycline,result_trial_data_NCT04880161_CF_Metacycline.json,0.608306
921,Metamizole,result_trial_data_NCT04880161_CF_Metamizole.json,0.608306
922,Metaraminol,result_trial_data_NCT04880161_CF_Metaraminol.json,0.608306
923,Metaxalone,result_trial_data_NCT04880161_CF_Metaxalone.json,0.608306
924,Metergoline,result_trial_data_NCT04880161_CF_Metergoline.json,0.608306
925,Metformin,result_trial_data_NCT04880161_CF_Metformin.json,0.608306
926,Methacholine,result_trial_data_NCT04880161_CF_Methacholine.json,0.608306
927,Methantheline,result_trial_data_NCT04880161_CF_Methantheline.json,0.608306
928,Methapyrilene,result_trial_data_NCT04880161_CF_Methapyrilene.json,0.608306
929,Metharbital,result_trial_data_NCT04880161_CF_Metharbital.json,0.608306
930,Methazolamide,result_trial_data_NCT04880161_CF_Methazolamide.json,0.608306
931,Methenamine,result_trial_data_NCT04880161_CF_Methenamine.json,0.608306
932,Methimazole,result_trial_data_NCT04880161_CF_Methimazole.json,0.608306
933,Methionine,result_trial_data_NCT04880161_CF_Methionine.json,0.608306
934,Methocarbamol,result_trial_data_NCT04880161_CF_Methocarbamol.json,0.608306
935,Methotrexate,result_trial_data_NCT04880161_CF_Methotrexate.json,0.608306
936,Methotrimeprazine,result_trial_data_NCT04880161_CF_Methotrimeprazine.json,0.608306
937,Methoxamine,result_trial_data_NCT04880161_CF_Methoxamine.json,0.608306
938,Methoxsalen,result_trial_data_NCT04880161_CF_Methoxsalen.json,0.608306
939,Methscopolamine,result_trial_data_NCT04880161_CF_Methscopolamine.json,0.608306
940,Methscopolamine_brom,result_trial_data_NCT04880161_CF_Methscopolamine_brom.json,0.608306
941,Methsuximide,result_trial_data_NCT04880161_CF_Methsuximide.json,0.608306
942,Methyclothiazide,result_trial_data_NCT04880161_CF_Methyclothiazide.json,0.608306
943,Methyl_aminolevulina,result_trial_data_NCT04880161_CF_Methyl_aminolevulina.json,0.608306
944,Methyl_salicylate,result_trial_data_NCT04880161_CF_Methyl_salicylate.json,0.608306
945,Methyldopa,result_trial_data_NCT04880161_CF_Methyldopa.json,0.608306
946,Methylene_blue,result_trial_data_NCT04880161_CF_Methylene_blue.json,0.608306
947,Methylergometrine,result_trial_data_NCT04880161_CF_Methylergometrine.json,0.608306
948,Methylprednisolone,result_trial_data_NCT04880161_CF_Methylprednisolone.json,0.608306
949,Methylprednisolone_a,result_trial_data_NCT04880161_CF_Methylprednisolone_a.json,0.608306
950,Methylprednisolone_h,result_trial_data_NCT04880161_CF_Methylprednisolone_h.json,0.608306
951,Methyltestosterone,result_trial_data_NCT04880161_CF_Methyltestosterone.json,0.608306
952,Methyprylon,result_trial_data_NCT04880161_CF_Methyprylon.json,0.608306
953,Methysergide,result_trial_data_NCT04880161_CF_Methysergide.json,0.608306
954,Meticillin,result_trial_data_NCT04880161_CF_Meticillin.json,0.608306
955,Metildigoxin,result_trial_data_NCT04880161_CF_Metildigoxin.json,0.608306
956,Metipranolol,result_trial_data_NCT04880161_CF_Metipranolol.json,0.608306
957,Metixene,result_trial_data_NCT04880161_CF_Metixene.json,0.608306
958,Metoclopramide,result_trial_data_NCT04880161_CF_Metoclopramide.json,0.608306
959,Metolazone,result_trial_data_NCT04880161_CF_Metolazone.json,0.608306
960,Metoprolol,result_trial_data_NCT04880161_CF_Metoprolol.json,0.608306
961,Metrizamide,result_trial_data_NCT04880161_CF_Metrizamide.json,0.608306
962,Metronidazole,result_trial_data_NCT04880161_CF_Metronidazole.json,0.608306
963,Metyrapone,result_trial_data_NCT04880161_CF_Metyrapone.json,0.608306
964,Metyrosine,result_trial_data_NCT04880161_CF_Metyrosine.json,0.608306
965,Mexiletine,result_trial_data_NCT04880161_CF_Mexiletine.json,0.608306
966,Mezlocillin,result_trial_data_NCT04880161_CF_Mezlocillin.json,0.608306
967,Mianserin,result_trial_data_NCT04880161_CF_Mianserin.json,0.608306
968,Mibefradil,result_trial_data_NCT04880161_CF_Mibefradil.json,0.608306
969,Micafungin,result_trial_data_NCT04880161_CF_Micafungin.json,0.608306
970,Miconazole,result_trial_data_NCT04880161_CF_Miconazole.json,0.608306
971,Midazolam,result_trial_data_NCT04880161_CF_Midazolam.json,0.608306
972,Midodrine,result_trial_data_NCT04880161_CF_Midodrine.json,0.608306
973,Midostaurin,result_trial_data_NCT04880161_CF_Midostaurin.json,0.608306
974,Mifepristone,result_trial_data_NCT04880161_CF_Mifepristone.json,0.608306
975,Migalastat,result_trial_data_NCT04880161_CF_Migalastat.json,0.608306
976,Miglitol,result_trial_data_NCT04880161_CF_Miglitol.json,0.608306
977,Miglustat,result_trial_data_NCT04880161_CF_Miglustat.json,0.608306
978,Milnacipran,result_trial_data_NCT04880161_CF_Milnacipran.json,0.608306
979,Milrinone,result_trial_data_NCT04880161_CF_Milrinone.json,0.608306
980,Miltefosine,result_trial_data_NCT04880161_CF_Miltefosine.json,0.608306
981,Minaprine,result_trial_data_NCT04880161_CF_Minaprine.json,0.608306
982,Minocycline,result_trial_data_NCT04880161_CF_Minocycline.json,0.608306
983,Minoxidil,result_trial_data_NCT04880161_CF_Minoxidil.json,0.608306
984,Mirabegron,result_trial_data_NCT04880161_CF_Mirabegron.json,0.608306
985,Mirtazapine,result_trial_data_NCT04880161_CF_Mirtazapine.json,0.608306
986,Misoprostol,result_trial_data_NCT04880161_CF_Misoprostol.json,0.608306
987,Mitomycin,result_trial_data_NCT04880161_CF_Mitomycin.json,0.608306
988,Mitotane,result_trial_data_NCT04880161_CF_Mitotane.json,0.608306
989,Mitoxantrone,result_trial_data_NCT04880161_CF_Mitoxantrone.json,0.608306
990,Mizolastine,result_trial_data_NCT04880161_CF_Mizolastine.json,0.608306
991,Moclobemide,result_trial_data_NCT04880161_CF_Moclobemide.json,0.608306
992,Modafinil,result_trial_data_NCT04880161_CF_Modafinil.json,0.608306
993,Moexipril,result_trial_data_NCT04880161_CF_Moexipril.json,0.608306
994,Molindone,result_trial_data_NCT04880161_CF_Molindone.json,0.608306
995,Molsidomine,result_trial_data_NCT04880161_CF_Molsidomine.json,0.608306
996,Momelotinib,result_trial_data_NCT04880161_CF_Momelotinib.json,0.608306
997,Mometasone_furoate,result_trial_data_NCT04880161_CF_Mometasone_furoate.json,0.608306
998,Monobenzone,result_trial_data_NCT04880161_CF_Monobenzone.json,0.608306
999,Montelukast,result_trial_data_NCT04880161_CF_Montelukast.json,0.608306
1000,Moricizine,result_trial_data_NCT04880161_CF_Moricizine.json,0.608306
1001,Moxidectin,result_trial_data_NCT04880161_CF_Moxidectin.json,0.608306
1002,Moxifloxacin,result_trial_data_NCT04880161_CF_Moxifloxacin.json,0.608306
1003,Moxisylyte,result_trial_data_NCT04880161_CF_Moxisylyte.json,0.608306
1004,Moxonidine,result_trial_data_NCT04880161_CF_Moxonidine.json,0.608306
1005,Mupirocin,result_trial_data_NCT04880161_CF_Mupirocin.json,0.608306
1006,Muzolimine,result_trial_data_NCT04880161_CF_Muzolimine.json,0.608306
1007,Mycophenolate_mofeti,result_trial_data_NCT04880161_CF_Mycophenolate_mofeti.json,0.608306
1008,Mycophenolic_acid,result_trial_data_NCT04880161_CF_Mycophenolic_acid.json,0.608306
1009,Myristic_acid,result_trial_data_NCT04880161_CF_Myristic_acid.json,0.608306
1010,Nabilone,result_trial_data_NCT04880161_CF_Nabilone.json,0.608306
1011,Nabumetone,result_trial_data_NCT04880161_CF_Nabumetone.json,0.608306
1012,Nadolol,result_trial_data_NCT04880161_CF_Nadolol.json,0.608306
1013,Nafarelin,result_trial_data_NCT04880161_CF_Nafarelin.json,0.608306
1014,Nafcillin,result_trial_data_NCT04880161_CF_Nafcillin.json,0.608306
1015,Naftifine,result_trial_data_NCT04880161_CF_Naftifine.json,0.608306
